schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,num_batches,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,update_l2_norm,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,drift_from_global_after_l2,label_entropy,kl_to_global_label_distribution,vi_elbo_loss,vi_kl_loss,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,ola_task_loss,ola_prior_loss,ola_fisher_mean,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_p50,ola_precision_p90,ola_sigma_mean,ola_sigma_p50,ola_sigma_p90,ola_snr_raw_mean,ola_snr_raw_p50,ola_snr_raw_p90,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,ota_contribution_norm,digital_payload_bytes,communication_success,vi_kl_per_param,vi_scale_std,num_examples_train
bayesfl_observability_v1,vi_lr0p002_b128_e5_prior0p05,1,vi,233,18,351,,5,128,725.0727197011312,,1175.036693572505,1175.036693572505,,,2.411176598243157,0.026138395071029663,0.9422589814821614,2.411176598243157,,-0.0,2.3277319754160017,725.0727197011312,1175.036693572505,,1175.036693572505,7.200008674552966,0.05025219223098283,0.05022727884352207,0.050936324149370195,0.05148893594741821,0.3776862988915291,0.3574658140140261,0.6984851476710335,,,,,,,,,,,,,,,,,,,,,,,,0.011546002688144886,0.000489411854997408,351
bayesfl_observability_v1,vi_lr0p002_b128_e5_prior0p05,1,vi,189,15,1,,5,128,217.03044838905333,,507.61928816538426,507.61928816538426,,,1.5877168355132572,0.010032033547759056,0.9736868683001593,1.5877168355132572,,-0.0,2.3292713582565514,217.03044838905333,507.61928816538426,,507.61928816538426,6.967017512575033,0.050132198439953285,0.05015485920011997,0.05046216398477554,0.05049217492341995,0.36985389552933406,0.35810691758063945,0.6710313076486191,,,,,,,,,,,,,,,,,,,,,,,,0.004987906929010359,0.00025969263316220594,1
bayesfl_observability_v1,vi_lr0p002_b128_e5_prior0p05,1,vi,263,21,214,,5,128,617.7347628593445,,926.9580578957043,926.9580578957043,,,2.1435114790974277,0.019100617617368698,0.9536051154813262,2.1435114790974277,,0.7768433258123565,1.5365177254738465,617.7347628593445,926.9580578957043,,926.9580578957043,7.119868568904176,0.0502049610933855,0.05020148493349552,0.05075282230973244,0.05099096521735191,0.374867390836525,0.35881025112163645,0.6906836088925067,,,,,,,,,,,,,,,,,,,,,,,,0.009108362561616432,0.0003948739538573207,214
bayesfl_observability_v1,vi_lr0p002_b128_e5_prior0p05,1,vi,267,21,306,,5,128,814.3400413513184,,1176.2626377386712,1176.2626377386712,,,2.4124559619462014,0.02671905606985092,0.942127217253497,2.4124559619462014,,0.49629795412582844,1.8891532045272958,814.3400413513184,1176.2626377386712,,1176.2626377386712,7.195838560573252,0.05024938160579015,0.050224391743540764,0.05093362331390381,0.05147704482078552,0.3775221816483334,0.35842236856879484,0.6981334090437596,,,,,,,,,,,,,,,,,,,,,,,,0.011558048911650498,0.0004906379017339566,306
bayesfl_observability_v1,vi_lr0p002_b128_e5_prior0p05,1,vi,30,2,2,,5,128,205.49386739730835,,505.5669905534279,505.5669905534279,,,1.5845051349817563,0.010038289241492748,0.9738747655974601,1.5845051349817563,,0.6931471805599453,1.6262933525338354,205.49386739730835,505.5669905534279,,505.5669905534279,6.977461825747373,0.05013155416089782,0.05015363544225693,0.05046143755316734,0.05049220845103264,0.3704213345925818,0.3604163060394913,0.6695833238692452,,,,,,,,,,,,,,,,,,,,,,,,0.004967740891750299,0.0002593240208958438,2
bayesfl_observability_v1,vi_lr0p002_b128_e5_prior0p05,1,vi,163,13,151,,5,128,582.0108603477478,,925.3930398006407,925.3930398006407,,,2.141733541996039,0.01914755254983902,0.9536488900446833,2.141733541996039,,0.7494436652757661,1.488660305959026,582.0108603477478,925.3930398006407,,925.3930398006407,7.117247817716992,0.05020097398201978,0.05019589327275753,0.05075289085507393,0.050990454852581024,0.37522976328524205,0.35926246137780016,0.6906343503808842,,,,,,,,,,,,,,,,,,,,,,,,0.009092984571097973,0.00039562958665382094,151
bayesfl_observability_v1,vi_lr0p002_b128_e5_prior0p05,1,vi,171,13,648,,5,128,1090.0518824974695,,1273.8165876389257,1273.8165876389257,,,2.5011611850751105,0.033530473709106445,0.9383794320156869,2.5011611850751105,,0.8947993234419066,1.3755222828587679,1090.0518824974695,1273.8165876389257,,1273.8165876389257,7.237003145936654,0.05032740915383584,0.05026879720389843,0.05125266537070274,0.05283190310001373,0.3788883589410122,0.3593107091167758,0.6995449185489853,,,,,,,,,,,,,,,,,,,,,,,,0.012516621672781033,0.0006732075383919136,648
bayesfl_observability_v1,vi_lr0p002_b128_e5_prior0p05,1,vi,151,12,210,,5,128,603.533745765686,,936.6515139849289,936.6515139849289,,,2.154874053081791,0.01948115974664688,0.9531965975679174,2.154874053081791,,0.14950144571405588,2.251522034186354,603.533745765686,936.6515139849289,,936.6515139849289,7.127020938211976,0.05020200224827371,0.05019783601164818,0.05074978619813919,0.05099308118224144,0.37558248465550415,0.3595419911193465,0.6924868248816414,,,,,,,,,,,,,,,,,,,,,,,,0.009203611221233457,0.0003940607870293103,210
bayesfl_observability_v1,vi_lr0p002_b128_e5_prior0p05,1,vi,237,19,36,,5,128,287.1209213256836,,508.3370126000322,508.3370126000322,,,1.5888705025183685,0.01003807969391346,0.9736227403246491,1.5888705025183685,,1.3898628753106193,0.9179151593699346,287.1209213256836,508.3370126000322,,508.3370126000322,6.963663402283557,0.050132088290765944,0.050154419615864754,0.050461094826459885,0.05049217492341995,0.3697908975317926,0.35932381003405633,0.6706967949715844,,,,,,,,,,,,,,,,,,,,,,,,0.004994959345583494,0.00025902694189214597,36
bayesfl_observability_v1,vi_lr0p002_b128_e5_prior0p05,1,vi,117,9,8,,5,128,230.27988777160644,,504.973333841471,504.973333841471,,,1.583529911436698,0.010021453723311424,0.9738949179979691,1.583529911436698,,0.5623351446188083,1.7518051301834499,230.27988777160644,504.973333841471,,504.973333841471,6.975853648402262,0.0501329463088373,0.0501566156744957,0.050462283194065094,0.05049213767051697,0.37040257894227946,0.359608800542245,0.6697770219352768,,,,,,,,,,,,,,,,,,,,,,,,0.004961907574348738,0.0002597665155132063,8
