schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,num_batches,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,update_l2_norm,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,drift_from_global_after_l2,label_entropy,kl_to_global_label_distribution,vi_elbo_loss,vi_kl_loss,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,ola_task_loss,ola_prior_loss,ola_fisher_mean,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_p50,ola_precision_p90,ola_sigma_mean,ola_sigma_p50,ola_sigma_p90,ola_snr_raw_mean,ola_snr_raw_p50,ola_snr_raw_p90,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,ota_contribution_norm,digital_payload_bytes,communication_success,num_examples_seen,ola_fisher_std,ola_precision_std,ola_precision_min,ola_precision_p10,ola_precision_p25,ola_precision_p75,ola_precision_p95,ola_precision_max,ola_sigma_std,ola_sigma_min,ola_sigma_p10,ola_sigma_p25,ola_sigma_p75,ola_sigma_p95,ola_sigma_max,ola_snr_raw_std,ola_snr_raw_min,ola_snr_raw_p10,ola_snr_raw_p25,ola_snr_raw_p75,ola_snr_raw_p95,ola_snr_raw_max,num_examples_train
bayesfl_observability_v1,smoke_ola_mnist,1,ola,21,4,1152,36,1,32,0.992955388294326,0.9929508674475882,4.518458742867419e-06,4.518458742867419e-06,0.7621527777777778,0.9929508674475882,0.9868863159214677,0.09811291098594666,0.9812812937564706,0.9868863159214677,,1.5249506784896467,0.7610772411746858,,,,,,,,,,,,,0.9929508674475882,4.518458742867419e-06,9.900702906400329e-05,2.7745934858103283e-05,0.00021943702013231805,0.03271790221333504,1.000099005191306,1.0000277757644653,1.000219464302063,0.9999505790272216,0.9999861121177673,0.9999982714653015,0.01872069079885762,0.018017964975388885,0.03288140117126946,,,,,,,,,1152.0,0.00046387919477641293,0.00046387958953443326,1.0000001192092896,1.000003457069397,1.0000089406967163,1.000072717666626,1.0003812313079834,1.0327179431915283,0.00022914020089955203,0.9840317964553833,0.9998902678489685,0.999963641166687,0.9999955296516418,0.9999991059303284,0.9999999403953552,0.012830126896150283,3.4455041870446214e-07,0.0036585779084062904,0.009115077136639598,0.027129553375563328,0.0352441972902738,0.20967585327872995,1152
bayesfl_observability_v1,smoke_ola_mnist,1,ola,24,4,270,9,1,32,1.5253473409899958,1.5253465709862886,7.572520930639089e-07,7.572520930639089e-07,0.6370370370370371,1.5253465709862886,0.4556087890224755,0.07496830821037292,0.9958506304889387,0.4556087890224755,,0.957950800540371,1.4191188247520772,,,,,,,,,,,,,1.5253465709862886,7.572520930639089e-07,0.0002081653644478306,4.386346336104907e-05,0.0004155466594966125,0.22668735682964325,1.0002081658358095,1.0000438690185547,1.000415575504303,0.9998972394466868,0.9999780654907227,0.9999969005584717,0.01851205556066289,0.018025700612454378,0.03253454070018231,,,,,,,,,270.0,0.001975694497649588,0.0019756943127928073,1.000000238418579,1.0000061988830566,1.0000165700912476,1.0001425743103027,1.0006647765636445,1.2266873121261597,0.0008936987734231406,0.9028862714767456,0.9997922718524933,0.9999287128448486,0.9999917149543762,0.9999983906745911,0.9999998807907104,0.012253467556223592,1.6025882698519271e-06,0.0036726016397008007,0.00911200196263579,0.02708427372365082,0.034492002542614406,0.17729580454711144,270
bayesfl_observability_v1,smoke_ola_mnist,1,ola,15,3,342,11,1,32,1.6456033500314455,1.6456025246291133,8.212693244637428e-07,8.212693244637428e-07,0.5233918128654971,1.6456025246291133,0.48538907739099374,0.05820778012275696,0.995301163562992,0.48538907739099374,,1.2985927805091027,1.0543347356550556,,,,,,,,,,,,,1.6456025246291133,8.212693244637428e-07,0.00017088018990004034,4.4332256948109716e-05,0.0003496601770166307,0.09753943979740143,1.0001708795125275,1.000044345855713,1.0003496408462524,0.9999148945310398,0.9999778270721436,0.9999962508678436,0.01852188200670673,0.017983627117485072,0.03249521553320355,,,,,,,,,342.0,0.0009522774143565893,0.0009522776449792088,1.0000004768371582,1.0000074982643128,1.0000131130218506,1.0001434087753296,1.0006483256816865,1.0975394248962402,0.0004583705570124436,0.9545307755470276,0.9998252391815186,0.9999282956123352,0.9999934434890747,0.9999982714653015,0.9999997615814209,0.012273943481085528,1.7876413741427303e-06,0.0036421728339765284,0.00911769784245086,0.027078520198878644,0.03456343488844741,0.15677495920183712,342
bayesfl_observability_v1,smoke_ola_mnist,1,ola,27,5,4806,151,1,32,0.39933617190735765,0.39932266481707507,1.3507803230405057e-05,1.3507803230405057e-05,0.9024136496046609,0.39932266481707507,1.5062586532087996,0.14833587408065796,0.9589382477029801,1.5062586532087996,,1.2530575555136367,1.083640527519532,,,,,,,,,,,,,0.39932266481707507,1.3507803230405057e-05,5.3118494818309504e-05,1.3313534509507008e-05,0.00012462013546610248,0.020753677934408188,1.0000531195844642,1.0000133514404297,1.0001245856285095,0.9999734765304098,0.9999933242797852,0.9999993443489075,0.019059872073363644,0.018098462124324862,0.03354174823575412,,,,,,,,,4806.0,0.0003143556883282133,0.0003143556319645379,1.0,1.000001311302185,1.0000050067901611,1.00004243850708,1.0001965761184692,1.0207536220550537,0.00015584173885349413,0.9897819757461548,0.9999377071857453,0.99997878074646,0.9999974966049194,0.9999997615814209,1.0,0.01372825026129871,9.109839408216429e-07,0.003678320570572119,0.009092703452991003,0.027337192842648017,0.0366991283526229,0.2694908728225896,4806
bayesfl_observability_v1,smoke_ola_mnist,1,ola,11,2,4,1,1,32,2.3775992393493652,2.3775992393493652,0.0,0.0,0.0,2.3775992393493652,0.08912487680420171,0.005776394158601761,0.9998394320939603,0.08912487680420171,,1.3862943611198906,0.939276547692685,,,,,,,,,,,,,2.3775992393493652,0.0,0.00039021631563089363,3.525215288391337e-05,0.0006992121168877919,0.08341683447360992,1.0003902138181369,1.000035285949707,1.000699234008789,0.9998058207682997,0.9999823570251465,1.0,0.01844696193726719,0.01794473223706975,0.032476549968090955,,,,,,,,,4.0,0.0015371335341071702,0.0015371342752971168,1.0,1.0,1.0000003576278687,1.000079870223999,1.0022684395313264,1.0834168195724487,0.0007578778618617653,0.9607319235801697,0.9996505618095398,0.9999600648880005,0.9999998211860657,1.0,1.0,0.01208555545109766,5.829731534010042e-08,0.0036377908661925176,0.00908160510118822,0.0271085773381878,0.034295202634712266,0.1253800521084866,4
bayesfl_observability_v1,smoke_ola_mnist,1,ola,14,2,274,9,1,32,1.233712093238413,1.2337112927088771,8.026071169881412e-07,8.026071169881412e-07,0.6715328467153284,1.2337112927088771,0.46889917415641125,0.05335962772369385,0.9956190303978818,0.46889917415641125,,0.9046127705927123,1.4102412850023194,,,,,,,,,,,,,1.2337112927088771,8.026071169881412e-07,0.00022090730878155981,3.319355164421722e-05,0.0004146987630520016,0.12430468201637268,1.0002209082523998,1.0000331401824951,1.0004147291183472,0.9998904069108564,0.9999834299087524,0.9999988079071045,0.01852246323222788,0.01796697418379605,0.032569142601271146,,,,,,,,,274.0,0.001545576254051289,0.0015455762881232532,1.0000001192092896,1.000002384185791,1.0000088214874268,1.000129073858261,1.000837653875351,1.1243046522140503,0.0007332842535018139,0.9431005120277405,0.9997926950454712,0.9999354630708694,0.9999955892562866,0.9999994039535522,0.9999999403953552,0.012289807032417421,9.169408023532029e-07,0.003645262216354561,0.009116109160694136,0.02714222868018597,0.03449579655774383,0.18408316685713758,274
bayesfl_observability_v1,smoke_ola_mnist,2,ola,4,0,330,11,1,32,1.0409746513222202,1.040972596948797,2.051970531366268e-06,2.051970531366268e-06,0.7303030303030303,1.040972596948797,0.5807635883144019,0.09059678763151169,0.9937512236593032,0.5807635883144019,,0.898369570558716,1.4095410508742412,,,,,,,,,,,,,1.040972596948797,2.051970531366268e-06,0.0004655695219410892,7.29857238184195e-05,0.0006195519759785375,0.5087078213691711,1.0002726604718781,1.0000560283660889,1.0003824353218078,0.9998665412017184,0.9999719858169556,0.9999972581863403,0.018866640262981627,0.017990001336051734,0.033141808393672,,,,,,,,,330.0,0.005664606223020431,0.0029111894853946644,1.0,1.0000054836273193,1.0000191926956177,1.0001413822174072,1.0007200241088867,1.2566254138946533,0.0013200314688159237,0.8920661807060242,0.9998088419437409,0.9999293088912964,0.9999904036521912,0.9999983310699463,1.0,0.013261177514934821,1.5272323208312168e-06,0.0036172029966094824,0.009102029075154481,0.027262551416698942,0.03586926076283494,0.21372728817490202,330
bayesfl_observability_v1,smoke_ola_mnist,2,ola,16,3,2899,91,1,32,0.45075483322040755,0.45074670557504526,8.127441554528144e-06,8.127441554528144e-06,0.884442911348741,0.45074670557504526,1.0897704742766054,0.1362418532371521,0.9791782806033773,1.0897704742766054,,1.393841414721813,0.8699262401482634,,,,,,,,,,,,,0.45074670557504526,8.127441554528144e-06,9.152749555525718e-05,2.8457920052460395e-05,0.00017861229425761838,0.025886178016662598,1.0000856338256607,1.0000278949737549,1.000190269947052,0.9999572378452036,0.9999860525131226,0.9999973773956299,0.01917922260594124,0.018064033348414586,0.033773435565216496,,,,,,,,,2899.0,0.0005165376275251386,0.0003811673917839377,1.0,1.0000052452087402,1.000014305114746,1.0000702142715454,1.0002779424190522,1.019094467163086,0.0001892077662116268,0.9905873537063599,0.999904865026474,0.9999648928642273,0.999992847442627,0.9999985694885254,1.0,0.014044611179241428,4.527034346498246e-07,0.003612398342554072,0.009130527813135747,0.02744089168184969,0.03733044540078068,0.24713346808945977,2899
bayesfl_observability_v1,smoke_ola_mnist,2,ola,17,3,947,30,1,32,0.5825032691895143,0.5825016334920398,1.6371612606790539e-06,1.6371612606790539e-06,0.839493136219641,0.5825016334920398,0.5632627891248966,0.06505641341209412,0.9942728791027382,0.5632627891248966,,1.4785618880198559,0.797476879196456,,,,,,,,,,,,,0.5825016334920398,1.6371612606790539e-06,9.245717628732041e-05,2.551222587499069e-05,0.00020173612138023596,0.04699639230966568,1.0000861020588552,1.0000274181365967,1.0001994490623474,0.9999570135260687,0.9999862909317017,0.9999974966049194,0.01897540480465501,0.01803860502092305,0.033336120407222315,,,,,,,,,947.0,0.0005573753372288338,0.00041398009548354006,1.0,1.0000050067901611,1.0000114440917969,1.0000684261322021,1.0003072679042817,1.0295441150665283,0.00020497085930480462,0.9855474233627319,0.9999002754688263,0.9999657869338989,0.9999942779541016,0.9999983906745911,1.0,0.0135572732042897,2.542679826281075e-07,0.003680179788435529,0.009134832712976184,0.027243108376412146,0.036297126279299166,0.25475302909827957,947
bayesfl_observability_v1,smoke_ola_mnist,2,ola,8,1,472,15,1,32,1.4345080933328402,1.4345057576389637,2.335359897450085e-06,2.335359897450085e-06,0.5889830508474576,1.4345057576389637,0.639368962626759,0.09993094950914383,0.9924290446696675,0.639368962626759,,1.6089164906125724,0.6965551597414836,,,,,,,,,,,,,1.4345057576389637,2.335359897450085e-06,0.0003469424809056348,7.747647032374516e-05,0.0006224131444469092,0.28308209776878357,1.0002133413531453,1.0000545978546143,1.0004194021224975,0.9998943669373405,0.9999727010726929,0.9999953508377075,0.018872245939301445,0.018017861649904515,0.033090135999406335,,,,,,,,,472.0,0.003286803621480964,0.0017061978978759158,1.000000238418579,1.000009298324585,1.0000243186950684,1.0001457631587982,1.0006906986236572,1.142035961151123,0.0008049849629351427,0.9357506036758423,0.999790358543396,0.9999271184206009,0.9999878406524658,0.9999975562095642,0.9999998807907104,0.013255644366058392,5.23384230998621e-07,0.003693315513509283,0.009105078133037417,0.027271663441401413,0.03588098281900766,0.22304182713373114,472
