round,Nt,accuracy,loss,distortion,rho_ref,m0
0.0,0.0,0.0716,2.3026980838775635,nan,0.0,160.0
1.0,301.0,0.0732,2.3026803588867186,0.0013594160619107786,4.972965195147102e-11,160.0
2.0,602.0,0.0763,2.3026624046325685,0.0013740208914920509,4.8222176438227834e-11,160.0
3.0,903.0,0.0772,2.3026451831817627,0.001479859734887261,4.841486243159731e-11,160.0
4.0,1204.0,0.0798,2.302627247619629,0.0015448921899266375,4.846957933782206e-11,160.0
5.0,1505.0,0.0805,2.3026097007751467,0.001536464083114566,4.9324872024628584e-11,160.0
6.0,1806.0,0.083,2.3025931873321532,0.0014638047625014014,4.7135933068136466e-11,160.0
7.0,2107.0,0.0877,2.3025769096374513,0.0015151635050167731,4.612225197700452e-11,160.0
8.0,2408.0,0.0892,2.302559846115112,0.0014356326695486043,4.721809371842308e-11,160.0
9.0,2709.0,0.092,2.3025434326171874,0.0015144163452496379,4.7857743187310435e-11,160.0
10.0,3010.0,0.0941,2.3025264041900635,0.00145216494487322,4.5396436067056104e-11,160.0
11.0,3311.0,0.0962,2.3025091682434082,0.0014745647781224363,4.5576304149471664e-11,160.0
12.0,3612.0,0.0978,2.3024910037994384,0.0015110782444316317,4.689647929846063e-11,160.0
13.0,3913.0,0.0985,2.302472255325317,0.0015075017681492476,4.627291987000818e-11,160.0
14.0,4214.0,0.0991,2.3024544914245606,0.0015375753102441728,4.62538403346383e-11,160.0
15.0,4515.0,0.0994,2.3024356079101564,0.0014791207371932938,4.660259279627585e-11,160.0
16.0,4816.0,0.0997,2.3024157051086425,0.0015928694944263213,4.7158705451750265e-11,160.0
17.0,5117.0,0.0996,2.302396287536621,0.00148148725987808,4.814566204254309e-11,160.0
18.0,5418.0,0.0998,2.302378405761719,0.0014645496127201727,4.7976703039200867e-11,160.0
19.0,5719.0,0.0998,2.3023587226867677,0.00156760543949789,4.766404284303192e-11,160.0
20.0,6020.0,0.1,2.3023387046813966,0.0016386238088811466,4.8136195390892854e-11,160.0
21.0,6321.0,0.1,2.3023191318511964,0.0016046802971840881,4.802206958578189e-11,160.0
22.0,6622.0,0.1,2.3022988929748536,0.0016199487565873875,4.7642353853039523e-11,160.0
23.0,6923.0,0.1,2.302279125213623,0.001525707924894123,4.7811627149369687e-11,160.0
24.0,7224.0,0.1,2.3022590812683106,0.001663556869453092,4.8170631074945325e-11,160.0
