schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,num_batches,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,update_l2_norm,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,drift_from_global_after_l2,label_entropy,kl_to_global_label_distribution,vi_elbo_loss,vi_kl_loss,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,ola_task_loss,ola_prior_loss,ola_fisher_mean,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_p50,ola_precision_p90,ola_sigma_mean,ola_sigma_p50,ola_sigma_p90,ola_snr_raw_mean,ola_snr_raw_p50,ola_snr_raw_p90,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,ota_contribution_norm,digital_payload_bytes,communication_success,num_examples_seen,num_examples_train
bayesfl_observability_v1,debug_fedavg_mnist_cf005,17,fedavg,248,19,336,11,1,32,0.27346324423948926,0.27346324423948926,0.0,0.0,0.9196428571428571,0.27346324423948926,0.2855062003828285,0.03905201703310013,0.9991979645385405,0.2855062003828285,,0.7817865195402651,1.5221172317857152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,336
bayesfl_observability_v1,debug_fedavg_mnist_cf005,17,fedavg,160,12,379,12,1,32,0.2624582189840503,0.2624582189840503,0.0,0.0,0.9313984168865436,0.2624582189840503,0.2898025720903394,0.0330815315246582,0.9991737287393613,0.2898025720903394,,1.1782151454192733,1.120809894534982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.0,379
bayesfl_observability_v1,debug_fedavg_mnist_cf005,17,fedavg,110,8,58,2,1,32,0.32743606844852713,0.32743606844852713,0.0,0.0,0.9137931034482759,0.32743606844852713,0.17029698324439402,0.024530261754989624,0.9997132645023777,0.17029698324439402,,0.08048483706800685,2.1077419116679486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,58
bayesfl_observability_v1,debug_fedavg_mnist_cf005,17,fedavg,279,22,12,1,1,32,0.31150463223457336,0.31150463223457336,0.0,0.0,1.0,0.31150463223457336,0.08747892817738503,0.013680577278137207,0.9999244320510406,0.08747892817738503,,0.6172417697303416,1.6358465807671725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12
bayesfl_observability_v1,debug_fedavg_mnist_cf005,17,fedavg,0,0,68,3,1,32,1.066990349222632,1.066990349222632,0.0,0.0,0.6323529411764706,1.066990349222632,0.3644486940780473,0.04749477654695511,0.998686201346045,0.3644486940780473,,0.07081055490819625,2.2089094885596023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,68
bayesfl_observability_v1,debug_fedavg_mnist_cf005,17,fedavg,69,5,1,1,1,32,4.409337043762207,4.409337043762207,0.0,0.0,0.0,4.409337043762207,0.7583340277801891,0.07304549217224121,0.9943311062624285,0.7583340277801891,,-0.0,2.259365973874069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1
bayesfl_observability_v1,debug_fedavg_mnist_cf005,17,fedavg,141,11,30,1,1,32,1.1261755228042603,1.1261755228042603,0.0,0.0,0.5,1.1261755228042603,0.1428014499947097,0.01150764524936676,0.9997982252721903,0.1428014499947097,,1.5190465305721117,0.7674065092926465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30
bayesfl_observability_v1,debug_fedavg_mnist_cf005,17,fedavg,144,11,31,1,1,32,1.854173183441162,1.854173183441162,0.0,0.0,0.22580645161290322,1.854173183441162,0.22343343846198557,0.026284098625183105,0.9995058277642234,0.22343343846198557,,1.0406143781872677,1.27432833756673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,31
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,242,19,3,1,1,32,0.15446805953979492,0.15446805953979492,0.0,0.0,1.0,0.15446805953979492,0.049495346542112705,0.004815241321921349,0.9999758864112,0.049495346542112705,,0.6365141682948128,1.6128062758029642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,87,7,39,2,1,32,0.6264000909450727,0.6264000909450727,0.0,0.0,0.9230769230769231,0.6264000909450727,0.22024982719118416,0.031096607446670532,0.9995217088333003,0.22024982719118416,,0.4377023180952629,1.8840029267722176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,39
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,93,7,103,4,1,32,0.4642463400236611,0.4642463400236611,0.0,0.0,0.883495145631068,0.4642463400236611,0.1480009429399553,0.01975516974925995,0.9997848554008935,0.1480009429399553,,1.1983912561963983,1.1190743533532796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,103
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,138,11,64,2,1,32,0.38919709622859955,0.38919709622859955,0.0,0.0,0.90625,0.38919709622859955,0.09689801034647817,0.015188351273536682,0.9999075723539794,0.09689801034647817,,1.1844657730950183,1.1205255670011776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,64
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,282,22,46,2,1,32,0.3522979234871657,0.3522979234871657,0.0,0.0,0.9347826086956522,0.3522979234871657,0.1366168334438128,0.02627652883529663,0.9998160762940099,0.1366168334438128,,-0.0,2.3163460082440825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,46
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,223,17,110,4,1,32,0.3473475616086613,0.3473475616086613,0.0,0.0,0.9181818181818182,0.3473475616086613,0.15851810176239253,0.025285765528678894,0.999752701650727,0.15851810176239253,,0.8399031444716331,1.4694341093795324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,110
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,43,3,1,1,1,32,0.5413676500320435,0.5413676500320435,0.0,0.0,1.0,0.5413676500320435,0.26361093937999247,0.043914616107940674,0.9993154442409162,0.26361093937999247,,-0.0,2.3163460082440825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,291,23,331,11,1,32,0.12306609214072502,0.12306609214072502,0.0,0.0,0.9909365558912386,0.12306609214072502,0.24071882716249945,0.04080954194068909,0.9994318415125922,0.24071882716249945,,0.6563087339558499,1.6124405973952192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0,331
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,229,18,381,12,1,32,0.27101733983345233,0.27101733983345233,0.0,0.0,0.931758530183727,0.27101733983345233,0.24249301098949932,0.01979239284992218,0.9994238534471201,0.24249301098949932,,1.2645702769066132,0.9847598976008598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0,381
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,208,16,2,1,1,32,0.4018796682357788,0.4018796682357788,0.0,0.0,1.0,0.4018796682357788,0.14785762013949907,0.019953057169914246,0.9997846830082812,0.14785762013949907,,-0.0,2.4040642619438994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,35,2,12,1,1,32,1.028070330619812,1.028070330619812,0.0,0.0,0.6666666666666666,1.028070330619812,0.11956666695127043,0.01615992933511734,0.9998590006076087,0.11956666695127043,,0.8981370031878679,1.419319868930796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,36,2,72,3,1,32,0.5311106940110525,0.5311106940110525,0.0,0.0,0.8472222222222222,0.5311106940110525,0.14937281165492824,0.015530694276094437,0.9997803563385467,0.14937281165492824,,0.8732300140738931,1.4909129377062735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,72
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,0,0,68,3,1,32,0.3275919808622669,0.3275919808622669,0.0,0.0,0.9117647058823529,0.3275919808622669,0.18009373340650706,0.022043101489543915,0.9996803441632046,0.18009373340650706,,0.07081055490819625,2.2089094885596023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,68
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,127,10,1,1,1,32,0.4093838632106781,0.4093838632106781,0.0,0.0,1.0,0.4093838632106781,0.21413640152278587,0.025035381317138672,0.9995482294726572,0.21413640152278587,,-0.0,2.3277319754160017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1
bayesfl_observability_v1,debug_fedavg_mnist_cf005,18,fedavg,134,10,326,11,1,32,0.2342328786010071,0.2342328786010071,0.0,0.0,0.9263803680981595,0.2342328786010071,0.34056885807881637,0.04501054435968399,0.9988587289797091,0.34056885807881637,,0.4149757414196952,1.8961001489773186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,326
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,201,16,42,2,1,32,1.1442344302222842,1.1442344302222842,0.0,0.0,0.5714285714285714,1.1442344302222842,0.21766713589942924,0.025174781680107117,0.9995338998216888,0.21766713589942924,,1.3298452344417466,0.9647582614250333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,42
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,33,2,3,1,1,32,1.0086265802383423,1.0086265802383423,0.0,0.0,0.6666666666666666,1.0086265802383423,0.2699250215898665,0.03569295257329941,0.9992834713201761,0.2699250215898665,,0.6365141682948128,1.7421059981397873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,16,1,369,12,1,32,0.18779672389511817,0.18779672389511817,0.0,0.0,0.9512195121951219,0.18779672389511817,0.24976442207937308,0.032993339002132416,0.9993873218125325,0.24976442207937308,,0.1490487639578261,2.177886214364074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,369
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,61,4,198,7,1,32,0.4030794023601997,0.4030794023601997,0.0,0.0,0.8484848484848485,0.4030794023601997,0.34808560386144693,0.05898541212081909,0.998809610117364,0.34808560386144693,,0.38144262903567916,1.9227600406973597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,198
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,85,6,91,3,1,32,0.8431863018444606,0.8431863018444606,0.0,0.0,0.6813186813186813,0.8431863018444606,0.23814126702896773,0.0336979478597641,0.9994422163552074,0.23814126702896773,,0.7052992177089794,1.615535625363525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,91
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,154,12,5,1,1,32,1.1751914024353027,1.1751914024353027,0.0,0.0,0.8,1.1751914024353027,0.13318763370095987,0.011875063180923462,0.9998253731450775,0.13318763370095987,,0.9502705392332347,1.3902817953906008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,155,12,7,1,1,32,0.6828321218490601,0.6828321218490601,0.0,0.0,1.0,0.6828321218490601,0.18046143199136722,0.027112483978271484,0.9996798983130273,0.18046143199136722,,0.410116318288409,1.9023021968319642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,215,17,42,2,1,32,0.6154605675311315,0.6154605675311315,0.0,0.0,0.8333333333333334,0.6154605675311315,0.1224279148794966,0.012245334684848785,0.9998529445024196,0.1224279148794966,,1.521719365805568,0.7932357448939426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,42
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,167,13,86,3,1,32,0.48380692407142284,0.48380692407142284,0.0,0.0,0.8488372093023255,0.48380692407142284,0.12450335716928519,0.01376524567604065,0.9998479554386626,0.12450335716928519,,1.7378293573159467,0.5580381273299192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,86
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,168,13,207,7,1,32,0.4115774945360451,0.4115774945360451,0.0,0.0,0.9033816425120773,0.4115774945360451,0.2513718113797036,0.028175756335258484,0.9993812700191481,0.2513718113797036,,0.9862272293909359,1.3773906685164472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,207
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,174,13,57,2,1,32,0.8318598667780558,0.8318598667780558,0.0,0.0,0.7543859649122807,0.8318598667780558,0.1955552821687445,0.020007118582725525,0.9996239450272992,0.1955552821687445,,0.7356907463699587,1.5546238632023086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,57
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,119,9,843,27,1,32,0.3110978242058488,0.3110978242058488,0.0,0.0,0.9252669039145908,0.3110978242058488,0.42201566523192674,0.04559514671564102,0.9982724211072815,0.42201566523192674,,0.9765459908687751,1.371331098617695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.0,843
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,238,19,18,1,1,32,0.545159101486206,0.545159101486206,0.0,0.0,0.8888888888888888,0.545159101486206,0.06898335866641409,0.009273767471313477,0.9999532221283949,0.06898335866641409,,0.9404479886553264,1.3716040057455146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,246,19,144,5,1,32,0.637710260020362,0.637710260020362,0.0,0.0,0.8333333333333334,0.637710260020362,0.2511423249970276,0.03079335391521454,0.9993805555202713,0.2511423249970276,,1.1481123895199365,1.1644224577874513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,144
bayesfl_observability_v1,debug_fedavg_mnist_cf005,19,fedavg,248,19,336,11,1,32,0.23213824789438928,0.23213824789438928,0.0,0.0,0.9464285714285714,0.23213824789438928,0.28435196354815573,0.039680495858192444,0.9992088254563942,0.28435196354815573,,0.7817865195402651,1.5221172317857152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,336
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,83,6,165,6,1,32,0.15136723055532483,0.15136723055532483,0.0,0.0,0.9757575757575757,0.15136723055532483,0.15428963984762906,0.025538265705108643,0.9997677082093582,0.15428963984762906,,0.7163703465940834,1.5113752911057265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,165
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,223,17,110,4,1,32,0.42388516745784066,0.42388516745784066,0.0,0.0,0.9,0.42388516745784066,0.20897572143743356,0.025636747479438782,0.9995730885354157,0.20897572143743356,,0.8399031444716331,1.4694341093795324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,110
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,7,0,152,5,1,32,0.43831271482141393,0.43831271482141393,0.0,0.0,0.9078947368421053,0.43831271482141393,0.24567560498403027,0.028295062482357025,0.9994107596732121,0.24567560498403027,,1.264349492321815,1.032554209297049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,152
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,27,2,611,20,1,32,0.10023173514247526,0.10023173514247526,0.0,0.0,0.972176759410802,0.10023173514247526,0.35392087786518805,0.057415902614593506,0.9987769132092426,0.35392087786518805,,0.08162587036147914,2.2275297802473157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.0,611
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,42,3,53,2,1,32,0.6144623014162172,0.6144623014162172,0.0,0.0,0.7924528301886793,0.6144623014162172,0.1043522921259619,0.009716898202896118,0.999893662820201,0.1043522921259619,,1.7308356523576378,0.5888361420235744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,53
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,266,21,765,24,1,32,0.31913546845803853,0.31913546845803853,0.0,0.0,0.9058823529411765,0.31913546845803853,0.396538843267411,0.040291011333465576,0.9984747509665137,0.396538843267411,,0.7641131958245704,1.5607339077663793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.0,765
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,298,23,16,1,1,32,0.4303134083747864,0.4303134083747864,0.0,0.0,0.9375,0.4303134083747864,0.07126323363630627,0.010613888502120972,0.9999502813058683,0.07126323363630627,,-0.0,2.185987945410232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,15,1,51,2,1,32,0.44318997867259324,0.44318997867259324,0.0,0.0,0.7843137254901961,0.44318997867259324,0.19746927309120277,0.028366580605506897,0.9996183666867825,0.19746927309120277,,0.4639406270393286,1.8477013096607757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,51
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,24,1,27,1,1,32,0.450458288192749,0.450458288192749,0.0,0.0,0.8518518518518519,0.450458288192749,0.07146583255516956,0.010438799858093262,0.9999500427014189,0.07146583255516956,,1.3110298871791874,1.0210991742953581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,27
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,190,15,78,3,1,32,0.3493993404584053,0.3493993404584053,0.0,0.0,0.8846153846153846,0.3493993404584053,0.21870332386095484,0.03643295168876648,0.9995321366696603,0.21870332386095484,,0.06335477530377637,2.1966737571094788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,191,15,172,6,1,32,0.48214578351309134,0.48214578351309134,0.0,0.0,0.8837209302325582,0.48214578351309134,0.2197340849983527,0.024919480085372925,0.9995293824461847,0.2197340849983527,,1.325943075341454,0.9746161163341331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,172
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,252,20,369,12,1,32,0.21253832472049125,0.21253832472049125,0.0,0.0,0.964769647696477,0.21253832472049125,0.2473042794538237,0.0330013781785965,0.9994055236679493,0.2473042794538237,,1.0683684981935357,1.1688247118610566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,369
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,64,5,14,1,1,32,0.5840297937393188,0.5840297937393188,0.0,0.0,0.9285714285714286,0.5840297937393188,0.10263865568129779,0.01587614417076111,0.999896919137049,0.10263865568129779,,0.8033149761408755,1.498435876843149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,74,5,70,3,1,32,0.6692115221704755,0.6692115221704755,0.0,0.0,0.8,0.6692115221704755,0.2679330204707682,0.033580467104911804,0.9992982559666294,0.2679330204707682,,1.1534898214385076,1.1546999842430363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70
bayesfl_observability_v1,debug_fedavg_mnist_cf005,20,fedavg,156,12,30,1,1,32,0.7025904059410095,0.7025904059410095,0.0,0.0,0.7333333333333333,0.7025904059410095,0.143833382269649,0.02034781128168106,0.99979738063524,0.143833382269649,,0.6926879734424749,1.5393599710132444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,142,11,1305,41,1,32,0.34225616079409005,0.34225616079409005,0.0,0.0,0.8942528735632184,0.34225616079409005,0.45321656158178436,0.04327705502510071,0.9980443641555315,0.45321656158178436,,1.0393456977703441,1.2528709717652187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.0,1305
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,288,23,1,1,1,32,0.8271169662475586,0.8271169662475586,0.0,0.0,1.0,0.8271169662475586,0.3409347985650826,0.04604406654834747,0.9988685973790055,0.3409347985650826,,-0.0,2.185987945410232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,206,16,6,1,1,32,0.15938232839107513,0.15938232839107513,0.0,0.0,1.0,0.15938232839107513,0.05956728031798487,0.007552251219749451,0.9999654346646444,0.05956728031798487,,0.6365141682948128,1.6395997169315697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,210,16,280,9,1,32,0.20018481271607536,0.20018481271607536,0.0,0.0,0.9571428571428572,0.20018481271607536,0.23958675421968234,0.03249847888946533,0.9994421927509806,0.23958675421968234,,0.29393881488658424,2.0344083103604644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,280
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,52,4,24,1,1,32,0.7554804682731628,0.7554804682731628,0.0,0.0,0.9166666666666666,0.7554804682731628,0.10119170328366156,0.014187425374984741,0.9999000885532067,0.10119170328366156,,1.0880102622771117,1.1812023456676566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,58,4,463,15,1,32,0.15442044484241993,0.15442044484241993,0.0,0.0,0.9676025917926566,0.15442044484241993,0.24217447223820676,0.03179454803466797,0.9994318836351874,0.24217447223820676,,0.8886543877137418,1.3317328076251618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.0,463
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,190,15,78,3,1,32,0.3231154877023819,0.3231154877023819,0.0,0.0,0.9102564102564102,0.3231154877023819,0.18736845739993116,0.029932662844657898,0.999657750195225,0.18736845739993116,,0.06335477530377637,2.1966737571094788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,78
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,125,10,4,1,1,32,0.20765936374664307,0.20765936374664307,0.0,0.0,1.0,0.20765936374664307,0.06516064184571818,0.008116543292999268,0.9999586588437008,0.06516064184571818,,0.5623351446188083,1.818115478821869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,127,10,1,1,1,32,0.36483702063560486,0.36483702063560486,0.0,0.0,1.0,0.36483702063560486,0.2114234160033211,0.023731224238872528,0.9995643544285943,0.2114234160033211,,-0.0,2.3277319754160017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,279,22,12,1,1,32,0.17872250080108643,0.17872250080108643,0.0,0.0,1.0,0.17872250080108643,0.04346235622914109,0.006180077791213989,0.9999816394939017,0.04346235622914109,,0.6172417697303416,1.6358465807671725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,286,22,12,1,1,32,0.1827283352613449,0.1827283352613449,0.0,0.0,1.0,0.1827283352613449,0.06599798444276897,0.011415868997573853,0.9999575561647055,0.06599798444276897,,-0.0,2.185987945410232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,172,13,289,10,1,32,0.24559816274675944,0.24559816274675944,0.0,0.0,0.9550173010380623,0.24559816274675944,0.37270201389481417,0.06515146791934967,0.9986549631748616,0.37270201389481417,,1.2787090971089894,1.0140274784545764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,289
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,38,3,257,9,1,32,0.4311771054212221,0.4311771054212221,0.0,0.0,0.8638132295719845,0.4311771054212221,0.4676080659943875,0.05626291781663895,0.9978784719384141,0.4676080659943875,,1.3397067534967495,0.9396094349232524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,257
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,63,5,8,1,1,32,0.8993059396743774,0.8993059396743774,0.0,0.0,0.875,0.8993059396743774,0.19811766265818573,0.028276599943637848,0.9996173816886624,0.19811766265818573,,-0.0,2.3292713582565514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8
bayesfl_observability_v1,debug_fedavg_mnist_cf005,21,fedavg,67,5,16,1,1,32,1.0034523010253906,1.0034523010253906,0.0,0.0,0.75,1.0034523010253906,0.23758947103730604,0.034644827246665955,0.9994497403350779,0.23758947103730604,,-0.0,2.311121424016332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16
bayesfl_observability_v1,debug_fedavg_mnist_cf005,22,fedavg,165,13,36,2,1,32,0.7269352144665189,0.7269352144665189,0.0,0.0,0.8333333333333334,0.7269352144665189,0.23211126767321752,0.039666250348091125,0.999478841596289,0.23211126767321752,,0.38131648785332906,1.926685551035581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,36
bayesfl_observability_v1,debug_fedavg_mnist_cf005,22,fedavg,141,11,30,1,1,32,0.29134681820869446,0.29134681820869446,0.0,0.0,1.0,0.29134681820869446,0.043471796929303995,0.00390799343585968,0.9999817853530054,0.043471796929303995,,1.5190465305721117,0.7674065092926465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30
bayesfl_observability_v1,debug_fedavg_mnist_cf005,22,fedavg,147,11,14,1,1,32,0.6966521143913269,0.6966521143913269,0.0,0.0,0.7142857142857143,0.6966521143913269,0.10427319411551483,0.011639118194580078,0.9998947791839526,0.10427319411551483,,0.8918673953172509,1.3950007042270034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14
bayesfl_observability_v1,debug_fedavg_mnist_cf005,22,fedavg,34,2,89,3,1,32,0.24332227365354472,0.24332227365354472,0.0,0.0,0.9325842696629213,0.24332227365354472,0.12690905493742186,0.01680900901556015,0.9998445255526807,0.12690905493742186,,0.9392429968990706,1.3654484544000312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,89
bayesfl_observability_v1,debug_fedavg_mnist_cf005,22,fedavg,230,18,26,1,1,32,1.3416850566864014,1.3416850566864014,0.0,0.0,0.5,1.3416850566864014,0.2512596326278857,0.034757036715745926,0.9993894952222899,0.2512596326278857,,0.46922034844159877,1.856478418550846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,26
