schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path
bayesfl_observability_v1,debug_fedavg_mnist_cf005,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,60,1,32,0.02,42,0.8953,0.36758841108083723,0.36758841108083723,0.059763075059652324,0.9733061589940184,0.8953,60,0.021070624028146284,54,,,,229.7285102494061,3.7109439133620654,outputs/debug_fedavg_mnist_cf005/final_model.pt
