keep_ratio,label,prune_fraction,round,sparse_compression_ratio_mean,sparse_dropped_update_l2_mean,sparse_num_params_sent_mean,sparse_num_params_total_mean,sparse_score_mean_mean,sparse_score_p50_mean,sparse_score_p90_mean,sparse_sent_update_fraction_l2_mean,sparse_sent_update_l2_mean,sparse_threshold_mean
0.25,drop075_keep025,0.75,101,0.2500049130392061,2.618265978945865,25443.0,101770.0,0.11071937119911165,0.10164365555650488,0.21438875045898978,0.7901266997977646,3.417478832125155,0.16414167380875636
0.25,drop075_keep025,0.75,102,0.2500049130392061,2.50601565506284,25443.0,101770.0,0.10371374220645581,0.09686297455169628,0.19745254632113163,0.7801420231700305,3.1346097022588753,0.1545489720737573
0.25,drop075_keep025,0.75,103,0.2500049130392061,2.5372588886425906,25443.0,101770.0,0.10498173215138511,0.09753416843963744,0.20085956026104496,0.7831928401920927,3.214029047179788,0.15628502182729662
0.25,drop075_keep025,0.75,104,0.2500049130392061,2.510491300954125,25443.0,101770.0,0.10285324707364078,0.09606491598701429,0.195848469877399,0.7799834961916857,3.139029274377278,0.15334015758536929
0.25,drop075_keep025,0.75,105,0.2500049130392061,2.6208248769366946,25443.0,101770.0,0.10853069193566126,0.099472118371211,0.21007516387540626,0.7901732810400693,3.42485596023458,0.1607586034506722
0.25,drop075_keep025,0.75,106,0.2500049130392061,2.657083828158133,25443.0,101770.0,0.10965508740446776,0.10010442872089129,0.21324962310203183,0.7927633849773413,3.5052333492936305,0.1622269757202404
0.25,drop075_keep025,0.75,107,0.2500049130392061,2.5829326218282733,25443.0,101770.0,0.10469876049086578,0.09684651312103178,0.20119743777995583,0.7852483851531282,3.302270838310605,0.15552680468893065
0.25,drop075_keep025,0.75,108,0.2500049130392061,2.598449991009395,25443.0,101770.0,0.10497006504174854,0.0968315001528191,0.20218047485572213,0.7865799755895466,3.3514275897491,0.1557461714121732
0.25,drop075_keep025,0.75,109,0.2500049130392061,2.618991821718035,25443.0,101770.0,0.10528401523271501,0.09692398709896469,0.20323292585398658,0.7878861792588576,3.3830191784605623,0.15622324972414697
0.25,drop075_keep025,0.75,110,0.2500049130392061,2.6345267085232256,25443.0,101770.0,0.1055373837786197,0.09682538118142532,0.20411142177199026,0.7891652321433467,3.4300751600998387,0.1562817039819405
0.25,drop075_keep025,0.75,111,0.2500049130392061,2.703721049935962,25443.0,101770.0,0.10840343483007796,0.09858986752597104,0.21143948928768122,0.7946506657204524,3.590521961169002,0.16011297915281802
0.25,drop075_keep025,0.75,112,0.2500049130392061,2.748895043639679,25443.0,101770.0,0.1096984597861263,0.09950138046307752,0.2144121664615555,0.7956676205174351,3.6770798227504167,0.16185487093744097
0.25,drop075_keep025,0.75,113,0.2500049130392061,2.585071702253373,25443.0,101770.0,0.10077892094886245,0.09309750244622131,0.19342743848918517,0.7842454869393616,3.3106750566103798,0.14965455166512526
0.25,drop075_keep025,0.75,114,0.2500049130392061,2.6788450760921134,25443.0,101770.0,0.10477952627704705,0.09560207459465202,0.20346744588941731,0.790939189657736,3.527454269212589,0.15496476238288748
0.25,drop075_keep025,0.75,115,0.2500049130392061,2.541273292094099,25443.0,101770.0,0.09696472489030004,0.09040837208894519,0.1848344552728154,0.7797229461997589,3.1845973593668075,0.14432865662369082
0.25,drop075_keep025,0.75,116,0.2500049130392061,2.67535409993563,25443.0,101770.0,0.10333202085795555,0.09424947241636547,0.2006673905658031,0.791077027063733,3.527883676891677,0.15278930124833554
