schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,num_batches,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,update_l2_norm,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,drift_from_global_after_l2,label_entropy,kl_to_global_label_distribution,vi_elbo_loss,vi_kl_loss,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,ola_task_loss,ola_prior_loss,ola_fisher_mean,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_p50,ola_precision_p90,ola_sigma_mean,ola_sigma_p50,ola_sigma_p90,ola_snr_raw_mean,ola_snr_raw_p50,ola_snr_raw_p90,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,ota_contribution_norm,digital_payload_bytes,communication_success,vi_kl_per_param,vi_scale_std,num_examples_train
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,189,15,1,,10,256,453.535103392601,,904.634400462794,904.634400462794,,,2.117323998696938,0.01943306252360344,0.9545463191397708,2.117323998696938,,-0.0,2.3292713582565514,453.535103392601,904.634400462794,,904.634400462794,7.103593458712793,0.05020366250755593,0.05019882507622242,0.050754886120557785,0.050994835793972015,0.3744307665266514,0.35824217965306804,0.6891049291237997,,,,,,,,,,,,,,,,,,,,,,,,0.00888900855323567,0.000395311183087191,1
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,117,9,8,,10,256,468.57818031311035,,903.1779327080864,903.1779327080864,,,2.115610737794157,0.01923428103327751,0.954800524810448,2.115610737794157,,0.5623351446188083,1.7518051301834499,468.57818031311035,903.1779327080864,,903.1779327080864,7.117278686591523,0.05020391240827992,0.05019952170550823,0.050754552334547044,0.050988905131816864,0.3755174699164879,0.3598206839825339,0.6892540971023907,,,,,,,,,,,,,,,,,,,,,,,,0.008874697186873207,0.00039499288251850217,8
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,180,14,9,,10,256,450.6920662879944,,909.3363158911967,909.3363158911967,,,2.1229011806644658,0.018813949078321457,0.9543781289985585,2.1229011806644658,,-0.0,2.3096097079310103,450.6920662879944,909.3363158911967,,909.3363158911967,7.109496208561703,0.05020413269991928,0.05020049586892128,0.050751637667417526,0.050995998084545135,0.374849561542421,0.3590327136709072,0.6888407020386725,,,,,,,,,,,,,,,,,,,,,,,,0.008935209942922243,0.0003942002248874466,9
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,183,14,18,,10,256,480.5882400512695,,909.768230194847,909.768230194847,,,2.1234383765924494,0.01916046068072319,0.9544073471787187,2.1234383765924494,,1.3727655308924485,0.9483462981176023,480.5882400512695,909.768230194847,,909.768230194847,7.113517033380188,0.05020291887650535,0.05019686184823513,0.05075205378234386,0.050993628799915314,0.37479779383728445,0.3580668744455377,0.6887120428983021,,,,,,,,,,,,,,,,,,,,,,,,0.008939453966737222,0.00039406639148811595,18
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,237,19,36,,10,256,529.5971864700317,,911.2037168856666,911.2037168856666,,,2.1251364520096367,0.019121233373880386,0.9541784118396647,2.1251364520096367,,1.3898628753106193,0.9179151593699346,529.5971864700317,911.2037168856666,,911.2037168856666,7.101735938277777,0.05020272737711015,0.05019637383520603,0.050750624388456345,0.050996411591768265,0.3747163766467302,0.3586744767258687,0.6882172795364215,,,,,,,,,,,,,,,,,,,,,,,,0.008953559171520749,0.00039393360328154664,36
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,252,20,369,,10,256,1035.3720944881438,,1308.8200140815495,1308.8200140815495,,,2.5423446636882274,0.03195436671376228,0.9365167093683643,2.5423446636882274,,1.0683684981935357,1.1688247118610566,1035.3720944881438,1308.8200140815495,,1308.8200140815495,7.250927440588196,0.050281919060730505,0.05024224519729614,0.05106585212051869,0.05196110159158707,0.37952732556081004,0.3588017841513211,0.7048198052178752,,,,,,,,,,,,,,,,,,,,,,,,0.01286056808569863,0.0005644902764162492,369
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,50,4,13,,10,256,488.5567441940308,,902.9928951494207,902.9928951494207,,,2.1153827056989805,0.01951834186911583,0.9548319790061355,2.1153827056989805,,0.8953326659680909,1.3255516450199865,488.5567441940308,902.9928951494207,,902.9928951494207,7.118903989540384,0.05020337951090196,0.05019577220082283,0.05075480155646801,0.05099382624030113,0.37525394666588535,0.35909946114129393,0.6903286149122617,,,,,,,,,,,,,,,,,,,,,,,,0.008872878993312575,0.0003955162166339552,13
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,263,21,214,,10,256,757.8951793670655,,950.6522460067475,950.6522460067475,,,2.1709739689574676,0.01964487135410309,0.952480649224286,2.1709739689574676,,0.7768433258123565,1.5365177254738465,757.8951793670655,950.6522460067475,,950.6522460067475,7.127312765543166,0.05020446932018154,0.05020110681653023,0.050752253457903865,0.050992004573345184,0.3751047400866555,0.35860654439573353,0.6920826061003592,,,,,,,,,,,,,,,,,,,,,,,,0.009341183511906727,0.00039502988300363357,214
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,267,21,306,,10,256,990.8550019741058,,1309.80561399999,1309.80561399999,,,2.54328473687256,0.03056427836418152,0.9363529939059975,2.54328473687256,,0.49629795412582844,1.8891532045272958,990.8550019741058,1309.80561399999,,1309.80561399999,7.244583023680517,0.05028247350168519,0.05024312809109688,0.05106421746313572,0.05195647105574608,0.37919532936591965,0.359099374389803,0.7030633181342331,,,,,,,,,,,,,,,,,,,,,,,,0.012870252667780191,0.0005648608630236152,306
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,163,13,151,,10,256,693.0350553512574,,948.8582978452893,948.8582978452893,,,2.1689587675002766,0.019229218363761902,0.9525506684916296,2.1689587675002766,,0.7494436652757661,1.488660305959026,693.0350553512574,948.8582978452893,,948.8582978452893,7.1258231349062156,0.0502004816165104,0.05019535683095455,0.050752583891153336,0.05098748579621315,0.3754906089666284,0.35884315863314503,0.6914650679815468,,,,,,,,,,,,,,,,,,,,,,,,0.009323556036604985,0.0003956713211978348,151
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,171,13,648,,10,256,1195.8804599761963,,1301.886930695868,1301.886930695868,,,2.529097726721446,0.03568756580352783,0.9371568665016047,2.529097726721446,,0.8947993234419066,1.3755222828587679,1195.8804599761963,1301.886930695868,,1301.886930695868,7.248579498404934,0.05032620885091592,0.050266942009329796,0.05125022269785404,0.05280371382832527,0.37929900563903735,0.3597127388483086,0.7003977774180024,,,,,,,,,,,,,,,,,,,,,,,,0.012792443064713254,0.0006731358497453874,648
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,30,2,2,,10,256,446.1767816066742,,906.1955286399956,906.1955286399956,,,2.119246382050632,0.01938156597316265,0.9546968151382451,2.119246382050632,,0.6931471805599453,1.6262933525338354,446.1767816066742,906.1955286399956,,906.1955286399956,7.121478686570508,0.050201529166312084,0.050194790586829185,0.050751902535557745,0.05099296197295189,0.375413408077373,0.3611148864867319,0.6899365562931953,,,,,,,,,,,,,,,,,,,,,,,,0.008904348321116199,0.000394287307309069,2
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,233,18,351,,10,256,885.3968141317367,,1289.194673173409,1289.194673173409,,,2.522928039163377,0.030187666416168213,0.9372686472152454,2.522928039163377,,-0.0,2.3277319754160017,885.3968141317367,1289.194673173409,,1289.194673173409,7.237143664356452,0.05028501841931191,0.05024569481611252,0.05106860175728798,0.051963258534669876,0.37881486287206834,0.35804476359058945,0.703081371745773,,,,,,,,,,,,,,,,,,,,,,,,0.012667727947070934,0.000563918515366486,351
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,151,12,210,,10,256,700.2920526504516,,970.5653957609961,970.5653957609961,,,2.193876953735492,0.01943332515656948,0.9516203725757901,2.193876953735492,,0.14950144571405588,2.251522034186354,700.2920526504516,970.5653957609961,,970.5653957609961,7.139712047745222,0.05020135124597888,0.050197333097457886,0.050749150291085246,0.05099288001656532,0.3760876933010097,0.35967179924644654,0.6944606950895995,,,,,,,,,,,,,,,,,,,,,,,,0.009536851682823977,0.0003941140390230881,210
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,1,vi,24,1,27,,10,256,509.6383595466614,,908.6871056271048,908.6871056271048,,,2.122157313197145,0.01971687749028206,0.9543271223557027,2.122157313197145,,1.3110298871791874,1.0210991742953581,509.6383595466614,908.6871056271048,,908.6871056271048,7.103079594969034,0.05020244928742891,0.05019655264914036,0.050751426443457606,0.050993483513593674,0.3742538899229068,0.3584003386563729,0.6883259078054607,,,,,,,,,,,,,,,,,,,,,,,,0.008928830751961332,0.0003945142685204145,27
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,2,vi,73,5,163,,10,256,692.363115978241,,936.3347751446763,936.3347751446763,,,2.165796338884159,0.019434627145528793,0.9536134097337805,2.165796338884159,,0.5806591790624623,1.7081390410628632,692.363115978241,936.3347751446763,,936.3347751446763,7.194518582406187,0.050467893519653216,0.05046597309410572,0.051079899072647095,0.052207835018634796,0.3761553388477117,0.357410154174233,0.6957873374540876,,,,,,,,,,,,,,,,,,,,,,,,0.009200498920552976,0.00046325653594582927,163
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,2,vi,11,0,2,,10,256,439.4444249868393,,902.1187555436658,902.1187555436658,,,2.125472471062878,0.019200045615434647,0.9552449565543168,2.125472471062878,,0.6931471805599453,1.5913406603425941,439.4444249868393,902.1187555436658,,902.1187555436658,7.1851180106580514,0.05046784706066731,0.05046350881457329,0.051079658418893815,0.05207891762256622,0.3754972511980731,0.35685124074595803,0.6955028728897538,,,,,,,,,,,,,,,,,,,,,,,,0.0088642896290033,0.0004633932436391765,2
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,2,vi,143,11,59,,10,256,514.9141094207764,,908.4866318221016,908.4866318221016,,,2.1331376160654965,0.019193224608898163,0.9550447833412022,2.1331376160654965,,0.5821360471219024,1.7374773776084904,514.9141094207764,908.4866318221016,,908.4866318221016,7.195271258810087,0.05046543242914791,0.050460459664464,0.05107866190373898,0.05204211547970772,0.3758923444168884,0.35800841349915546,0.6946581566611668,,,,,,,,,,,,,,,,,,,,,,,,0.008926860880633797,0.00046292449150533847,59
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,2,vi,158,12,100,,10,256,599.528924369812,,915.6120187404362,915.6120187404362,,,2.1414032574500617,0.019136816263198853,0.9546659883312585,2.1414032574500617,,0.9581847713458628,1.3628065184402316,599.528924369812,915.6120187404362,,915.6120187404362,7.1936504448043666,0.05046744906451779,0.05046224035322666,0.0510803684592247,0.05212084576487541,0.37611668195228354,0.3566115112377077,0.6965961794314907,,,,,,,,,,,,,,,,,,,,,,,,0.008996875491209946,0.0004632419879470417,100
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,2,vi,83,6,165,,10,256,616.0334572792053,,935.5260372723445,935.5260372723445,,,2.1648165458978346,0.01939796470105648,0.953738410706873,2.1648165458978346,,0.7163703465940834,1.5113752911057265,616.0334572792053,935.5260372723445,,935.5260372723445,7.200734984762948,0.05046819304767182,0.05046537518501282,0.05107920654118061,0.05210272595286369,0.37621530356915944,0.3565322747176091,0.6967343119429903,,,,,,,,,,,,,,,,,,,,,,,,0.009192552198804604,0.00046357623493426984,165
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,2,vi,195,15,25,,10,256,485.49436712265015,,902.6543372059573,902.6543372059573,,,2.1260919438426247,0.01902449131011963,0.9552058205638964,2.1260919438426247,,1.3119690925702856,0.9861324927876863,485.49436712265015,902.6543372059573,,902.6543372059573,7.184142602668848,0.050468705868418215,0.05046505481004715,0.05107985138893127,0.052006810903549194,0.375869375707082,0.35778998688970953,0.6943629326537833,,,,,,,,,,,,,,,,,,,,,,,,0.008869552296413062,0.0004622218271722908,25
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,2,vi,128,10,63,,10,256,542.9542530059814,,915.6485561026248,915.6485561026248,,,2.141469857444376,0.019522976130247116,0.9546755100118961,2.141469857444376,,0.9152182792868668,1.361330606993555,542.9542530059814,915.6485561026248,,915.6485561026248,7.19460528095599,0.05046803278690579,0.05046289972960949,0.05107924453914166,0.052051838487386703,0.3764967409132202,0.35757753111572177,0.6962977053655616,,,,,,,,,,,,,,,,,,,,,,,,0.008997234510195783,0.00046214831993591387,63
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,2,vi,173,13,119,,10,256,714.2029035568237,,933.2886312348601,933.2886312348601,,,2.162247032425397,0.019344815984368324,0.9536776834478379,2.162247032425397,,0.7679964346078391,1.5533998077393687,714.2029035568237,933.2886312348601,,933.2886312348601,7.187536117781679,0.050468829443988124,0.05046681687235832,0.05107780545949936,0.05219881236553192,0.3757934443365663,0.35750812340383087,0.694718437318986,,,,,,,,,,,,,,,,,,,,,,,,0.009170567271640563,0.00046133559937066714,119
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,2,vi,277,22,896,,10,256,1263.9537342071533,,1235.6038261569843,1235.6038261569843,,,2.4704732570663346,0.03884270787239075,0.9411199193557706,2.4704732570663346,,1.0079628307563315,1.347582353346925,1263.9537342071533,1235.6038261569843,,1235.6038261569843,7.307404410561841,0.050621803138407646,0.050559455528855324,0.05168159231543541,0.053982704877853394,0.3792833731940667,0.3580981018581922,0.7041722035180058,,,,,,,,,,,,,,,,,,,,,,,,0.012141140082116383,0.0007868503365869515,896
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,2,vi,278,22,61,,10,256,517.8844885826111,,915.9566533985351,915.9566533985351,,,2.141940549628018,0.019757982343435287,0.9545743113358877,2.141940549628018,,0.3945326819623348,1.9802377464173406,517.8844885826111,915.9566533985351,,915.9566533985351,7.188370106212969,0.05046712155439676,0.050463106483221054,0.05107689388096333,0.052127301692962646,0.3759259556005928,0.35725070656944735,0.6950515944532385,,,,,,,,,,,,,,,,,,,,,,,,0.009000261898383955,0.0004621367236016476,61
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,2,vi,238,19,18,,10,256,502.6919613838196,,900.8007903413246,900.8007903413246,,,2.123954680351046,0.019614439457654953,0.9553497354441656,2.123954680351046,,0.9404479886553264,1.3716040057455146,502.6919613838196,900.8007903413246,,900.8007903413246,7.188202852467946,0.05046797978060412,0.050465960055589676,0.051080039143562316,0.0520353689789772,0.37589286859777304,0.3585654110781341,0.6956604228301161,,,,,,,,,,,,,,,,,,,,,,,,0.008851339199580668,0.0004627593468601376,18
bayesfl_observability_v1,vi_lr0p002_b256_e10_prior0p05,2,vi,30,2,2,,10,256,430.18786005973817,,906.404445742793,906.404445742793,,,2.1305799791573157,0.01910935342311859,0.9551970135085023,2.1305799791573157,,0.6931471805599453,1.6262933525338354,430.18786005973817,906.404445742793,,906.404445742793,7.198493796971828,0.05046991748674727,0.050464605912566185,0.05108251161873341,0.05204244330525398,0.3762767531984467,0.35706603578772866,0.6971434845789732,,,,,,,,,,,,,,,,,,,,,,,,0.008906401156949916,0.0004631652580394733,2
