round,num_clients,num_examples,client_id,local_steps,lr,server_round,train_accuracy,train_loss,update_l2,update_max_abs,update_rms
1,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,1.0,0.8348111395646608,0.40728070293699703,1.456935264159661,0.13125321863714914,0.0015751084118669919
2,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,2.0,0.8654569462227915,0.3466855765909191,1.450558079975551,0.11040910433846074,0.0015682139693344256
3,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,3.0,0.8805237676056339,0.3143258513510784,1.3614122540976286,0.09846201114529873,0.0014718374564739623
4,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,4.0,0.8907650448143406,0.28957097117026803,1.276676375383307,0.09428521917632658,0.00138022858500715
5,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,5.0,0.8992877720870677,0.2704791587798764,1.203408986829101,0.09308402519218478,0.0013010184218199608
6,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999997,6.0,0.9045294494238156,0.2571280626063372,1.1442828607656035,0.08682431975251693,0.0012370965298768486
7,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,7.0,0.9079005281690139,0.2481677071801764,1.0997829520968456,0.0828821614340157,0.0011889871991497204
8,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,8.0,0.9120718629961587,0.23843811896014777,1.0721281884057545,0.0794582684377832,0.0011590893361563663
9,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,9.0,0.9143145806658133,0.23188028458520465,1.040752251753623,0.07458390584440112,0.001125168472980964
10,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,10.0,0.9178377080665813,0.22426211073346972,1.0327834804101004,0.07485545002104847,0.0011165533484217636
11,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999997,11.0,0.9202324743918054,0.21855759048750187,1.019987950794976,0.07247126757816583,0.0011027199634891117
12,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,12.0,0.9214288572343149,0.2147296114609759,0.9974014210012486,0.06707630989650949,0.0010783014227700061
13,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999997,13.0,0.9236375640204867,0.20997045869400144,0.9908144125465573,0.06656419455138465,0.0010711801369577582
14,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,14.0,0.9249499839948783,0.2058745929415191,0.9786625081991714,0.06299828231172509,0.0010580425822368145
15,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999997,15.0,0.9265705025608194,0.20169568491099465,0.9733329877913148,0.06150996225873228,0.0010522807803008349
16,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,16.0,0.9287872119078107,0.1975933842214197,0.969661961069494,0.059964677155934266,0.0010483119937583088
17,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,17.0,0.9301436459667093,0.19289345760026588,0.9580236395962546,0.05789385070274829,0.0010357296790162152
18,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,18.0,0.931043934058899,0.18953795062795653,0.9596823239566146,0.05685623528034261,0.0010375229005497352
19,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,19.0,0.9318461907810501,0.1881669519500402,0.9505480281646378,0.053987420087134065,0.00102764771495134
20,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,20.0,0.9331686139564659,0.18401510440054136,0.9460153756802814,0.05425263360086294,0.0010227474155133293
21,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,21.0,0.9342449583866838,0.18118510861427042,0.9413470987908564,0.05031820696615152,0.0010177004910697101
22,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,22.0,0.934793133802817,0.17960729150160482,0.9345056924260043,0.05122705433801205,0.0010103041729357715
23,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999997,23.0,0.9360155249679897,0.17674590852330535,0.9289255160185033,0.049425612139532275,0.0010042713840978774
24,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,24.0,0.9368157810499362,0.17384863622266375,0.9269493504210373,0.05023588942946382,0.0010021349301782131
25,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,25.0,0.9376920614596671,0.17225661179060714,0.9220210031508154,0.04770873745926626,0.0009968068408437803
26,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,26.0,0.9384262964148528,0.17060042406458395,0.9193923189230768,0.04622467886071465,0.0009939649420023509
27,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,27.0,0.9395286491677338,0.1679230236241396,0.9187143960364614,0.047445093226526944,0.0009932320322653346
28,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,28.0,0.9401468469910373,0.16568753215972895,0.920358523759115,0.04417866698813773,0.000995009516460989
29,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,29.0,0.940865076824584,0.16441381112426617,0.9089840581773767,0.04456093463584335,0.0009827124591661196
30,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,30.0,0.941427256722151,0.16235730896150047,0.9076299592018644,0.044290647393209676,0.0009812485281739212
31,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,31.0,0.9416933418693983,0.16042070806389516,0.9040447370114033,0.04368613383636742,0.0009773725058347515
32,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,32.0,0.9427736875800256,0.15803114299997667,0.9109628410641644,0.04181109401065005,0.0009848517426654692
33,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,33.0,0.9434579065300895,0.1568868112821556,0.9054400498645444,0.04304371212377176,0.0009788809935941138
34,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,34.0,0.9438340268886043,0.15501423225235209,0.9050509102691359,0.03908603422058431,0.000978460290584724
35,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,35.0,0.9446262804097311,0.15370675923471921,0.9074010837565203,0.04073606515300273,0.0009810010884639358
36,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,36.0,0.9457326344430218,0.1511978830788064,0.9010384156184255,0.037611472793787994,0.0009741223393851205
37,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,37.0,0.9456606113956468,0.15051194596441148,0.9021557396686503,0.03873588831215965,0.0009753302904544537
38,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,38.0,0.9462307938540333,0.14881445693550854,0.8977986842651398,0.03822255368136101,0.0009706198309125204
39,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,39.0,0.9470150448143407,0.1472629049225027,0.8920455374279929,0.036865303834738385,0.0009644000418794617
40,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.009999999999999998,40.0,0.9476392445582587,0.1450043665771248,0.8946995570284024,0.03514906305055411,0.0009672693310652626
41,20,5957.594350192061,5.9781530089628685,1867.0020406530089,0.01,41.0,0.9480693822023047,0.14507049228600055,0.8845673808317766,0.03491285303846078,0.0009563153262097148
