run_id,round,logical_round,physical_round,phase,client_id,num_examples,distance_m,train_loss,phase1_loss,phase2_loss,local_steps,local_precision_mean,local_precision_min,local_precision_max,local_precision_delta_l2,local_precision_delta_max_abs,local_precision_changed_fraction,local_precision_gradient_l2_mean,local_precision_gradient_max_abs,local_nu_l2,local_implied_mean_l2,sparse_enabled,sparse_selection,sparse_keep_ratio,sparse_kept_coordinates,sparse_total_coordinates,sparse_score_threshold,sparse_score_mean,sparse_selected_score_mean,sparse_dropped_score_mean
fig2_default_proposed_rep00_seed12026,1,1,1,precision,0,61,120.8947488997338,2.5590768282530743,2.5590768282530743,0.0,1,10000.000000000075,9999.999998646796,10000.000001357092,8.854861422643281e-06,1.3570916053140536e-06,0.9996412396430969,0.00017709723489426008,2.7141815796991815e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,1,51,154.9212092751972,1.9003905651616115,1.9003905651616115,0.0,1,9999.99999999992,9999.999999129746,10000.000000698425,6.153030767351447e-06,8.702536433702335e-07,0.9995002746582031,0.00012306062381344337,1.7405087015488914e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,2,43,79.07464007719265,2.6878014143123186,2.6878014143123186,0.0,1,9999.999999999933,9999.999999253416,10000.000001436234,5.719633257284917e-06,1.4362340152729303e-06,0.9995899796485901,0.00011439265414733181,2.8724669905117976e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,3,52,180.7906616075072,1.963428908128005,1.963428908128005,0.0,1,9999.999999999956,9999.999999058442,10000.000001102615,6.208952443193677e-06,1.1026149877579883e-06,0.9996540546417236,0.00012417903807745577,2.2052287669645552e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,4,59,184.30548742158038,1.8902832031249999,1.8902832031249999,0.0,1,9999.999999999995,9999.999999350328,10000.000000635077,5.752088991493563e-06,6.496720743598416e-07,0.9996668696403503,0.00011504178129738471,1.2993433630592777e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,5,39,187.3668745111221,1.9415461613581733,1.9415461613581733,0.0,1,9999.999999999956,9999.99999949115,10000.000000361915,4.2973425238576985e-06,5.088495527161285e-07,0.9995387196540833,8.594683503297252e-05,1.0176974407743905e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,6,49,43.95736304887522,2.677124615104831,2.677124615104831,0.0,1,9999.99999999994,9999.99999944336,10000.00000157818,6.241266108559657e-06,1.5781806723680347e-06,0.9997053146362305,0.00012482532108779756,3.156360332006895e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,7,54,55.11203897120465,2.1812601442690247,2.1812601442690247,0.0,1,10000.000000000011,9999.999999474097,10000.0000009668,6.1899940981236435e-06,9.66800143942237e-07,0.9997565150260925,0.00012379989429190405,1.9336020882063476e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,8,63,172.99616225966753,1.815295579698351,1.815295579698351,0.0,1,10000.000000000162,9999.999997783145,10000.000000616923,6.789815812735106e-06,2.216855136794038e-06,0.9998974800109863,0.00013579629821238852,4.43370957543069e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,9,59,184.10110972934027,1.8691168057716494,1.8691168057716494,0.0,1,10000.00000000023,9999.999999247068,10000.000001499988,6.263235468587009e-06,1.499987774877809e-06,0.9997308850288391,0.0001252647044523625,2.9999741072068994e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,10,44,71.27861696066212,2.6058006286621094,2.6058006286621094,0.0,1,9999.999999999834,9999.999998555624,10000.00000070612,5.441496965217922e-06,1.4443758118432015e-06,0.9995771646499634,0.00010882993945547596,2.8887503206179792e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,11,42,178.35416296729804,1.9171658470517112,1.9171658470517112,0.0,1,9999.999999999965,9999.99999887126,10000.000000536813,4.811796483589077e-06,1.1287393135717139e-06,0.9994874596595764,9.623592619753576e-05,2.2574768455810674e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,12,41,110.71825463045546,2.677583089688929,2.677583089688929,0.0,1,9999.999999999967,9999.999999132382,10000.00000083327,5.657058217886417e-06,8.676179277244955e-07,0.9997308850288391,0.00011314116474378154,1.735236424869282e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,13,64,61.45858359362951,2.6546024322509765,2.6546024322509765,0.0,1,9999.99999999999,9999.9999991083,10000.000001236758,6.816982145444527e-06,1.236758180311881e-06,0.9997181296348572,0.0001363396505051095,2.473518074323321e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,14,53,69.72970178183937,1.9449325849425119,1.9449325849425119,0.0,1,9999.99999999994,9999.999998668465,10000.00000068123,6.265162917006547e-06,1.3315348041942343e-06,0.9996668696403503,0.0001253032757672932,2.6630700122582187e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,15,48,89.57793478043446,1.9860991795857743,1.9860991795857743,0.0,1,10000.000000000053,9999.999999074338,10000.000000830349,5.50687816826848e-06,9.256618795916438e-07,0.9996412396430969,0.00011013755790243335,1.8513225322846336e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,16,69,152.20108094132178,2.6576704826907833,2.6576704826907833,0.0,1,9999.999999999836,9999.999998374866,10000.000001648368,9.447190081983854e-06,1.6483681974932551e-06,0.9998077750205994,0.00018894380736797115,3.2967362556527706e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,17,56,133.55484172069487,2.6394469124930247,2.6394469124930247,0.0,1,10000.000000000038,9999.999998884105,10000.000001572243,7.766840079348916e-06,1.572243490954861e-06,0.9997181296348572,0.00015533680100712077,3.144486398051443e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,18,51,155.49213180957477,2.701863546932445,2.701863546932445,0.0,1,9999.999999999995,9999.99999889573,10000.00000115987,7.3967092700288845e-06,1.1598694982239977e-06,0.9995899796485901,0.00014793418571267311,2.3197398349920604e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,19,48,56.96497849004869,2.7278571128845215,2.7278571128845215,0.0,1,9999.99999999993,9999.999998551355,10000.000001054193,6.786235420726521e-06,1.4486449799733236e-06,0.9997437000274658,0.00013572470119019997,2.8972898372030507e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,20,61,162.46616522230755,2.4121980760918293,2.4121980760918293,0.0,1,9999.999999999869,9999.999998027657,10000.000001015189,7.745560868561497e-06,1.972342943190597e-06,0.9998205900192261,0.00015491120793616206,3.944686845115763e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,21,50,79.22122675012281,2.705470001220703,2.705470001220703,0.0,1,9999.99999999989,9999.999999137344,10000.000000960154,6.563807699287244e-06,9.601535566616803e-07,0.9996540546417236,0.00013127616689896998,1.920306805177487e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,22,52,53.96570786886318,2.514064143254207,2.514064143254207,0.0,1,9999.999999999984,9999.999998480984,10000.000001479895,6.880840456120806e-06,1.5190162230283022e-06,0.9997181296348572,0.00013761680736166395,3.038031261856992e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,23,61,152.51838347606937,2.6183313588627053,2.6183313588627053,0.0,1,9999.999999999947,9999.999999096828,10000.000001168237,6.373359401382519e-06,1.1682368494803086e-06,0.999679684638977,0.0001274671866726794,2.3364733471507545e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,24,49,86.40979935094501,2.5212662677375635,2.5212662677375635,0.0,1,10000.000000000016,9999.999999299076,10000.000000735023,6.253690151281489e-06,7.350226951530203e-07,0.999782145023346,0.00012507380260782028,1.4700453834952767e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,25,37,170.02073302497575,2.6912584459459463,2.6912584459459463,0.0,1,9999.999999999915,9999.999998804817,10000.000000839602,5.374852664345299e-06,1.195183358504437e-06,0.9996412396430969,0.00010749706717524049,2.3903668040006252e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,26,42,188.58114936180849,1.7134654090518042,1.7134654090518042,0.0,1,10000.000000000031,9999.999999309382,10000.00000140466,4.394524235341057e-06,1.4046599972061813e-06,0.9997437000274658,8.78904901274486e-05,2.8093212387131177e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,27,55,168.76142265732926,2.542130626331676,2.542130626331676,0.0,1,10000.000000000084,9999.99999870055,10000.000001061151,6.83581310158704e-06,1.299449650105089e-06,0.999679684638977,0.0001367162694877547,2.598899968049147e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
