run_id,experiment,condition,method,realization,seed,round,logical_round,physical_round,phase,num_clients,labels_per_client,mean_samples_per_client,power_dbm,noise_dbm,num_subchannels,path_loss_exponent,path_loss_reference_m,gamma_db,power_control_mode,deterministic_payload_mode,deterministic_reference_power_mode,sparse_enabled,sparse_selection,sparse_keep_ratio,sparse_kept_coordinates,accuracy,nll,ece,posterior_predictive_accuracy,posterior_predictive_nll,posterior_predictive_ece,posterior_mean_accuracy,posterior_mean_nll,posterior_mean_ece,train_loss,phase1_train_loss,phase2_train_loss,posterior_variance,posterior_precision_mean,posterior_precision_min,posterior_precision_max,posterior_precision_std,posterior_precision_offset_l2,posterior_precision_offset_max_abs,global_mean_update_l2,global_mean_update_max_abs,global_model_update_l2,ideal_model_update_l2,received_model_update_l2,global_precision_update_l2,global_precision_update_max_abs,channel_uses_round,channel_uses_cumulative,ofdm_symbols_round,ofdm_symbols_cumulative,aircomp_nmse,aircomp_distortion_nmse,aircomp_clipped_fraction,aircomp_average_symbol_power_watts,aircomp_maximum_symbol_power_watts,aircomp_noise_l2,aircomp_ideal_l2,aircomp_received_l2,aircomp_delta_bar,aircomp_retained_magnitude_ratio,aircomp_distorted_to_ideal_norm_ratio,precision_aircomp_nmse,precision_aircomp_distortion_nmse,precision_aircomp_clipped_fraction,precision_aircomp_average_symbol_power_watts,precision_aircomp_maximum_symbol_power_watts,precision_aircomp_noise_l2,precision_aircomp_ideal_l2,precision_aircomp_received_l2,precision_aircomp_delta_bar,precision_aircomp_retained_magnitude_ratio,precision_aircomp_distorted_to_ideal_norm_ratio,mean_aircomp_nmse,mean_aircomp_distortion_nmse,mean_aircomp_clipped_fraction,mean_aircomp_average_symbol_power_watts,mean_aircomp_maximum_symbol_power_watts,mean_aircomp_noise_l2,mean_aircomp_ideal_l2,mean_aircomp_received_l2,mean_aircomp_delta_bar,mean_aircomp_retained_magnitude_ratio,mean_aircomp_distorted_to_ideal_norm_ratio,wall_time_sec
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,12026,0,0,0,model,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.0995,2.372916206651074,0.0756189888963103,0.0995,2.372916206651074,0.0756189888963103,0.0968,2.3613480913338667,0.07226249436736107,nan,0.0,0.0,0.00010000000000000003,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.112992470152676
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,12026,1,1,2,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1,2.326384107794753,0.07012760736733674,0.1,2.326384107794753,0.07012760736733674,0.1007,2.3340261066940955,0.06947125759869814,4.8235973327818735,2.401122434854982,2.4224748979268917,0.00010000000000000021,9999.99999999998,9999.999999925312,10000.000000095722,3.784920767611195e-09,1.057373023877138e-06,9.572249837219715e-08,0.0971109347506529,0.01224297285079956,0.0,0.0,0.0,1.057373023877138e-06,9.572249837219715e-08,156084,156084,154,154,0.004752346072855081,0.004752341745080285,0.02862391309449054,0.02426853425256524,0.19952623149688797,7.062802856315313e-07,0.09743522738098974,0.09711093539764859,1.601701686067819e-06,0.9977323826349833,0.9932735532590445,0.004329105923201364,0.004329097610752095,0.031983103677116424,0.02434521372720417,0.1995262298014532,9.209725881815098e-12,1.0681873665915654e-06,1.0573723263446435e-06,5.477358061453286e-16,0.9981025488373112,0.9898753532152592,0.005175586222508798,0.005175585879408475,0.02526472251186466,0.024191854777926316,0.19952623149688797,7.062802855714851e-07,0.09743522737513444,0.0971109353918921,3.203403371587902e-06,0.9973622164326553,0.9966717533028299,55.928905609063804
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,12026,2,2,4,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1213,2.3466572723318975,0.059822576379179954,0.1213,2.3466572723318975,0.059822576379179954,0.1315,2.362643589782103,0.06248591225594282,4.524064735579443,2.2690220690626743,2.2550426665167684,9.999999999999975e-05,10000.000000000027,9999.999999914378,10000.000000106449,5.205148324854067e-09,1.4541287138303414e-06,1.0644907888490707e-07,0.05634735381286645,0.006432712078094482,0.0,0.0,0.0,1.0130416599095024e-06,9.862378647085279e-08,156084,312168,154,308,0.012169229619422503,0.012169233374386234,0.024831527758965577,0.023158090617307586,0.19952623149688797,7.056640847586172e-07,0.05669690299129625,0.05634735454325762,1.6017017219187432e-06,0.9971051984002028,0.9881487292238709,0.009783670249957608,0.009783663763758773,0.02703923862015926,0.022980266715598024,0.1995262284739917,8.996182722694121e-12,1.0311260566460623e-06,1.0130427731447068e-06,5.215659664673429e-16,0.9973240151936172,0.9824626541275292,0.014554788988887398,0.014554802985013694,0.022623816897771896,0.02333591451901715,0.19952623149688797,7.056640847012731e-07,0.056696902981919886,0.05634735453415111,3.2034034433159204e-06,0.9968863816067883,0.9938348043202124,84.0228864653036
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,12026,3,3,6,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.147,2.360640063883608,0.04405589488178495,0.147,2.360640063883608,0.04405589488178495,0.1344,2.3746663709118128,0.0702994989156723,4.43330547036992,2.219809174585058,2.213496295784861,9.999999999999935e-05,10000.000000000064,9999.999999878019,10000.000000124553,6.331589297246093e-09,1.768885603016153e-06,1.2455348041839898e-07,0.03778832579179976,0.00556469289585948,0.0,0.0,0.0,1.0458598452228043e-06,1.0894473234657198e-07,156084,468252,154,462,0.02665990911801129,0.0266599305904358,0.030422325356738132,0.022363245344509418,0.19952623149688797,7.073497803459809e-07,0.03758303406041613,0.037788328486715685,1.6017017613920473e-06,0.9972876747744845,0.996259644967367,0.0074965690851826515,0.007496571903299013,0.030087016323612402,0.022140546218581653,0.19952623129828292,9.070985522651487e-12,1.059574227002228e-06,1.0458600575924346e-06,5.276134385857899e-16,0.9975188852599102,0.9870568783599138,0.04582324915083993,0.045823289277572586,0.030757634389863866,0.022585944470437182,0.19952623149688797,7.073497802878182e-07,0.037583034045479906,0.03778832847224266,3.203403522256481e-06,0.997056464289059,1.00546241157482,111.95788701204583
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,12026,4,4,8,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.144,2.367990199286842,0.05196420424014328,0.144,2.367990199286842,0.05196420424014328,0.1342,2.3772236504758157,0.07216942440122365,4.366894837260009,2.183409971840102,2.1834848654199073,9.999999999999918e-05,10000.000000000082,9999.999999833368,10000.000000217758,7.348889024575569e-09,2.0531157240999484e-06,2.1775849745608866e-07,0.028869855693675197,0.0038190120831131935,0.0,0.0,0.0,1.0331035444318801e-06,1.2789314496330917e-07,156084,624336,154,616,0.03981821749520721,0.03981821688508248,0.021485457149720652,0.019897314205550146,0.19952623149688797,7.058138892522118e-07,0.029027341346113962,0.028869859424758,1.6017017568315126e-06,0.9973318912695199,0.9901720283001845,0.007585235324649241,0.007585245626730481,0.021753677316553997,0.01958081423364484,0.1995262309674193,9.019710514513583e-12,1.0480168916575927e-06,1.033102770899113e-06,5.244812219701565e-16,0.9976686095003165,0.9857692398392024,0.07205119966576518,0.07205118814343449,0.02121723698288731,0.020213814177455446,0.19952623149688797,7.058138891945796e-07,0.02902734132719491,0.028869859406273304,3.203403513138544e-06,0.9969951730387233,0.9945748167611667,138.75351654412225
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,12026,5,5,10,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1121,2.3945552832602504,0.10706293396443131,0.1121,2.3945552832602504,0.10706293396443131,0.1326,2.3822200953542683,0.07741419026255608,4.366860797343624,2.181175505332871,2.185685292010753,9.999999999999881e-05,10000.00000000012,9999.999999803062,10000.000000176688,8.248811465165152e-09,2.3046298767239373e-06,1.969383447431028e-07,0.02566377900783109,0.003146111499518156,0.0,0.0,0.0,1.0457964207191445e-06,1.4286706573329866e-07,156084,780420,154,770,0.04661039114354969,0.04661041229396533,0.025564632292927388,0.019711525236488586,0.19952623149688797,7.066200949171806e-07,0.0260584102181918,0.025663779494401302,1.6017016911870305e-06,0.9967411700258417,0.979997093322244,0.013554522577158305,0.013554530751071076,0.024668714354023437,0.019247511224890174,0.19952623139173103,9.31202295456842e-12,1.0724592707776929e-06,1.0457960656669885e-06,5.5267369300690495e-16,0.9968900246066386,0.9751382018586414,0.07966625970994107,0.07966629383685958,0.026460550231831335,0.020175539248086995,0.19952623149688797,7.066200948558224e-07,0.026058410196122744,0.02566377947309327,3.2034033818213873e-06,0.9965923154450449,0.9848559847858467,166.59291339991614
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,12026,6,6,12,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1408,2.3870884789975264,0.06430864413708447,0.1408,2.3870884789975264,0.06430864413708447,0.1377,2.3869550592666737,0.07406711494475601,4.345594234352794,2.169908707848126,2.1756855265046684,9.999999999999851e-05,10000.000000000147,9999.999999812215,10000.000000236078,9.004063761505464e-09,2.515708808784958e-06,2.3607753973919898e-07,0.02535036258647833,0.0029259920120239258,0.0,0.0,0.0,1.0471268965180655e-06,1.5253499441314489e-07,156084,936504,154,924,0.05963284934439671,0.059632812705486725,0.022757076100179362,0.018882399949371038,0.19952623149688797,7.052557241678647e-07,0.025233270572999487,0.025350363126709876,1.6017017183246647e-06,0.9965367757308452,0.9829770776013433,0.01527277030675731,0.015272765907244952,0.021921271228619952,0.01840870663566081,0.199526229924403,9.095223603573214e-12,1.0892658310212962e-06,1.0471262956715323e-06,5.302452519553045e-16,0.996615511797476,0.9613138014378063,0.10399292838203611,0.1039928595037285,0.023592880971738773,0.019356093263081266,0.19952623149688797,7.052557241092171e-07,0.02523327054948886,0.025350363105083488,3.2034034361190842e-06,0.9964580396642143,1.0046403537648803,194.55595990503207
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,12026,7,7,14,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1277,2.3746021902540217,0.0759733317899704,0.1277,2.3746021902540217,0.0759733317899704,0.1342,2.3881896687695607,0.08401002741456032,4.33135917618071,2.1724377982896086,2.158921377891101,9.9999999999998e-05,10000.000000000202,9999.999999821926,10000.000000244105,9.729082864689358e-09,2.7184991844153256e-06,2.4410473997704685e-07,0.023374528363292374,0.0027785301208496094,0.0,0.0,0.0,1.0216625139396375e-06,1.0657095117494464e-07,156084,1092588,154,1078,0.07068045238672194,0.070680449285511,0.016648849555902758,0.01787182090796034,0.19952623149688797,7.047758266365014e-07,0.02330910345460549,0.02337452748493131,1.6017017145756581e-06,0.9968433119858209,0.992083249779202,0.008347841430117332,0.008347850339849536,0.018109951307031073,0.017814317649725003,0.19952623042741627,9.03439099992311e-12,1.0410676155928598e-06,1.021661848465144e-06,5.256500860323859e-16,0.9972091675171544,0.9813597416920673,0.13301306334332655,0.13301304823117246,0.015187747804774445,0.017929324166195675,0.19952623149688797,7.047758265785963e-07,0.023309103431356594,0.023374527462603736,3.2034034286256662e-06,0.9964774564544873,1.0028067578663367,221.23886473011225
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,12026,8,8,16,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1327,2.371358436741203,0.06776355935394765,0.1327,2.371358436741203,0.06776355935394765,0.1394,2.3847120036336564,0.07479530845433473,4.309840273999315,2.1630995763699055,2.1467406976294092,9.999999999999751e-05,10000.000000000253,9999.99999981746,10000.000000245085,1.038123645883291e-08,2.9009475159557455e-06,2.4508517526555806e-07,0.022940180549771996,0.00402107834815979,0.0,0.0,0.0,1.0187754032367566e-06,1.3030876289121807e-07,156084,1248672,154,1232,0.09661766379226612,0.0966176607331515,0.027071421099300066,0.019518483452513696,0.19952623149688797,7.054389552793888e-07,0.022354382044089054,0.02294018309238478,1.601701706361047e-06,0.9967125509033085,0.9973547280368988,0.016140111110516255,0.016140112659905288,0.02931861361311314,0.019485522413550074,0.1995262312318259,9.095500440985184e-12,1.0519065673520257e-06,1.0187760690954862e-06,5.341659476952101e-16,0.9967161081444399,0.9685043531328538,0.177095216474016,0.17709520880639773,0.02482422858548699,0.019551444491477315,0.19952623149688797,7.054389552207528e-07,0.022354382019339824,0.022940183069762803,3.203403412187928e-06,0.996708993662177,1.0262051029409438,249.07788687711582
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,12026,9,9,18,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1552,2.364428962325669,0.04036715803071857,0.1552,2.364428962325669,0.04036715803071857,0.1412,2.386323640309596,0.07898928039073944,4.285471155534445,2.1443265657064687,2.141144589827976,9.999999999999701e-05,10000.0000000003,9999.999999752557,10000.000000306238,1.1119380771093384e-08,3.1074341970184826e-06,3.062377800233662e-07,0.023090751948405597,0.002492934465408325,0.0,0.0,0.0,1.0383214763483476e-06,1.4806391845922917e-07,156084,1404756,154,1386,0.07650606065276903,0.07650610033788126,0.014930755979073992,0.017781238119270928,0.19952623149688797,7.022716180437139e-07,0.022369429451557548,0.023090752830420135,1.6017017155760839e-06,0.9967767547932621,1.001651450449884,0.012001260853021818,0.012001262865483258,0.01618705670036847,0.01774373822516017,0.19952623106905112,9.182660488199338e-12,1.06926888099954e-06,1.0383207885791062e-06,5.414361214969699e-16,0.9969055629857183,0.9710568171499161,0.14101086045251626,0.14101093781027926,0.013674455257779515,0.017818738013381685,0.19952623149688797,7.022716179836793e-07,0.02236942942600178,0.023090752807075076,3.2034034306107316e-06,0.9966479466008059,1.0322460837498515,276.26593732926995
