run_id,experiment,condition,method,realization,round,logical_round,physical_round,phase,sparse_enabled,sparse_selection,sparse_keep_ratio,sparse_kept_coordinates,bin,lower,upper,count,confidence,accuracy
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,0,0,0,model,False,,1.0,78042,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,0,0,0,model,False,,1.0,78042,1,0.1,0.2,9972,0.17504240742683216,0.09937825912555154
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,0,0,0,model,False,,1.0,78042,2,0.2,0.30000000000000004,28,0.2023929322404521,0.14285714285714285
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,0,0,0,model,False,,1.0,78042,3,0.30000000000000004,0.4,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,0,0,0,model,False,,1.0,78042,4,0.4,0.5,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,0,0,0,model,False,,1.0,78042,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,0,0,0,model,False,,1.0,78042,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,0,0,0,model,False,,1.0,78042,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,0,0,0,model,False,,1.0,78042,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,0,0,0,model,False,,1.0,78042,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,1,1,2,natural_mean,False,,1.0,78042,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,1,1,2,natural_mean,False,,1.0,78042,1,0.1,0.2,9989,0.16933719179379425,0.09950946040644709
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,1,1,2,natural_mean,False,,1.0,78042,2,0.2,0.30000000000000004,11,0.20301228680393912,0.5454545454545454
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,1,1,2,natural_mean,False,,1.0,78042,3,0.30000000000000004,0.4,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,1,1,2,natural_mean,False,,1.0,78042,4,0.4,0.5,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,1,1,2,natural_mean,False,,1.0,78042,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,1,1,2,natural_mean,False,,1.0,78042,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,1,1,2,natural_mean,False,,1.0,78042,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,1,1,2,natural_mean,False,,1.0,78042,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12026,fig2,default,proposed,0,1,1,2,natural_mean,False,,1.0,78042,9,0.9,1.0,0,0.0,0.0
