round,accuracy,nll,brier,ece,mce,mean_confidence,predictive_entropy,expected_entropy,mutual_information
0.0,0.1,5.1605618652706955,1.5818447931874113,0.7755065492570401,0.852013431926555,0.8755065492570401,0.5206020339948615,0.4219507317398082,0.09865130225505331
1.0,0.0992,3.06051172618675,0.9425737373898104,0.11215420468747615,0.12088919980856637,0.21135420468747615,2.0506681832713936,1.956073443099415,0.09459474017197844
2.0,0.0943,2.3860396968154935,0.9128837977257593,0.05736171794682741,0.05744269713128017,0.15166171794682742,2.2329795299361455,2.180413448025184,0.05256608191096124
3.0,0.1016,2.3609609919154395,0.9086032544358889,0.03675534930080175,0.04402438585219903,0.13835534930080176,2.2564353618517536,2.2237727294684473,0.032662632383306356
4.0,0.1035,2.3465086400060007,0.9064011952513434,0.030103017432242626,0.030690833355763406,0.13360301743224262,2.26551306161539,2.2430037107596306,0.022509350855759447
5.0,0.1016,2.344471790443922,0.9062174135743549,0.032440484312921763,0.03635916039163607,0.13404048431292176,2.2671655734413783,2.2474483470229747,0.019717226418403566
6.0,0.1035,2.341519558741366,0.9058243987689497,0.029798056565225127,0.036270405677748266,0.13329805656522511,2.2700306735227023,2.2540444564188924,0.015986217103809874
7.0,0.0978,2.346180670688709,0.9068069148207191,0.03796266809254884,0.04040649384233892,0.13576266809254886,2.267905532281355,2.2505236712206904,0.017381861060664416
8.0,0.1023,2.3390235958677184,0.9055087978123049,0.02977977641746402,0.036810881459950734,0.13207977641746402,2.272529556996453,2.2576155390509025,0.014914017945550473
9.0,0.0992,2.3353548124462304,0.9052453542896288,0.03213136635795236,0.04231816051990786,0.13133136635795237,2.2742824671674398,2.2582882557682824,0.015994211399157354
10.0,0.0985,2.335191589140102,0.9053974817959628,0.03606933869645,0.04353610827252674,0.13456933869645,2.2734162876294746,2.2584745077690225,0.014941779860452087
11.0,0.1006,2.335682436138697,0.9053746557575029,0.029319489455968142,0.036221300081540175,0.12991948945596815,2.27469271866107,2.2600496936386087,0.014643025022461398
12.0,0.1057,2.3300043606697938,0.904411096166742,0.025365521322935815,0.0311362370932748,0.1310655213229358,2.277698878974586,2.2635019053401813,0.014196973634404753
13.0,0.1032,2.3296289965127834,0.9043627474947052,0.026969997423142204,0.04390018360597342,0.1301699974231422,2.2777869630661147,2.2632873528499107,0.01449961021620405
14.0,0.103,2.3310120764618323,0.9045805908908154,0.02625921536833048,0.032520117283746625,0.1292592153683305,2.2775049158002876,2.262886379642008,0.014618536158279571
15.0,0.1008,2.3303169620814947,0.9044756562452654,0.029866290234774363,0.03869645967355785,0.13066629023477436,2.2784256468737025,2.2637590609051976,0.014666585968504897
16.0,0.1022,2.3302056400853193,0.9044771697384149,0.026614033900201315,0.03544914780937372,0.12881403390020132,2.278639341674968,2.264332257789624,0.014307083885344074
17.0,0.0976,2.326887814483233,0.9041164850248667,0.030939015023410323,0.03816342265750952,0.1285390150234103,2.281571143090922,2.2691183292125765,0.012452813878345292
18.0,0.1012,2.3281975088639473,0.9044673312532466,0.031077915316820148,0.04635572016793199,0.13227791531682015,2.2807044519967796,2.2643445587441273,0.016359893252652302
19.0,0.108,2.3276328447306036,0.904167815971422,0.023089369355887165,0.03622070296057338,0.13108936935588716,2.280458752873821,2.266156012145448,0.01430274072837312
