round,num_examples,train_loss,task_loss,train_accuracy,complexity_per_weight,resolved_kl_weight,effective_kl_weight,variance_floor_fraction,bayesian_dimension,lr,local_steps,rho_grad_l2_mean,rho_grad_nonzero_fraction,rho_update_l2,update_l2,update_rms,update_max_abs,posterior_mu_abs_mean,posterior_sigma_mean,posterior_sigma_min,posterior_sigma_max,posterior_snr_mean,client_id,server_round
1,1988.0,1.6455880590607703,1.519664444649963,0.36906438631790744,2.530636750394006,1.1743788123272196e-06,9.349880171832249e-07,0.0,851514.0,0.01,160.0,0.23748947556426744,1.0,0.039971762546905126,3.9409421239891893,0.0030162795759562044,0.3039078526198864,0.07974991665303578,0.048815272440787885,0.030997479670117678,0.07759046974503522,1.6492504634072513,2.0,1.0
1,1029.0,2.329580130454866,2.213707204986331,0.45481049562682213,2.5306181662570704,1.1743788123272196e-06,4.839550652321622e-07,0.0,851514.0,0.01,90.0,0.2888420403195103,1.0,0.03808971351989049,4.974082210676782,0.0038070141882734793,0.39455434679985046,0.07978803705004302,0.048815270897708166,0.030997559717306812,0.07759055874279999,1.6500366536445166,18.0,1.0
1,5482.0,1.6957771407735909,1.5665695303158793,0.38823422108719446,2.5306733318672725,1.1743788123272196e-06,2.5782717858141037e-06,0.0,851514.0,0.01,430.0,0.10996829846416442,1.0,0.04268908492681979,5.811676363207127,0.004448083774106492,0.538376122713089,0.07980163546699799,0.048815259061097856,0.030997566994334095,0.07758416895281289,1.6503291032320941,12.0,1.0
1,3337.0,0.14577649622878736,0.020516838417490368,0.9961642193587055,2.530689431477996,1.1743788123272196e-06,1.5694441717004132e-06,0.0,851514.0,0.01,270.0,0.0074423959724537955,1.0,0.018542150212876765,3.7945626655512776,0.002904245103757745,0.7073913067579269,0.0797396827253774,0.04881527875179838,0.030997559717306812,0.07758906359338157,1.6490360171859686,17.0,1.0
1,473.0,1.176951865527393,1.0571104856739588,0.8600422832980973,2.530583760220032,1.1743788123272196e-06,2.2245942259942924e-07,0.0,851514.0,0.01,40.0,0.23978919542477795,1.0,0.024317024168879712,3.8492679336340347,0.002946114884542093,0.6767566949129105,0.07973850775218227,0.048815277257329835,0.030997559717306812,0.07758404436583771,1.6490247825752897,3.0,1.0
1,459.0,2.2463816553419194,2.130075354617665,0.4278867102396514,2.53086155218822,1.1743788123272196e-06,2.1587499994320937e-07,0.0,851514.0,0.01,40.0,0.4765632590785419,1.0,0.029148216053527944,4.5876431744733015,0.0035112452742471854,0.6273202449083328,0.07976549122186595,0.04881527816203847,0.030997559717306812,0.07759276591877368,1.6495758551515007,9.0,1.0
1,1469.0,1.5419553235000782,1.4178838141277748,0.5369639210347175,2.530765326524284,1.1743788123272196e-06,6.908940629990731e-07,0.0,851514.0,0.01,120.0,0.2580347491668124,1.0,0.03713999118339787,4.361121368128239,0.003337872238944728,0.5980968400835991,0.07975960891424719,0.04881527173581013,0.030997559717306812,0.07759362032568382,1.6494580088291042,19.0,1.0
1,103.0,2.1078461349010467,2.003468334674835,0.6456310679611651,2.530400469046897,1.1743788123272196e-06,4.844253811361779e-08,0.0,851514.0,0.01,10.0,0.5184536010754714,1.0,0.011749124071325437,2.1724602877703756,0.0016627363177170317,0.4124237447977066,0.07970756127495339,0.048815277694746195,0.030997559717306812,0.07758822703377202,1.6483813832098895,11.0,1.0
1,1021.0,1.5836907605349608,1.454350280212959,0.6622918707149853,2.5305630691333323,1.1743788123272196e-06,4.801925380000365e-07,0.0,851514.0,0.01,80.0,0.2653789238362567,1.0,0.03153028452845547,4.295422331380132,0.003287588155477214,0.5591949671506882,0.0797527243704525,0.04881527606497789,0.030997559717306812,0.07759139532658739,1.649300145053771,5.0,1.0
1,6619.0,1.3371764073326502,1.2081708791402193,0.4320592234476507,2.530683701550777,1.1743788123272196e-06,3.113020968679963e-06,0.0,851514.0,0.01,520.0,0.10933440322850389,1.0,0.0410747957521393,4.971340414046931,0.003804915698898133,0.31647351384162903,0.07978012510630769,0.04881526286814202,0.030997501501149074,0.0775855038253357,1.649886881617457,1.0,1.0
