schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path
bayesfl_observability_v1,smoke_fedavg_mnist,fedavg,mnist,mlp,0,0,0.3,0.5,30,6,0.2,3,1,32,0.05,42,0.6155,1.49483740234375,1.49483740234375,0.12020211465805768,0.9644976280149238,0.6155,3,0.032752370417863136,0,,,,16.622565645724535,3.5176663482561707,outputs/smoke_fedavg_mnist/final_model.pt
