round,num_examples,train_loss,task_loss,prior_loss,train_accuracy,effective_prior_lambda,variance_floor_fraction,lr,local_steps,update_l2,update_rms,update_max_abs,posterior_mean_abs_mean,posterior_precision_mean,posterior_precision_min,posterior_precision_max,posterior_sigma_mean,client_id,server_round
1,10.0,1.648784375190735,1.6485591650009155,0.022521304298425093,0.84,0.01,0.0,0.01,10.0,0.40108850698138576,0.0005428995397721563,0.07791228964924812,0.019167057439517923,1.000325805643672,1.0,7.20469331741333,0.9998573515041417,4.0,1.0
1,10.0,1.5224264204502105,1.5221787989139557,0.024763360439101233,0.86,0.01,0.0,0.01,10.0,0.41522497736776903,0.0005620341774722746,0.07456974685192108,0.019168978203323816,1.0003414850044883,1.0,6.7552618980407715,0.9998523922731065,41.0,1.0
1,10.0,1.6933822154998779,1.6931918382644653,0.019035139260813592,0.84,0.01,0.0,0.01,10.0,0.3689826102850913,0.0004994421077166433,0.07949406281113625,0.019166663335798046,1.0002678816779922,1.0,7.401717185974121,0.9998856415445848,24.0,1.0
1,10.0,1.724971342086792,1.7248005270957947,0.017081712541403248,0.89,0.01,0.0,0.01,10.0,0.35618947934654654,0.00048212576786175153,0.08053239807486534,0.01916650646609318,1.0002493873272145,1.0,7.551466941833496,0.9998898715305364,45.0,1.0
1,10.0,1.3973545849323272,1.3970708578824997,0.028373698447830976,0.88,0.01,0.0,0.01,10.0,0.43082341124756546,0.0005831476784255715,0.07004423625767231,0.01916936166379365,1.000371387690173,1.0,6.220776081085205,0.9998359954636308,88.0,1.0
1,10.0,1.3074016749858857,1.3071327954530716,0.026887820719275625,0.94,0.01,0.0,0.01,10.0,0.41879307503011304,0.0005668638311398093,0.06764839868992567,0.019171100177699164,1.0003432203836577,1.0,5.901088714599609,0.999848832026369,16.0,1.0
1,10.0,1.7001506567001343,1.6999367237091065,0.021393342869123443,0.83,0.01,0.0,0.01,10.0,0.3924812783743616,0.0005312490926311117,0.07934727147221565,0.019166306631165163,1.0003103181549695,1.0,7.402013301849365,0.9998648052989056,89.0,1.0
1,10.0,1.0741710379719733,1.0738366678357125,0.03343640082748607,0.92,0.01,0.0,0.01,10.0,0.43020698083630254,0.0005823132995272708,0.06222411245107651,0.01917104381119509,1.000382607080289,1.0,5.033144474029541,0.9998354149807297,19.0,1.0
1,10.0,1.2234364062547685,1.2231569588184357,0.027945607830770314,0.97,0.01,0.0,0.01,10.0,0.41908379415794245,0.0005672573385027837,0.06487888377159834,0.01917166844890611,1.000345232768646,1.0,5.5818963050842285,0.9998479144904716,0.0,1.0
1,10.0,1.6324746787548066,1.632250088453293,0.022460765053983776,0.82,0.01,0.0,0.01,10.0,0.4045208595436083,0.0005475454535640787,0.07735943421721458,0.019168132017563216,1.0003263042687789,1.0,7.133718013763428,0.9998576330100186,27.0,1.0
1,10.0,1.6113002955913545,1.6110938906669616,0.020641311776125805,0.89,0.01,0.0,0.01,10.0,0.3873865957108473,0.000524353106271085,0.07745663449168205,0.019167428007528232,1.0002970868232337,1.0,7.119585037231445,0.9998697075573642,46.0,1.0
1,10.0,1.4517471075057984,1.451481920480728,0.026517625083215535,0.88,0.01,0.0,0.01,10.0,0.41830145344558534,0.0005661983891554681,0.07421610504388809,0.01916947848209705,1.000349008156178,1.0,6.571695804595947,0.9998492906197459,33.0,1.0
1,10.0,1.7087443351745606,1.7085673689842225,0.017695689247921108,0.88,0.01,0.0,0.01,10.0,0.361923134508368,0.0004898866453099542,0.08011729642748833,0.0191674891765824,1.0002540101069082,1.0,7.490499496459961,0.9998891673107811,37.0,1.0
1,10.0,1.5815435349941254,1.5813120782375336,0.02314539646031335,0.86,0.01,0.0,0.01,10.0,0.401975074364695,0.0005440995667387678,0.07628092169761658,0.019168564416740985,1.000317565532007,1.0,6.968045711517334,0.999862929826393,85.0,1.0
1,10.0,1.6073710799217225,1.607143795490265,0.022726217622403056,0.85,0.01,0.0,0.01,10.0,0.4047401103415172,0.0005478422238659138,0.07669644057750702,0.01916826044394309,1.0003229714438502,1.0,7.03886604309082,0.9998584884471572,11.0,1.0
1,10.0,1.17601458132267,1.1756961047649384,0.031847985496278854,0.91,0.01,0.0,0.01,10.0,0.4281499213035291,0.0005795289348441947,0.06163672357797623,0.019170692855510933,1.0003734594011173,1.0,5.270144939422607,0.9998369730279801,44.0,1.0
1,10.0,1.6902064263820649,1.6900168299674987,0.018959458294557408,0.87,0.01,0.0,0.01,10.0,0.3733392547055668,0.0005053391110205473,0.07945591583848,0.01916819938939235,1.0002715301660878,1.0,7.400986671447754,0.9998804778452886,55.0,1.0
1,10.0,1.6915593266487121,1.6913744926452636,0.018483461026335135,0.88,0.01,0.0,0.01,10.0,0.36934170672765443,0.0004999281682494385,0.07966453954577446,0.019166802393979665,1.000269292497143,1.0,7.428338527679443,0.9998810828663787,70.0,1.0
