epoch,valid_mean_error,test_mean_error,valid_mc_error,test_mc_error,train_loss,train_kl_raw_first_batch,train_nll_first_batch,snr_q50_db,snr_q75_db
27,0.04269999999999996,0.03849999999999998,0.04349999999999998,0.03849999999999998,797.1440376613455,10183995.0,16.150108337402344,-8.24826717376709,0.892662525177002
28,0.04310000000000003,0.037699999999999956,0.04349999999999998,0.037900000000000045,795.9671093874888,10174979.0,14.363070487976074,-8.508617401123047,0.6729779243469238
29,0.04259999999999997,0.0373,0.04310000000000003,0.03810000000000002,794.7804769920874,10164766.0,16.144142150878906,-8.76955795288086,0.4428180456161499
30,0.03949999999999998,0.035800000000000054,0.040200000000000014,0.03649999999999998,793.6899571723644,10155973.0,11.340110778808594,-9.026000022888184,0.20862489938735962
31,0.03959999999999997,0.03539999999999999,0.04049999999999998,0.0353,792.624180005944,10144580.0,21.160505294799805,-9.269401550292969,-0.027913898229599
32,0.03979999999999995,0.035499999999999976,0.03990000000000005,0.036599999999999966,791.632513724324,10139037.0,15.966354370117188,-9.513505935668945,-0.2645219564437866
33,0.03849999999999998,0.033399999999999985,0.03920000000000001,0.03500000000000003,790.7042885704717,10128761.0,6.521944999694824,-9.745787620544434,-0.5035110116004944
34,0.03820000000000001,0.03310000000000002,0.03849999999999998,0.03369999999999995,789.7275649751232,10126668.0,11.007790565490723,-9.972625732421875,-0.7503721117973328
35,0.037699999999999956,0.03200000000000003,0.0383,0.03320000000000001,788.7026190794339,10119875.0,10.451709747314453,-10.190765380859375,-0.9981374740600586
36,0.0363,0.03149999999999997,0.03620000000000001,0.031299999999999994,787.9006767565634,10107691.0,15.282462120056152,-10.400875091552734,-1.2487502098083496
37,0.036599999999999966,0.030100000000000016,0.036900000000000044,0.031000000000000028,787.0191817417782,10101964.0,11.073030471801758,-10.602765083312988,-1.5047940015792847
38,0.03490000000000004,0.03059999999999996,0.03539999999999999,0.03180000000000005,786.2077046660206,10095149.0,8.216887474060059,-10.797891616821289,-1.7531814575195312
39,0.03380000000000005,0.02980000000000005,0.03469999999999995,0.030200000000000005,785.5315578294844,10089145.0,8.737092018127441,-10.987833023071289,-2.009859085083008
40,0.03420000000000001,0.029000000000000026,0.034599999999999964,0.02969999999999995,784.7249910398517,10084241.0,16.088808059692383,-11.172624588012695,-2.2633092403411865
41,0.033299999999999996,0.030299999999999994,0.034499999999999975,0.03090000000000004,784.0993340143459,10077634.0,8.843879699707031,-11.34726333618164,-2.515612840652466
42,0.03210000000000002,0.02859999999999996,0.032299999999999995,0.028200000000000003,783.2149263269756,10074472.0,10.399328231811523,-11.52129077911377,-2.764089584350586
43,0.03280000000000005,0.029000000000000026,0.03269999999999995,0.029100000000000015,782.7170196299057,10065505.0,12.32902717590332,-11.679301261901855,-3.0107226371765137
44,0.03210000000000002,0.028000000000000025,0.03280000000000005,0.029100000000000015,781.8966988565979,10056897.0,9.580205917358398,-11.842275619506836,-3.2570741176605225
45,0.030299999999999994,0.028100000000000014,0.03149999999999997,0.028299999999999992,781.3174937997024,10053604.0,8.830114364624023,-11.9937105178833,-3.4947924613952637
46,0.03169999999999995,0.027699999999999947,0.03249999999999997,0.027699999999999947,780.6730059455423,10049700.0,5.530474662780762,-12.14759635925293,-3.737323760986328
47,0.031200000000000006,0.028100000000000014,0.031399999999999983,0.02839999999999998,780.1868076958622,10049318.0,13.321340560913086,-12.295088768005371,-3.9739644527435303
48,0.030299999999999994,0.02729999999999999,0.031000000000000028,0.027000000000000024,779.5054366558107,10036186.0,5.447206020355225,-12.43351936340332,-4.203056812286377
49,0.03059999999999996,0.02629999999999999,0.03090000000000004,0.026499999999999968,778.995925317944,10038236.0,6.386605262756348,-12.569143295288086,-4.431408405303955
50,0.03069999999999995,0.026000000000000023,0.03049999999999997,0.025499999999999967,778.5385453402231,10026548.0,6.632898330688477,-12.691716194152832,-4.646850109100342
51,0.02959999999999996,0.025599999999999956,0.031100000000000017,0.02639999999999998,777.9750416162991,10019287.0,6.15614652633667,-12.825637817382812,-4.870700836181641
52,0.02969999999999995,0.026800000000000046,0.02980000000000005,0.026900000000000035,777.4475665860773,10016085.0,5.392783164978027,-12.942621231079102,-5.089390277862549
53,0.02939999999999998,0.026599999999999957,0.03059999999999996,0.02629999999999999,776.9627712083897,10020550.0,11.474903106689453,-13.06032943725586,-5.294178009033203
54,0.02969999999999995,0.02529999999999999,0.030299999999999994,0.025699999999999945,776.405138879176,10013784.0,10.651834487915039,-13.176841735839844,-5.489053726196289
55,0.028900000000000037,0.026100000000000012,0.029299999999999993,0.025800000000000045,775.9839892765447,10012414.0,7.944736957550049,-13.28310489654541,-5.688457489013672
56,0.02969999999999995,0.025800000000000045,0.028900000000000037,0.026100000000000012,775.5268796642725,10000335.0,8.942237854003906,-13.39043140411377,-5.8683271408081055
57,0.028200000000000003,0.024399999999999977,0.029299999999999993,0.025499999999999967,775.0633577702907,9999494.0,8.114900588989258,-13.496061325073242,-6.0501813888549805
58,0.029200000000000004,0.025499999999999967,0.02949999999999997,0.0252,774.614397678229,9996578.0,5.921126842498779,-13.593107223510742,-6.226321220397949
59,0.02859999999999996,0.0242,0.028900000000000037,0.024800000000000044,774.3045257802518,9995909.0,7.5790486335754395,-13.686387062072754,-6.392687797546387
60,0.02729999999999999,0.023900000000000032,0.028100000000000014,0.024700000000000055,773.9150777753355,9988458.0,5.161380767822266,-13.780965805053711,-6.559821605682373
61,0.02749999999999997,0.023399999999999976,0.02839999999999998,0.02410000000000001,773.4548616141004,9987582.0,6.425911903381348,-13.86799430847168,-6.724418640136719
62,0.028699999999999948,0.023800000000000043,0.028000000000000025,0.024399999999999977,773.0297701706367,9983082.0,16.54910659790039,-13.952310562133789,-6.870670318603516
63,0.02729999999999999,0.024499999999999966,0.028299999999999992,0.024700000000000055,772.7353553089032,9979633.0,5.903172969818115,-14.038028717041016,-7.022313117980957
64,0.026800000000000046,0.02429999999999999,0.027800000000000047,0.0252,772.3854805636581,9976574.0,8.840129852294922,-14.126917839050293,-7.166289329528809
65,0.02749999999999997,0.02429999999999999,0.02729999999999999,0.023800000000000043,772.0231811835636,9978521.0,7.06777286529541,-14.195276260375977,-7.304636001586914
66,0.027200000000000002,0.02410000000000001,0.027200000000000002,0.023700000000000054,771.6671000526987,9973547.0,6.137691020965576,-14.269248962402344,-7.4297099113464355
67,0.027100000000000013,0.024499999999999966,0.026800000000000046,0.024499999999999966,771.4166005322392,9970671.0,5.33933687210083,-14.352651596069336,-7.561209678649902
68,0.026900000000000035,0.0232,0.027200000000000002,0.023599999999999954,770.9933811977987,9964603.0,6.003107070922852,-14.423640251159668,-7.687448978424072
69,0.02629999999999999,0.02310000000000001,0.026699999999999946,0.02290000000000003,770.7033176275776,9962077.0,10.705018997192383,-14.499725341796875,-7.80759334564209
70,0.026699999999999946,0.023399999999999976,0.026800000000000046,0.023800000000000043,770.4336535363551,9953519.0,6.019031524658203,-14.55448055267334,-7.921342372894287
71,0.026900000000000035,0.022499999999999964,0.027900000000000036,0.02310000000000001,770.1594573896559,9957664.0,6.500382900238037,-14.623653411865234,-8.034860610961914
72,0.02639999999999998,0.02410000000000001,0.026499999999999968,0.02310000000000001,769.8022075370138,9954250.0,7.566582679748535,-14.686138153076172,-8.1416597366333
73,0.026599999999999957,0.023499999999999965,0.02629999999999999,0.02290000000000003,769.5099716771899,9948259.0,10.652090072631836,-14.752723693847656,-8.244531631469727
74,0.026100000000000012,0.022700000000000053,0.025900000000000034,0.02310000000000001,769.1595032830986,9956784.0,6.272191047668457,-14.806743621826172,-8.349451065063477
75,0.02510000000000001,0.021700000000000053,0.025699999999999945,0.021700000000000053,768.9746391901275,9945818.0,4.3483991622924805,-14.866470336914062,-8.451102256774902
76,0.0262,0.022399999999999975,0.026100000000000012,0.022199999999999998,768.6747438084442,9943817.0,14.893098831176758,-14.921087265014648,-8.544084548950195
77,0.02510000000000001,0.022399999999999975,0.025800000000000045,0.02310000000000001,768.445899592641,9938255.0,7.008252143859863,-14.976217269897461,-8.632354736328125
78,0.02639999999999998,0.0232,0.02739999999999998,0.0232,768.0983135877058,9935667.0,2.6139447689056396,-15.03524398803711,-8.724760055541992
79,0.025800000000000045,0.022399999999999975,0.026499999999999968,0.022700000000000053,767.9495459359018,9938600.0,5.9455671310424805,-15.083295822143555,-8.805961608886719
80,0.024900000000000033,0.021199999999999997,0.024700000000000055,0.02200000000000002,767.7027512962553,9935217.0,4.366182327270508,-15.130502700805664,-8.884929656982422
81,0.026000000000000023,0.02190000000000003,0.02629999999999999,0.022199999999999998,767.4739645253055,9934036.0,2.522282123565674,-15.174715042114258,-8.968058586120605
82,0.024900000000000033,0.021499999999999964,0.024900000000000033,0.021700000000000053,767.2052693476754,9929990.0,3.044506072998047,-15.226310729980469,-9.054040908813477
83,0.025499999999999967,0.022299999999999986,0.02510000000000001,0.021700000000000053,766.9506238073947,9931624.0,3.8944990634918213,-15.272481918334961,-9.135156631469727
84,0.025399999999999978,0.02180000000000004,0.024900000000000033,0.02180000000000004,766.6743321723646,9925089.0,3.140127182006836,-15.325495719909668,-9.199073791503906
85,0.02529999999999999,0.021599999999999953,0.026000000000000023,0.021299999999999986,766.5600045831009,9920987.0,3.068800926208496,-15.365184783935547,-9.2741117477417
86,0.025399999999999978,0.021700000000000053,0.0252,0.023299999999999987,766.2861206366894,9924465.0,3.101386785507202,-15.405856132507324,-9.343889236450195
87,0.025399999999999978,0.022299999999999986,0.025699999999999945,0.022199999999999998,766.0471664389684,9924616.0,10.058086395263672,-15.454829216003418,-9.413999557495117
88,0.025599999999999956,0.021599999999999953,0.025900000000000034,0.021499999999999964,765.8806158587755,9918184.0,1.8189538717269897,-15.490571022033691,-9.482568740844727
89,0.024800000000000044,0.02210000000000001,0.02510000000000001,0.02210000000000001,765.6368284884013,9915732.0,3.6460533142089844,-15.524497032165527,-9.545940399169922
90,0.024499999999999966,0.022299999999999986,0.024800000000000044,0.02200000000000002,765.4548149401569,9914738.0,5.37548303604126,-15.559797286987305,-9.603073120117188
91,0.023900000000000032,0.02059999999999995,0.024399999999999977,0.021199999999999997,765.2563051970114,9917117.0,3.5016684532165527,-15.59791374206543,-9.655333518981934
92,0.024900000000000033,0.021499999999999964,0.025800000000000045,0.022199999999999998,765.1455610426495,9913658.0,3.358177423477173,-15.633187294006348,-9.713431358337402
93,0.024499999999999966,0.02070000000000005,0.024700000000000055,0.02100000000000002,764.9099511344107,9904639.0,7.14884090423584,-15.672674179077148,-9.769380569458008
94,0.024599999999999955,0.021499999999999964,0.025000000000000022,0.021499999999999964,764.7572388319719,9908809.0,1.146286129951477,-15.707204818725586,-9.827971458435059
95,0.02510000000000001,0.02190000000000003,0.025699999999999945,0.02210000000000001,764.5657022383521,9909493.0,4.462162971496582,-15.735934257507324,-9.8811616897583
96,0.0242,0.021299999999999986,0.02510000000000001,0.021599999999999953,764.4086811036401,9901059.0,2.5054733753204346,-15.780506134033203,-9.935319900512695
97,0.0252,0.021700000000000053,0.025599999999999956,0.02070000000000005,764.2201338277749,9900656.0,3.594022512435913,-15.810564041137695,-9.984235763549805
98,0.02429999999999999,0.021299999999999986,0.024599999999999955,0.021499999999999964,764.0065293568181,9903307.0,3.040179967880249,-15.841781616210938,-10.038244247436523
99,0.023700000000000054,0.021299999999999986,0.024800000000000044,0.02180000000000004,763.8515776417141,9902333.0,5.227357387542725,-15.870100021362305,-10.080326080322266
100,0.024499999999999966,0.02090000000000003,0.025000000000000022,0.021700000000000053,763.6733743418827,9902142.0,3.193420886993408,-15.901445388793945,-10.121049880981445
101,0.023900000000000032,0.020199999999999996,0.02429999999999999,0.020199999999999996,763.5539984739652,9898680.0,1.5897860527038574,-15.936424255371094,-10.171117782592773
102,0.023700000000000054,0.021299999999999986,0.02429999999999999,0.022199999999999998,763.4249479874323,9893971.0,2.7935991287231445,-15.968681335449219,-10.22189998626709
103,0.02410000000000001,0.020299999999999985,0.02429999999999999,0.021100000000000008,763.252312155331,9892510.0,3.0576767921447754,-15.99670696258545,-10.260873794555664
104,0.023599999999999954,0.021199999999999997,0.023599999999999954,0.021299999999999986,763.0806272853059,9893168.0,6.290289878845215,-16.02935218811035,-10.305896759033203
105,0.02429999999999999,0.02090000000000003,0.024399999999999977,0.021199999999999997,762.987107845219,9889232.0,4.827174186706543,-16.050769805908203,-10.347253799438477
106,0.023399999999999976,0.021100000000000008,0.02410000000000001,0.020399999999999974,762.7606052876741,9893091.0,7.286224365234375,-16.071033477783203,-10.392559051513672
107,0.024399999999999977,0.02070000000000005,0.025000000000000022,0.021199999999999997,762.5817599479499,9893982.0,7.052571773529053,-16.114437103271484,-10.430740356445312
108,0.02290000000000003,0.02090000000000003,0.023700000000000054,0.021100000000000008,762.473132043239,9886671.0,3.674563407897949,-16.130428314208984,-10.467267036437988
109,0.02310000000000001,0.02080000000000004,0.023499999999999965,0.021499999999999964,762.3581030960281,9890084.0,1.8227975368499756,-16.15621566772461,-10.507790565490723
110,0.0232,0.020499999999999963,0.023299999999999987,0.02090000000000003,762.1971900725304,9882998.0,12.45012092590332,-16.172595977783203,-10.540773391723633
111,0.023700000000000054,0.02090000000000003,0.0242,0.021499999999999964,762.0147956399359,9882035.0,4.718500137329102,-16.195791244506836,-10.581724166870117
112,0.023499999999999965,0.020199999999999996,0.02400000000000002,0.020499999999999963,761.9701695747083,9883874.0,1.7911722660064697,-16.217628479003906,-10.614045143127441
113,0.023599999999999954,0.02080000000000004,0.023900000000000032,0.02100000000000002,761.7784453487162,9883131.0,2.0353593826293945,-16.24268913269043,-10.64555549621582
114,0.023900000000000032,0.02059999999999995,0.024599999999999955,0.021199999999999997,761.6809188179348,9883421.0,2.1743218898773193,-16.274503707885742,-10.677549362182617
115,0.023800000000000043,0.020299999999999985,0.023800000000000043,0.02100000000000002,761.555336408298,9882676.0,1.2544121742248535,-16.30244255065918,-10.71336841583252
116,0.0242,0.020499999999999963,0.02429999999999999,0.02100000000000002,761.4322736110831,9882996.0,2.3502845764160156,-16.31894302368164,-10.746087074279785
117,0.023399999999999976,0.020000000000000018,0.023599999999999954,0.020299999999999985,761.3165959116744,9883614.0,2.8469433784484863,-16.340551376342773,-10.781820297241211
118,0.0242,0.020499999999999963,0.024399999999999977,0.020299999999999985,761.2041590073519,9879416.0,2.085327625274658,-16.367664337158203,-10.804672241210938
119,0.023800000000000043,0.020199999999999996,0.023599999999999954,0.01990000000000003,761.0460557864448,9879971.0,4.223714828491211,-16.385318756103516,-10.83971118927002
120,0.02400000000000002,0.01980000000000004,0.02410000000000001,0.020199999999999996,760.9649260147755,9876105.0,8.356048583984375,-16.401592254638672,-10.866290092468262
121,0.023399999999999976,0.01959999999999995,0.023499999999999965,0.020100000000000007,760.8252373034385,9870110.0,2.7932441234588623,-16.41939926147461,-10.896007537841797
122,0.023599999999999954,0.02080000000000004,0.0242,0.020499999999999963,760.6920515679943,9875106.0,3.312704086303711,-16.44101333618164,-10.925209045410156
123,0.024700000000000055,0.020199999999999996,0.024399999999999977,0.020000000000000018,760.60459021839,9872476.0,1.739851713180542,-16.46660614013672,-10.949179649353027
124,0.02290000000000003,0.020499999999999963,0.02300000000000002,0.020100000000000007,760.4752514148919,9871164.0,4.97033166885376,-16.4843807220459,-10.978086471557617
125,0.02300000000000002,0.01970000000000005,0.02310000000000001,0.019299999999999984,760.3717306385873,9876724.0,2.45243501663208,-16.496517181396484,-10.998777389526367
126,0.02410000000000001,0.02090000000000003,0.024499999999999966,0.021100000000000008,760.2702371348503,9866248.0,4.586996078491211,-16.51537322998047,-11.02749252319336
127,0.023399999999999976,0.021199999999999997,0.023700000000000054,0.02090000000000003,760.1885173046376,9862900.0,0.9080227613449097,-16.534042358398438,-11.05644416809082
128,0.0232,0.01990000000000003,0.023299999999999987,0.020000000000000018,760.0548414147422,9871360.0,3.4385218620300293,-16.554466247558594,-11.08613395690918
129,0.023800000000000043,0.020499999999999963,0.023900000000000032,0.02100000000000002,759.9200280230976,9863624.0,3.466756820678711,-16.56940269470215,-11.114569664001465
130,0.02290000000000003,0.02070000000000005,0.02400000000000002,0.020399999999999974,759.8401216082557,9865022.0,2.636909246444702,-16.58472442626953,-11.132946014404297
131,0.02310000000000001,0.020100000000000007,0.02290000000000003,0.020299999999999985,759.7821527271323,9858489.0,2.4509482383728027,-16.599092483520508,-11.159385681152344
132,0.023399999999999976,0.019199999999999995,0.02400000000000002,0.020000000000000018,759.6695967183996,9866326.0,3.0031471252441406,-16.62221336364746,-11.18341064453125
133,0.02310000000000001,0.01970000000000005,0.023599999999999954,0.01849999999999996,759.5249844524267,9861142.0,1.7427496910095215,-16.631195068359375,-11.202887535095215
134,0.023499999999999965,0.019499999999999962,0.023599999999999954,0.01970000000000005,759.5231395048255,9863856.0,3.2020325660705566,-16.648914337158203,-11.221187591552734
135,0.023499999999999965,0.020100000000000007,0.023900000000000032,0.020399999999999974,759.3576465031068,9859240.0,1.536574125289917,-16.654212951660156,-11.240280151367188
136,0.022700000000000053,0.020100000000000007,0.02310000000000001,0.01980000000000004,759.2386846127716,9864564.0,1.1538382768630981,-16.669010162353516,-11.2643404006958
137,0.023700000000000054,0.01959999999999995,0.023299999999999987,0.01970000000000005,759.1927238913146,9860709.0,4.511463165283203,-16.67938995361328,-11.279891967773438
138,0.02300000000000002,0.020399999999999974,0.02300000000000002,0.020299999999999985,759.14726581232,9856507.0,0.8167784810066223,-16.702442169189453,-11.303596496582031
139,0.023700000000000054,0.020199999999999996,0.0232,0.01990000000000003,758.9857038805245,9855163.0,1.5022778511047363,-16.716075897216797,-11.328909873962402
140,0.023299999999999987,0.020100000000000007,0.023700000000000054,0.02059999999999995,758.9089027658449,9863206.0,2.4200658798217773,-16.733610153198242,-11.350975036621094
141,0.0232,0.01970000000000005,0.02300000000000002,0.01959999999999995,758.8397702268326,9854129.0,2.6230216026306152,-16.74843406677246,-11.3698091506958
142,0.022399999999999975,0.019199999999999995,0.02290000000000003,0.020499999999999963,758.7594484295079,9859359.0,3.1740221977233887,-16.77045440673828,-11.390422821044922
143,0.022599999999999953,0.019299999999999984,0.02300000000000002,0.020199999999999996,758.6302555796433,9854064.0,1.461230754852295,-16.771499633789062,-11.40933609008789
144,0.02400000000000002,0.01980000000000004,0.023800000000000043,0.020199999999999996,758.6018871882987,9853691.0,1.7705659866333008,-16.787813186645508,-11.432825088500977
145,0.023499999999999965,0.01980000000000004,0.023299999999999987,0.01970000000000005,758.486231811211,9857987.0,1.5476481914520264,-16.801607131958008,-11.444791793823242
146,0.022700000000000053,0.01980000000000004,0.022800000000000042,0.01990000000000003,758.4294461691776,9856280.0,1.8691799640655518,-16.81587028503418,-11.4639892578125
147,0.02290000000000003,0.01970000000000005,0.02300000000000002,0.019199999999999995,758.2786031659612,9850553.0,1.839234471321106,-16.81951141357422,-11.480924606323242
148,0.02290000000000003,0.019399999999999973,0.023900000000000032,0.019299999999999984,758.2237896931446,9849754.0,1.4098293781280518,-16.838333129882812,-11.500482559204102
149,0.023700000000000054,0.01990000000000003,0.02400000000000002,0.020199999999999996,758.2175616096049,9850483.0,1.892227053642273,-16.85189437866211,-11.51539421081543
150,0.022499999999999964,0.018900000000000028,0.022700000000000053,0.019199999999999995,758.1228714184372,9844046.0,0.8584994673728943,-16.85919952392578,-11.53658676147461
151,0.023800000000000043,0.01970000000000005,0.023800000000000043,0.020399999999999974,758.09292563514,9847420.0,2.4732704162597656,-16.875152587890625,-11.553943634033203
152,0.0232,0.01959999999999995,0.02290000000000003,0.020299999999999985,757.9708643764488,9847157.0,2.598989248275757,-16.886184692382812,-11.56721305847168
153,0.022700000000000053,0.019399999999999973,0.023599999999999954,0.01970000000000005,757.8755538433109,9847836.0,1.0540266036987305,-16.904541015625,-11.585474967956543
154,0.022599999999999953,0.018900000000000028,0.022800000000000042,0.01990000000000003,757.8287119365407,9844693.0,1.1563940048217773,-16.909183502197266,-11.597683906555176
155,0.023399999999999976,0.020499999999999963,0.023800000000000043,0.02090000000000003,757.7142541597569,9843800.0,1.6408170461654663,-16.925033569335938,-11.621827125549316
156,0.02290000000000003,0.019299999999999984,0.023499999999999965,0.019199999999999995,757.6354985151752,9845388.0,1.7479403018951416,-16.940963745117188,-11.629231452941895
157,0.022399999999999975,0.019100000000000006,0.023399999999999976,0.019100000000000006,757.6233765585038,9843726.0,3.5937743186950684,-16.942636489868164,-11.650245666503906
158,0.022700000000000053,0.019299999999999984,0.022299999999999986,0.018900000000000028,757.5384120307002,9844429.0,2.5886244773864746,-16.948856353759766,-11.661748886108398
159,0.02290000000000003,0.020100000000000007,0.023399999999999976,0.020299999999999985,757.4382772226164,9840909.0,2.931184768676758,-16.966720581054688,-11.678762435913086
160,0.022700000000000053,0.01859999999999995,0.022800000000000042,0.019000000000000017,757.3364332740565,9844526.0,2.0931596755981445,-16.9729061126709,-11.691129684448242
161,0.02300000000000002,0.019100000000000006,0.02290000000000003,0.019399999999999973,757.3159766624041,9845463.0,1.4648547172546387,-16.982994079589844,-11.706201553344727
162,0.02310000000000001,0.019100000000000006,0.023499999999999965,0.019299999999999984,757.238950295216,9845861.0,1.2399835586547852,-16.993825912475586,-11.716732025146484
163,0.02210000000000001,0.019000000000000017,0.022499999999999964,0.019199999999999995,757.175706009731,9838222.0,0.7128012180328369,-16.999980926513672,-11.724443435668945
164,0.022599999999999953,0.01990000000000003,0.0232,0.019399999999999973,757.1151933206622,9841565.0,1.129119634628296,-17.00698471069336,-11.740995407104492
165,0.02310000000000001,0.020100000000000007,0.022199999999999998,0.02059999999999995,757.0990422631779,9837514.0,3.8625779151916504,-17.012115478515625,-11.754140853881836
166,0.02300000000000002,0.019199999999999995,0.02400000000000002,0.019299999999999984,757.0230950162847,9841899.0,1.0016297101974487,-17.028472900390625,-11.7716064453125
167,0.02290000000000003,0.018199999999999994,0.023299999999999987,0.01849999999999996,756.9219975386123,9836762.0,1.905134916305542,-17.041879653930664,-11.782734870910645
168,0.02300000000000002,0.01880000000000004,0.02310000000000001,0.019000000000000017,756.8281284342036,9838141.0,1.4777365922927856,-17.055416107177734,-11.800764083862305
169,0.02290000000000003,0.018900000000000028,0.0232,0.019299999999999984,756.8531948392042,9837470.0,0.711189866065979,-17.058269500732422,-11.811494827270508
170,0.022499999999999964,0.01870000000000005,0.023299999999999987,0.019499999999999962,756.7657597144241,9842030.0,2.0034635066986084,-17.06896209716797,-11.829386711120605
171,0.023599999999999954,0.020000000000000018,0.023900000000000032,0.01959999999999995,756.681942210477,9836804.0,1.2264912128448486,-17.072723388671875,-11.836190223693848
172,0.02290000000000003,0.019000000000000017,0.023399999999999976,0.019399999999999973,756.6083157044247,9837581.0,1.093356966972351,-17.087207794189453,-11.848810195922852
173,0.02290000000000003,0.01859999999999995,0.023499999999999965,0.019199999999999995,756.5447673358582,9840950.0,2.2619552612304688,-17.09967803955078,-11.865211486816406
174,0.022199999999999998,0.01959999999999995,0.022299999999999986,0.01990000000000003,756.4903968752492,9836200.0,0.764591634273529,-17.109664916992188,-11.880139350891113
175,0.02310000000000001,0.019499999999999962,0.023399999999999976,0.01980000000000004,756.4660262085898,9838544.0,0.5205734968185425,-17.108898162841797,-11.893802642822266
176,0.022399999999999975,0.019100000000000006,0.022599999999999953,0.019499999999999962,756.4375014049016,9834422.0,0.9499498605728149,-17.122238159179688,-11.897727966308594
177,0.0232,0.019299999999999984,0.023900000000000032,0.020499999999999963,756.3636916372782,9829821.0,0.7844499349594116,-17.129852294921875,-11.907533645629883
178,0.02300000000000002,0.01880000000000004,0.0232,0.019299999999999984,756.2866451331715,9836114.0,0.43604299426078796,-17.13698959350586,-11.920623779296875
