schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,sparse_comm_enabled,sparse_metric,sparse_selection_method,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_selection_score_mean,sparse_selection_score_p50,sparse_selection_score_p90,sparse_selected_score_mean,sparse_selected_score_p50,sparse_selected_score_p90,sparse_dropped_score_mean,sparse_dropped_score_p50,sparse_dropped_score_p90,sparse_selected_selection_score_mean,sparse_selected_selection_score_p50,sparse_selected_selection_score_p90,sparse_dropped_selection_score_mean,sparse_dropped_selection_score_p50,sparse_dropped_selection_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,sparse_dropped_update_fraction_l2,sparse_update_energy_retention,sparse_dense_bytes,sparse_sent_bytes,sparse_index_bytes,sparse_value_bytes,sparse_byte_saving_ratio,update_l2_norm,label_entropy,kl_to_global_label_distribution,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,vi_effective_lr,num_batches,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,vi_elbo_loss,vi_kl_loss,vi_kl_loss_per_example,vi_kl_per_param,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_std,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,num_examples_train
bayesfl_observability_v1,vi_sparse_bayesian_keep050_seed42,21,vi,172,13,1,1,update_snr,bayesian,0.5,20,101770,50885,0.5,0.14700020792173063,0.15816877768208426,0.14699984128045712,0.30316990520795706,0.15816877768208426,0.14699984128045712,0.30316990520795706,0.24391670913866237,0.23677213348383477,0.3348758289536051,0.07242084622550621,0.0718866422773682,0.1311965311049766,0.24391670913866237,0.23677213348383477,0.3348758289536051,0.07242084622550621,0.0718866422773682,0.1311965311049766,3.5742241056258637,1.2134763349826696,0.9469147472734221,0.3214847763053703,0.9469147472734221,814160,1017700,407080,610620,-0.25,3.7745996837810414,-0.0,2.185987945410232,5,256,747.1105231523513,0.254287451505661,1837.4691008783093,1837.4691008783093,0.005,,0.02506440505385399,0.9634874634036831,3.7745996837810414,747.1105231523513,1837.4691008783093,1837.4691008783093,0.018055115465051678,0.254287451505661,1837.4691008783093,14.097243404005908,0.06365395323275916,0.005667631874529488,0.06332256644964218,0.07106196507811546,0.09317697584629059,0.558380235516425,0.4705118002973734,1.1479085548818606,1
bayesfl_observability_v1,vi_sparse_bayesian_keep050_seed42,21,vi,52,4,14,1,update_snr,bayesian,0.5,20,101770,50885,0.5,0.14690993192592128,0.15832841402353642,0.14690964859252933,0.30402042989312206,0.15832841402353642,0.14690964859252933,0.30402042989312206,0.2444660843840324,0.23752625123387586,0.33573413877078845,0.07219074366304047,0.07157820042975553,0.13116102200539065,0.2444660843840324,0.23752625123387586,0.33573413877078845,0.07219074366304047,0.07157820042975553,0.13116102200539065,3.579344523124036,1.2127794492939405,0.9471107362861304,0.3209069229722952,0.9471107362861304,814160,1017700,407080,610620,-0.25,3.779224948034677,-0.0,2.4040642619438994,5,256,772.182092666626,0.24750614166259766,131.7102505866002,131.7102505866002,0.005,,0.025098029524087906,0.9635246342320237,3.779224948034677,772.182092666626,1843.9435082124028,131.7102505866002,0.018118733499188393,0.24750614166259766,131.7102505866002,14.121535843680705,0.0636524568673619,0.005663289411146484,0.06333000957965851,0.07108049020171166,0.09217945486307144,0.5593357133386163,0.47388879993269883,1.1505527231923427,14
bayesfl_observability_v1,vi_sparse_bayesian_keep050_seed42,21,vi,58,4,1,1,update_snr,bayesian,0.5,20,101770,50885,0.5,0.14705382805992576,0.15833077980604687,0.14705364737804982,0.30320884207214116,0.15833077980604687,0.14705364737804982,0.30320884207214116,0.24453370948961398,0.237485372767965,0.33448925803989965,0.07212785012247978,0.07143282689174187,0.1311132545841125,0.24453370948961398,0.237485372767965,0.33448925803989965,0.07212785012247978,0.07143282689174187,0.1311132545841125,3.5809858792334173,1.2096318043180907,0.9474081523924394,0.3200278000117283,0.9474081523924394,814160,1017700,407080,610620,-0.25,3.7797710207480737,-0.0,2.3292713582565514,5,256,743.0020699441433,0.5158914923667908,1843.0263468222906,1843.0263468222906,0.005,,0.025080867111682892,0.9635297062094429,3.7797710207480737,743.0020699441433,1843.0263468222906,1843.0263468222906,0.018109721399452595,0.5158914923667908,1843.0263468222906,14.124496653630517,0.06365117681654454,0.005663589139981675,0.06333118304610252,0.07104669660329818,0.09271493554115295,0.5602565472023537,0.4732648767331208,1.1509569023528512,1
bayesfl_observability_v1,vi_sparse_bayesian_keep050_seed42,21,vi,288,23,3,1,update_snr,bayesian,0.5,20,101770,50885,0.5,0.1462254059899487,0.15777408253003558,0.1462248665422399,0.3034981624101383,0.15777408253003558,0.1462248665422399,0.3034981624101383,0.24381956299373994,0.23673508539960328,0.33417775974089026,0.07172860206633123,0.07097372223998476,0.13026411831985696,0.24381956299373994,0.23673508539960328,0.33417775974089026,0.07172860206633123,0.07097372223998476,0.13026411831985696,3.570216739117791,1.2035242035314277,0.9476067305495591,0.31943932791248153,0.9476067305495591,814160,1017700,407080,610620,-0.25,3.767614374211192,-0.0,2.185987945410232,5,256,767.3041500687599,0.2721233367919922,611.1235976439297,611.1235976439297,0.005,,0.02502647042274475,0.9636827049055888,3.767614374211192,767.3041500687599,1833.3707929317889,611.1235976439297,0.01801484516981221,0.2721233367919922,611.1235976439297,14.10827444054187,0.06365308367847734,0.005665081477913921,0.06331897526979446,0.07109310403466225,0.09317488968372345,0.5586592663316117,0.4733898504059393,1.1493667178638056,3
bayesfl_observability_v1,vi_sparse_bayesian_keep050_seed42,21,vi,142,11,17,1,update_snr,bayesian,0.5,20,101770,50885,0.5,0.14635921541534117,0.15782912160370385,0.1463583069424963,0.30336022032900245,0.15782912160370385,0.1463583069424963,0.30336022032900245,0.24392684871764395,0.23678617319280507,0.3347722849902048,0.07173139448976376,0.07117264388630742,0.1301887409137261,0.24392684871764395,0.23678617319280507,0.3347722849902048,0.07173139448976376,0.07117264388630742,0.1301887409137261,3.572627350848664,1.2033326909079527,0.9476873281918113,0.3192001378205669,0.9476873281918113,814160,1017700,407080,610620,-0.25,3.769837629532561,-0.0,2.3096097079310103,5,256,769.1116782426834,0.10558158509871539,107.91115885103011,107.91115885103011,0.005,,0.025078751146793365,0.9636842633713445,3.769837629532561,769.1116782426834,1834.4897004675117,107.91115885103011,0.01802583964299412,0.10558158509871539,107.91115885103011,14.116838027005835,0.06364827769006547,0.00566548103598756,0.06334096565842628,0.0710631661117077,0.0931205078959465,0.5590205371124035,0.4719516314806936,1.1511670858440786,17
bayesfl_observability_v1,vi_sparse_bayesian_keep050_seed42,21,vi,125,10,1,1,update_snr,bayesian,0.5,20,101770,50885,0.5,0.14776919267752736,0.15849058024287413,0.14776902187184393,0.30395139709222596,0.15849058024287413,0.14776902187184393,0.30395139709222596,0.24477964790315968,0.23754625027442172,0.335269620715266,0.0722015125825887,0.07148562519896189,0.13201928800881058,0.24477964790315968,0.23754625027442172,0.335269620715266,0.0722015125825887,0.07148562519896189,0.13201928800881058,3.5821183392322284,1.2155032904301308,0.9469673012964548,0.32132993989871644,0.9469673012964548,814160,1017700,407080,610620,-0.25,3.7827265358878757,-0.0,2.311121424016332,5,256,749.9096526622773,0.916532576084137,1848.0317892756088,1848.0317892756088,0.005,,0.02509630285203457,0.9633918934909372,3.7827265358878757,749.9096526622773,1848.0317892756088,1848.0317892756088,0.018158905269486183,0.916532576084137,1848.0317892756088,14.109538721722002,0.06365385598273265,0.005666465929722934,0.06333206221461296,0.07106456980109215,0.0931074470281601,0.5595605355631399,0.4736554005468059,1.1503163880311704,1
bayesfl_observability_v1,vi_sparse_bayesian_keep050_seed42,21,vi,127,10,1062,1,update_snr,bayesian,0.5,20,101770,50885,0.5,0.14752311994691056,0.1749630459806582,0.14752157697343807,0.36082495550432253,0.1749630459806582,0.14752157697343807,0.36082495550432253,0.2787846662703568,0.2525289998052336,0.42963474659034784,0.07114142569095963,0.06972907346347403,0.1310136723902746,0.2787846662703568,0.2525289998052336,0.42963474659034784,0.07114142569095963,0.06972907346347403,0.1310136723902746,4.307691041257482,1.2067154655843613,0.9629313955792176,0.2697464131510632,0.9629313955792176,814160,1017700,407080,610620,-0.25,4.47351811461744,-0.0,2.28098669344155,5,256,2371.337832124233,0.04033137175996425,2.470082077552899,2.470082077552899,0.005,,0.061135079711675644,0.9499553823414634,4.47351811461744,2371.337832124233,2623.2271663611787,2.470082077552899,0.02577603582943086,0.04033137175996425,2.470082077552899,14.320457042372007,0.06415822373378618,0.005970808402595979,0.06378435343503952,0.07194905579090119,0.0964706689119339,0.5622750031621758,0.4736816463209392,1.1572772062147763,1062
bayesfl_observability_v1,vi_sparse_bayesian_keep050_seed42,21,vi,38,3,2,1,update_snr,bayesian,0.5,20,101770,50885,0.5,0.14608237574544228,0.15770264005366502,0.14608202887777738,0.3032284944873336,0.15770264005366502,0.14608202887777738,0.3032284944873336,0.2438238831349285,0.23656934187927647,0.33499671226839545,0.07158139697240154,0.07087454309449968,0.13008113461366888,0.2438238831349285,0.23656934187927647,0.33499671226839545,0.07158139697240154,0.07087454309449968,0.13008113461366888,3.571115303055742,1.202329908010705,0.9477269386680565,0.31908251240529745,0.9477269386680565,814160,1017700,407080,610620,-0.25,3.7680846215837422,-0.0,2.311121424016332,5,256,744.5523891687393,0.819033145904541,916.3894112222185,916.3894112222185,0.005,,0.025077026337385178,0.9637672165101606,3.7680846215837422,744.5523891687393,1832.778822444437,916.3894112222185,0.018009028421385843,0.819033145904541,916.3894112222185,14.125956874473875,0.0636536526115324,0.005663832433186049,0.06331992149353027,0.07105928882956505,0.09316042810678482,0.559181021348389,0.47127132548862694,1.151468422588593,2
bayesfl_observability_v1,vi_sparse_bayesian_keep050_seed42,21,vi,279,22,125,1,update_snr,bayesian,0.5,20,101770,50885,0.5,0.14791611148047484,0.15870413252443494,0.14791416017930148,0.3038632150966634,0.15870413252443494,0.14791416017930148,0.3038632150966634,0.24485171953606158,0.2375187619681588,0.3350812582067206,0.07255654551280827,0.07182952769282736,0.13188420336298345,0.24485171953606158,0.2375187619681588,0.3350812582067206,0.07255654551280827,0.07182952769282736,0.13188420336298345,3.585300273395871,1.2171053691134428,0.9469253122000423,0.3214536562474527,0.9469253122000423,814160,1017700,407080,610620,-0.25,3.7862545516561923,-0.0,2.259365973874069,5,256,771.6806979179382,0.020150102615356446,14.793203616515486,14.793203616515486,0.005,,0.02508016675710678,0.9633969790096398,3.7862545516561923,771.6806979179382,1849.1504520644357,14.793203616515486,0.0181698973377659,0.020150102615356446,14.793203616515486,14.123567984473912,0.06365459819219167,0.005666131739352282,0.06334258615970612,0.07107386216521264,0.09309247881174088,0.5590023954690297,0.4711859189300639,1.1487940655757187,125
bayesfl_observability_v1,vi_sparse_bayesian_keep050_seed42,21,vi,286,22,1,1,update_snr,bayesian,0.5,20,101770,50885,0.5,0.14735033082070453,0.15826864673901686,0.14734372501641868,0.30347226318039383,0.15826864673901686,0.14734372501641868,0.30347226318039383,0.244220859543904,0.23695209336263792,0.33469985491956544,0.0723164339341298,0.0717910778964656,0.13142333958476515,0.244220859543904,0.23695209336263792,0.33469985491956544,0.0723164339341298,0.0717910778964656,0.13142333958476515,3.577765549659079,1.2127122247568427,0.94707309509619,0.3210179941139215,0.94707309509619,814160,1017700,407080,610620,-0.25,3.777707938473008,-0.0,2.185987945410232,5,256,724.042591714859,0.6736391186714172,1840.8193367777635,1840.8193367777635,0.005,,0.02506403997540474,0.9634961507332137,3.777707938473008,724.042591714859,1840.8193367777635,1840.8193367777635,0.018088035145698768,0.6736391186714172,1840.8193367777635,14.110549219333688,0.06365649973761506,0.005665535744333513,0.0633326806128025,0.07110222578048705,0.09286455810070038,0.5594556302154845,0.4727166689882166,1.1489430773051974,1
