schema_version,run_id,round,method,scope,physical_client_id,virtual_client_id,layer_name,param_name,num_params,mu_mean,mu_std,mu_abs_mean,mu_abs_p50,mu_abs_p90,mu_l2,sigma_mean,sigma_std,sigma_min,sigma_p10,sigma_p50,sigma_p90,sigma_p95,sigma_max,variance_mean,variance_sum,precision_mean,precision_std,precision_min,precision_p50,precision_p90,precision_max,snr_raw_mean,snr_raw_std,snr_raw_p10,snr_raw_p50,snr_raw_p75,snr_raw_p90,snr_raw_p95,snr_db_mean,snr_db_std,snr_db_p50,snr_db_p90,snr_frac_lt_1,snr_frac_lt_2,snr_frac_gt_1,snr_frac_gt_2,effective_params_snr_gt_1,effective_params_snr_gt_2,sigma_p25,sigma_p75,precision_p10,precision_p25,precision_p75,precision_p95,snr_raw_min,snr_raw_p25,snr_raw_max,snr_db_min,snr_db_p10,snr_db_p25,snr_db_p75,snr_db_p95,snr_db_max
bayesfl_observability_v1,vi_sparse_bayesian_keep005_seed42,55,vi,global,,,layers.0.weight,layers.0.weight,100352,-0.00012560299364849925,0.11066669225692749,0.08830176293849945,0.07461116835474968,0.18169024288654342,35.057442931021626,0.0655812945654788,0.004056133447813576,0.04823159798979759,0.06035773865878582,0.06565312296152115,0.07068543955683708,0.0721239261329174,0.0865844190120697,0.004317358415430571,433.2555517052887,235.24355387930967,29.887798369164518,133.38914489746094,232.0006561279297,274.4947845458985,429.86956787109375,1.353441712825108,1.0316310513809779,0.21387359650328064,1.1361194890325401,1.942868479268129,2.7881731823613585,3.352637108148985,-0.9400695566075765,9.648012608346646,1.108480196129293,8.90639491352089,0.4467175542091837,0.7633031728316326,0.5532824457908163,0.23669682716836735,55523,23753,0.06287996284663677,0.06832985952496529,200.1428421020508,214.18001174926758,252.9155044555664,289.04484710693356,1.5822304941103217e-05,0.5396310767434656,7.698604049998647,-96.01460444392612,-13.396856559031725,-5.358060956282964,5.768868048343556,10.507730952200317,17.728239676583883
bayesfl_observability_v1,vi_sparse_bayesian_keep005_seed42,55,vi,global,,,layers.0.bias,layers.0.bias,128,-0.0009975514840334654,0.10567696392536163,0.08438008278608322,0.06682556122541428,0.1833208844065666,1.1956516574761817,0.06645928183570504,0.0035712227779756724,0.05444924160838127,0.06184467151761055,0.06671268492937088,0.07059413641691208,0.07236133404076099,0.07507625967264175,0.004429589774247606,0.5669874911036936,228.43174004554749,25.46102825645821,177.4167938232422,224.68994903564453,261.4574829101562,337.29998779296875,1.2778131767135226,0.9689286893203748,0.28599312673456817,1.0299838371360992,1.661897425748025,2.779855766606205,3.2040423256072206,-0.9503503665238687,8.277183800740916,0.25628553446209346,8.87983205086335,0.4921875,0.7734375,0.5078125,0.2265625,65,29,0.06423082388937473,0.06881006807088852,200.6610565185547,211.20103454589844,242.38908767700195,274.96236114501954,0.031130836453619685,0.49196397415026444,4.051655446134565,-30.13618420199677,-10.876938888254669,-6.161413141777342,4.412080381675567,10.105097065638867,12.152650114789125
bayesfl_observability_v1,vi_sparse_bayesian_keep005_seed42,55,vi,global,,,layers.1.weight,layers.1.weight,1280,-0.054312385618686676,0.12981390953063965,0.11234471946954727,0.09555954113602638,0.23061744421720512,5.03447147914883,0.06435092530155088,0.004573694802389504,0.047628920525312424,0.05830698311328888,0.06442081555724144,0.07029523700475693,0.07171790860593319,0.07825683057308197,0.004161960271311187,5.32730914727832,245.25466259717942,35.95005592198824,163.28846740722656,240.96144104003906,294.14324645996095,440.8171691894531,1.7543485085850183,1.342120593649288,0.2877372407127969,1.4819659213702492,2.5431532290528214,3.566497225378788,4.30536623448653,1.2763414774286375,9.828748354179417,3.416759412630782,11.044833261661724,0.35078125,0.64140625,0.64921875,0.35859375,831,459,0.06127150543034077,0.06754378974437714,202.3709716796875,219.19425201416016,266.36852264404297,311.3192428588867,0.003034497247860882,0.6866797219472478,8.340413063848763,-50.3582650382772,-10.820080028670606,-3.2649155490666826,8.10745020183953,12.680200537580347,18.4237511971872
bayesfl_observability_v1,vi_sparse_bayesian_keep005_seed42,55,vi,global,,,layers.1.bias,layers.1.bias,10,-0.07531529664993286,0.125885471701622,0.12104284763336182,0.11135085672140121,0.21343322843313214,0.4638916337172089,0.06540574841201305,0.0041944092477722615,0.06094268336892128,0.06103382483124733,0.06475187465548515,0.06929171979427337,0.07243722006678581,0.07558272033929825,0.004295504994273345,0.042955049942733456,236.41858825683593,27.57044905671534,175.047119140625,238.63685607910156,268.4473541259766,269.2507019042969,1.8581023198126752,1.3217454156021284,0.3390524607754448,1.5734156317547332,2.693584620588198,3.1630709474262924,3.919937270144475,2.477771106405694,7.800195980798271,3.8670529699759504,9.914723829294127,0.3,0.6,0.7,0.4,7,4,0.06234479043632746,0.06687407195568085,208.7921615600586,223.61852264404297,257.28779220581055,268.8490280151367,0.33418815324046297,0.6992641985177155,4.676803592862661,-9.520178992685773,-9.394762161815745,-4.127219659378524,8.597814621848075,11.656853231165087,13.398982633036052
bayesfl_observability_v1,vi_sparse_bayesian_keep005_seed42,60,vi,global,,,all,all,101770,-0.0007514843600802124,0.117912657558918,0.09400445222854614,0.07926424592733383,0.1931462213397026,37.6165626069055,0.06642076823378319,0.004187025673693798,0.04743341729044914,0.06099567785859108,0.06649846211075783,0.07170206382870674,0.0731273304671049,0.0861734002828598,0.004429249636758113,450.76473553287315,229.44632423957884,29.808187960580515,134.6646270751953,226.13970184326172,268.78305358886723,444.45843505859375,1.4229928736506177,1.0882938507758593,0.2237140562448283,1.1930463650846663,2.051200307665929,2.9245800541740152,3.5264367045904534,-0.5113515823164752,9.610160833266143,1.5331464375399275,9.321270274886986,0.4282598015132161,0.7380858799253218,0.5717401984867839,0.2619141200746782,58186,26655,0.06364595331251621,0.0692663136869669,194.50766143798828,208.4278907775879,246.86437225341797,283.5913482666015,1.2854434866292039e-05,0.5631274291430007,8.990161859555977,-97.81893956367006,-13.00613455706478,-4.987866365807935,6.240161455906447,10.946721854676174,19.075350217489135
bayesfl_observability_v1,vi_sparse_bayesian_keep005_seed42,60,vi,global,,,layers.0.weight,layers.0.weight,100352,-3.136690065730363e-05,0.11750464886426926,0.09370755404233932,0.07899097353219986,0.1924737200140954,37.223576121186824,0.06643515233550641,0.00417789014957752,0.04879007861018181,0.06102382317185402,0.06651007756590843,0.0717071384191513,0.07313319183886051,0.0861734002828598,0.004431084231943879,444.66816484403216,229.3321867081888,29.702705259492003,134.6646270751953,226.0607147216797,268.5351623535156,420.0848083496094,1.418111513379578,1.0833048598490205,0.22309194355297773,1.1894279364389542,2.0446086714447254,2.9141562365613756,3.5132222081594935,-0.5376047586877537,9.60502777262216,1.5067626933389735,9.290256636010694,0.4293586575255102,0.7396265146683674,0.5706413424744898,0.2603734853316326,57265,26129,0.06366468034684658,0.0692709181457758,194.48011627197266,208.40019607543945,246.71915817260742,283.275064086914,1.2854434866292039e-05,0.5614005131809896,8.414650411623267,-97.81893956367006,-13.030322275673408,-5.014543895317168,6.212203966945395,10.914112386299374,18.500721556667607
bayesfl_observability_v1,vi_sparse_bayesian_keep005_seed42,60,vi,global,,,layers.0.bias,layers.0.bias,128,-0.00034359516575932503,0.10651383548974991,0.08659642934799194,0.07475331425666809,0.18033496886491773,1.2050726987351192,0.06696999137056991,0.0036087822340546034,0.053626902401447296,0.06262544393539429,0.06717254221439362,0.07121531441807746,0.07288662306964397,0.07558169960975647,0.0044980030533870365,0.5757443908335407,224.98056137561798,25.33087994316438,175.0518341064453,221.6241226196289,254.97690277099608,347.7239074707031,1.2999132026853726,0.9347643479276138,0.26388639424159543,1.1285056943826413,1.8232052860467705,2.8100561234611923,3.2715990528767556,-0.4368325150935816,7.5073263590764245,1.048152351238623,8.974298956656703,0.46875,0.78125,0.53125,0.21875,68,28,0.0643248911947012,0.06952806189656258,197.17563018798828,206.86167907714844,241.68082427978516,267.5065017700195,0.06975116348193523,0.5230524342984482,3.676886130404851,-23.128970875064567,-11.572352995118445,-5.6300913761964,5.216529020672901,10.294127443397029,11.309603607972068
bayesfl_observability_v1,vi_sparse_bayesian_keep005_seed42,60,vi,global,,,layers.1.weight,layers.1.weight,1280,-0.056572891771793365,0.13594891130924225,0.11791904270648956,0.10122589021921158,0.24026908874511724,5.26818057234215,0.06523530643898993,0.004750319292016734,0.04743341729044914,0.058899564668536186,0.06532830372452736,0.07134486213326455,0.07279959581792354,0.08234282582998276,0.004278210739565028,5.476109746643236,238.86829081773757,36.28055840738863,147.48521423339844,234.31346130371094,288.2543029785156,444.45843505859375,1.8165248479092533,1.377778417383149,0.2874451125394783,1.5506146607250184,2.600596662500729,3.7411605158160604,4.396510369026177,1.530024565427949,9.985161601567137,3.810030027916311,11.460126794611492,0.33671875,0.61328125,0.66328125,0.38671875,849,495,0.06202518194913864,0.06857172772288322,196.460205078125,212.6717643737793,259.9344787597656,306.4259536743164,0.0002014660270814779,0.7117282766868992,8.990161859555977,-73.91596351260179,-10.82892793011666,-2.9537168681729287,8.3014593773156,12.862161967994068,19.075350217489135
bayesfl_observability_v1,vi_sparse_bayesian_keep005_seed42,60,vi,global,,,layers.1.bias,layers.1.bias,10,-0.08735566586256027,0.11354568600654602,0.1072041392326355,0.06007362715899944,0.21918127089738842,0.45303019481112644,0.06678248420357705,0.003428547799752196,0.06214034557342529,0.06250134408473969,0.06618101894855499,0.07062805816531181,0.07156131602823734,0.07249457389116287,0.004471655136416203,0.04471655136416203,225.98932189941405,23.024313037437672,190.27818298339844,228.32220458984375,255.99185485839843,258.971923828125,1.6117465488375928,1.487513933118606,0.41785394996136066,0.845311275689121,2.24786615170808,3.183039602737212,4.227369054832343,0.6945329669989857,7.776280008162523,-1.5730000131906974,9.903257868747172,0.6,0.7,0.4,0.3,4,3,0.0637318417429924,0.06985815614461899,200.51344451904296,204.93603515625,246.3897361755371,257.48188934326174,0.25841033262512647,0.6349826466233043,5.2716985069274775,-11.753802498307342,-7.672338631579269,-3.949314342319213,6.980069291119479,12.171134580503569,14.439011292259973
bayesfl_observability_v1,vi_sparse_bayesian_keep005_seed42,65,vi,global,,,all,all,101770,-0.000612572010140866,0.12452874332666397,0.09938237816095352,0.08414964005351067,0.20460684001445772,39.726905959747654,0.06728305346788681,0.004293758975745913,0.047666553407907486,0.06171441674232483,0.06738950684666634,0.07265127226710319,0.0741183966398239,0.08871950209140778,0.004545445650104313,462.59000381111593,223.67628719318213,29.492192337059336,127.04623413085938,220.1990509033203,262.5589141845703,440.12139892578125,1.4853320249172655,1.13285765683386,0.23648562633662978,1.248502043095233,2.1324987708962633,3.0633551564999357,3.6730090294189583,-0.12274929353573634,9.619814252933562,1.9277851476375738,9.723947010944094,0.41057286037142576,0.7188955487864793,0.5894271396285742,0.2811044512135207,59986,28608,0.06442607752978802,0.07021502405405045,189.45826873779296,202.83360290527344,240.92209243774414,277.0667953491211,3.0162850226556325e-05,0.5925217310722577,9.157958279889453,-90.41055215960449,-12.52390501382769,-4.54591434084023,6.577775790521592,11.300439919527237,19.235973214375978
