run_id,round,logical_round,physical_round,phase,client_id,num_examples,distance_m,train_loss,phase1_loss,phase2_loss,local_steps,local_precision_mean,local_precision_min,local_precision_max,local_precision_delta_l2,local_precision_delta_max_abs,local_precision_changed_fraction,local_precision_gradient_l2_mean,local_precision_gradient_max_abs,local_nu_l2,local_implied_mean_l2
fig5_power_33dbm_proposed_rep00_seed2025,203,203,405,precision,10,9,75.7029911927046,1.5558090075192176e-35,1.5558090075192176e-35,0.0,3,400.0000124464535,399.99996935760663,400.0009770165007,2.0753687139777734e-12,6.821210263296962e-13,0.007314021699130535,7.135671367739953e-12,6.994798506670199e-12,0.0,0.0
fig5_power_33dbm_proposed_rep00_seed2025,203,203,405,precision,11,7,161.42047636721563,0.0010772886730375745,0.0010772886730375745,0.0,3,400.0000124467291,399.9999693294689,400.00097701671154,5.688631745944662e-06,1.5549229601674597e-06,0.9205081462860107,2.670598963161207e-05,1.5290884527991936e-05,0.0,0.0
fig5_power_33dbm_proposed_rep00_seed2025,203,203,405,precision,12,6,177.35252134800837,0.0016256650288899738,0.0016256650288899738,0.0,3,400.0000124474375,399.99996933885,400.00097701665777,1.4462221510187803e-05,4.9891329467754986e-06,0.9166907072067261,6.436020771569542e-05,4.33749953367161e-05,0.0,0.0
fig5_power_33dbm_proposed_rep00_seed2025,203,203,405,precision,13,7,168.68677480944623,8.67981775774429e-33,8.67981775774429e-33,0.0,3,400.0000124464535,399.9999693576066,400.0009770165007,9.318399752340268e-11,3.3310243452433497e-11,0.3670644462108612,4.251402168441836e-10,2.91268510542931e-10,0.0,0.0
fig5_power_33dbm_proposed_rep00_seed2025,203,203,405,precision,14,10,83.8575398584633,0.007357330322265626,0.007357330322265626,0.0,3,400.00001245212786,399.99996935341613,400.0009770163773,6.900808927374833e-05,1.6426380000211793e-05,0.9197221994400024,0.00023201524013150682,0.0001636364007135234,0.0,0.0
fig5_power_33dbm_proposed_rep00_seed2025,203,203,405,precision,15,9,173.59188910935526,1.6530354817708334e-06,1.6530354817708334e-06,0.0,3,400.0000124464543,399.99996935762675,400.0009770160817,1.3339125892487706e-08,3.810498583334265e-09,0.8387386798858643,7.498350358971952e-08,2.6405769508017705e-08,0.0,0.0
fig5_power_33dbm_proposed_rep00_seed2025,203,203,405,precision,16,7,84.99246032160212,0.02094041733514695,0.02094041733514695,0.0,3,400.0000124532619,399.99996986602633,400.00097702120377,8.709617795438476e-05,1.8328499720610125e-05,0.9406216740608215,0.0004071754038861724,0.00018575244156991542,0.0,0.0
fig5_power_33dbm_proposed_rep00_seed2025,203,203,405,precision,17,8,104.36491700770118,0.057374664147694904,0.057374664147694904,0.0,3,400.0000124651406,399.9999698338626,400.00097742091583,0.0001931311789789684,6.029161829701479e-05,0.962660014629364,0.00094200522716588,0.0004998185773119918,0.0,0.0
fig5_power_33dbm_proposed_rep00_seed2025,203,203,405,precision,18,14,7.751856010350353,0.0003986517608306409,0.0003986517608306409,0.0,6,400.0000124473015,399.9999693715805,400.0009770218007,1.3427340299250632e-05,2.8084302243769343e-06,0.9273089170455933,2.598842635223815e-05,2.6196358048573918e-05,0.0,0.0
fig5_power_33dbm_proposed_rep00_seed2025,203,203,405,precision,19,10,171.5300662845194,0.010255928039550782,0.010255928039550782,0.0,3,400.00001245248006,399.9999694573474,400.00097212112325,0.00010485246513020675,1.9292030970063934e-05,0.918759822845459,0.000489076890517689,0.0001921246340136401,0.0,0.0
