run_id,experiment,condition,method,realization,seed,round,logical_round,physical_round,phase,num_clients,labels_per_client,mean_samples_per_client,power_dbm,noise_dbm,num_subchannels,path_loss_exponent,path_loss_reference_m,gamma_db,power_control_mode,deterministic_payload_mode,deterministic_reference_power_mode,accuracy,nll,ece,posterior_predictive_accuracy,posterior_predictive_nll,posterior_predictive_ece,posterior_mean_accuracy,posterior_mean_nll,posterior_mean_ece,train_loss,phase1_train_loss,phase2_train_loss,posterior_variance,posterior_precision_mean,posterior_precision_min,posterior_precision_max,posterior_precision_std,posterior_precision_offset_l2,posterior_precision_offset_max_abs,global_mean_update_l2,global_mean_update_max_abs,global_model_update_l2,ideal_model_update_l2,received_model_update_l2,global_precision_update_l2,global_precision_update_max_abs,channel_uses_round,channel_uses_cumulative,ofdm_symbols_round,ofdm_symbols_cumulative,aircomp_nmse,aircomp_distortion_nmse,aircomp_clipped_fraction,aircomp_average_symbol_power_watts,aircomp_maximum_symbol_power_watts,aircomp_noise_l2,aircomp_ideal_l2,aircomp_received_l2,aircomp_delta_bar,aircomp_retained_magnitude_ratio,aircomp_distorted_to_ideal_norm_ratio,precision_aircomp_nmse,precision_aircomp_distortion_nmse,precision_aircomp_clipped_fraction,precision_aircomp_average_symbol_power_watts,precision_aircomp_maximum_symbol_power_watts,precision_aircomp_noise_l2,precision_aircomp_ideal_l2,precision_aircomp_received_l2,precision_aircomp_delta_bar,precision_aircomp_retained_magnitude_ratio,precision_aircomp_distorted_to_ideal_norm_ratio,mean_aircomp_nmse,mean_aircomp_distortion_nmse,mean_aircomp_clipped_fraction,mean_aircomp_average_symbol_power_watts,mean_aircomp_maximum_symbol_power_watts,mean_aircomp_noise_l2,mean_aircomp_ideal_l2,mean_aircomp_received_l2,mean_aircomp_delta_bar,mean_aircomp_retained_magnitude_ratio,mean_aircomp_distorted_to_ideal_norm_ratio,wall_time_sec
fig5_power_3dbm_proposed_rep00_seed2025,fig5,power_3dbm,proposed,0,2025,0,0,0,model,40,1,10,3.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.0901,3.1194953781336365,0.26356961130186213,0.0901,3.1194953781336365,0.26356961130186213,0.0956,2.3535951171558636,0.09272159685268998,nan,0.0,0.0,0.0025000000000000014,399.99999999999994,399.99999999999994,399.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.26388440001756
fig5_power_3dbm_proposed_rep00_seed2025,fig5,power_3dbm,proposed,0,2025,1,1,2,natural_mean,40,1,10,3.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1113,2.421184811051256,0.1453296861248734,0.1113,2.421184811051256,0.1453296861248734,0.1264,2.3024285531842805,0.010603336701542121,5.414652921982365,4.229645822092456,1.1850070998899096,0.0024999999974597413,400.0000004064415,399.9999743989077,400.0000245013939,2.1611010675212934e-06,0.0005490695355662207,2.560109226124041e-05,0.19553965026535083,0.006689444184303284,0.0,0.0,0.0,0.0005490695355662207,2.560109226124041e-05,124692,124692,122,122,0.28690265231283246,0.28690264664650594,0.5257585790325918,0.0012972958076741667,0.001995262314968879,1.4053347914609598e-06,0.2696240169142056,0.19554042152995646,7.980714641959679e-06,0.8124842204878777,0.7657678405856617,0.18353783307030522,0.18353784535463924,0.5436675969589068,0.0013074663257903972,0.001995262314968879,5.1515444086085116e-09,0.0006809720926245728,0.0005490695355726164,2.135803320885438e-10,0.8415825093736841,0.8063025262372115,0.39026747155535974,0.39026744793837265,0.5078495611062769,0.0012871252895579359,0.001995262314968879,1.405325349405192e-06,0.2696231569690573,0.19553965064599602,1.596121570358727e-05,0.7833859316020714,0.7252331549341119,178.7045775000006
fig5_power_3dbm_proposed_rep00_seed2025,fig5,power_3dbm,proposed,0,2025,2,2,4,natural_mean,40,1,10,3.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1468,2.521719329003202,0.08419067082812104,0.1468,2.521719329003202,0.08419067082812104,0.1525,2.280066340724427,0.027517397141456595,4.557190199728739,3.5928490188246163,0.9643411809041229,0.002499999995347988,400.00000074432194,399.99997326849785,400.00003227431205,2.831756853855411e-06,0.0007310838932390449,3.227431210461873e-05,0.14100427060668067,0.0047549232840538025,0.0,0.0,0.0,0.00044359152402021076,2.2538834855367895e-05,124692,249384,122,244,0.4682694545145297,0.46826943229317597,0.5433866216750305,0.0013194879914921471,0.001995262314968879,1.4081979021675092e-06,0.1732157321924853,0.1410049694720214,7.98477694473253e-06,0.8118524536714458,0.8064922193220598,0.19651316449005346,0.19651316379684405,0.5560282760835804,0.0013434105611476934,0.001995262314968879,4.246209461234807e-09,0.0005552238091305482,0.00044359152404910534,1.448276450647409e-10,0.835769448963631,0.7989418315641034,0.740025744539006,0.7400257007895079,0.5307449672664805,0.0012955654218366008,0.001995262314968879,1.4081915002492329e-06,0.17321484233604395,0.1410042717167302,1.5969409061819996e-05,0.7879354583792604,0.8140426070800163,276.0775701000821
fig5_power_3dbm_proposed_rep00_seed2025,fig5,power_3dbm,proposed,0,2025,3,3,6,natural_mean,40,1,10,3.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1013,2.568689330967954,0.1682342777036107,0.1013,2.568689330967954,0.1682342777036107,0.168,2.2670733703353303,0.04931233296319844,4.150615941884007,3.2654943691113685,0.8851215727726385,0.002499999993473792,400.00000104419337,399.99996379405667,400.0000320418089,3.3276304276515484e-06,0.0008708291080651199,3.620594327458093e-05,0.1467614058365625,0.0049583762884140015,0.0,0.0,0.0,0.0004009345505533837,1.986009408483369e-05,124692,374076,122,366,0.4284264940621813,0.4284265188268104,0.5353708507892962,0.001294635503543059,0.001995262314968879,1.4113461705514783e-06,0.18619425077809132,0.14676195144907062,8.02703728786499e-06,0.8140105191741727,0.7930297216487856,0.18748987035272444,0.18748990139715022,0.5506732589099541,0.0013168989687902248,0.001995262314968879,3.848414396800261e-09,0.000502525064320639,0.0004009345505481938,1.1740779414711466e-10,0.835678348885225,0.7978399161421293,0.6693631177716381,0.6693631362564705,0.5200684426686385,0.0012723720382958933,0.001995262314968879,1.4113409236739905e-06,0.18619357263712,0.14676140379754324,1.6053957167935833e-05,0.7923426894631205,0.7882195271554419,358.7449712001253
fig5_power_3dbm_proposed_rep00_seed2025,fig5,power_3dbm,proposed,0,2025,4,4,8,natural_mean,40,1,10,3.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1249,2.5606825927576082,0.12911941837926977,0.1249,2.5606825927576082,0.12911941837926977,0.1754,2.272071221581514,0.061088684116303915,3.831451692747142,2.997563705204021,0.833887987543121,0.0024999999919124633,400.00000129400587,399.9999672147478,400.0000357820989,3.678475158745656e-06,0.0009736581844583284,3.5782098962044984e-05,0.14182943185479352,0.004486536607146263,0.0,0.0,0.0,0.00035295079727576314,1.5498923573886714e-05,124692,498768,122,488,0.44691860383935855,0.44691863733848614,0.5210993737761691,0.0012907265855990964,0.001995262314968879,1.4207301241244088e-06,0.17232607660424093,0.14182987117072238,8.071120501768909e-06,0.8140812810220155,0.8120065944138577,0.19407480511981773,0.19407482508375815,0.533475710932306,0.001300507316876405,0.001995262314968879,3.378995445139135e-09,0.000440648054558608,0.0003529507972297557,9.246818498038866e-11,0.8376628826670909,0.8009811231295055,0.6997624025588993,0.6997624495932141,0.5087230366200324,0.0012809458543217877,0.001995262314968879,1.4207261058994939e-06,0.17232551322164322,0.14182943200210046,1.6142148535352836e-05,0.79049967937694,0.8230320656982097,440.4606832000427
fig5_power_3dbm_proposed_rep00_seed2025,fig5,power_3dbm,proposed,0,2025,5,5,10,natural_mean,40,1,10,3.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1378,2.467647628136899,0.08542943553050047,0.1378,2.467647628136899,0.08542943553050047,0.1962,2.265892398684357,0.08282803982347252,3.596388473942901,2.8458740622253145,0.7505144117175868,0.002499999990571778,400.00000150851554,399.9999703141657,400.0000401982215,3.955101267925646e-06,0.001056950040311215,4.019822154077701e-05,0.1392112553566037,0.004763178527355194,0.0,0.0,0.0,0.00031186942415186456,1.3403283105617447e-05,124692,623460,122,610,0.48152299241387886,0.4815229674385665,0.5509280997292911,0.001332295587282544,0.001995262314968879,1.4415292029572024e-06,0.16220019046007708,0.13921160566955953,8.379319135420333e-06,0.8192685008910676,0.8329295645797359,0.18640023257310537,0.18640019626887613,0.5534717544028486,0.0013357918875565847,0.001995262314968879,2.9832538946470223e-09,0.00038617364490372696,0.00031186942417159134,7.147209080033715e-11,0.8416642874301361,0.8075885894751594,0.7766457522546524,0.7766457386082568,0.5483844450557338,0.0013287992870085032,0.001995262314968879,1.4415261160224006e-06,0.16219973074947217,0.13921125633568288,1.6758566798749863e-05,0.796872714351999,0.8582705396843124,523.2094541999977
fig5_power_3dbm_proposed_rep00_seed2025,fig5,power_3dbm,proposed,0,2025,6,6,12,natural_mean,40,1,10,3.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.102,2.6464310981707686,0.16992268182235537,0.102,2.6464310981707686,0.16992268182235537,0.1704,2.25867597413036,0.05397047458589077,3.4510466935804116,2.7105035245471245,0.7405431690332869,0.0024999999893775683,400.0000016995891,399.9999722149982,400.0000438558545,4.199868746883732e-06,0.0011312858007592485,4.385585458521746e-05,0.13912936881571825,0.004842015448957682,0.0,0.0,0.0,0.00029547165494640267,1.377542884029026e-05,124692,748152,122,732,0.47688309282750474,0.47688316635470684,0.5698345753970641,0.0013467414773900518,0.001995262314968879,1.462986748154262e-06,0.1638272774569191,0.1391296832387668,8.591357159672156e-06,0.8206312809328469,0.8269505758020992,0.17788905731206317,0.177889111722464,0.5805066905121841,0.0013522315942048147,0.001995262314968879,2.7836871040000467e-09,0.0003672030312245515,0.00029547165494430756,6.293485569880263e-11,0.8416700593871826,0.804654734280722,0.7758771283429463,0.7758772209869497,0.559162460281944,0.0013412513605752891,0.001995262314968879,1.462984099831946e-06,0.16382686593132462,0.13912936948976917,1.7182651384488614e-05,0.799592502478511,0.8492464173234763,606.5129509000108
fig5_power_3dbm_proposed_rep00_seed2025,fig5,power_3dbm,proposed,0,2025,7,7,14,natural_mean,40,1,10,3.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1492,2.4290697358277225,0.06353582930861042,0.1492,2.4290697358277225,0.06353582930861042,0.1772,2.2507673849641767,0.056783835004270075,3.3466858025541772,2.641446074672128,0.7052397278820491,0.0024999999881545414,400.0000018952734,399.99997269460516,400.00005315177657,4.427583785434633e-06,0.001202559915604762,5.3151776626236824e-05,0.14270823933861398,0.005271823611110449,0.0,0.0,0.0,0.0002848567433819115,1.8793004301187466e-05,124692,872844,122,854,0.49859022301730316,0.4985901690084652,0.5264626966044301,0.0013014783522040906,0.001995262314968879,1.4773754440625971e-06,0.1643194954238473,0.14270852249645874,8.84151018962295e-06,0.8255863276054913,0.8411685679114401,0.16791069648850035,0.16791070090026033,0.5364033346566097,0.0013089030096842564,0.0019952623149688785,2.6711343407217444e-09,0.0003500092267890389,0.0002848567433776435,5.713412997330951e-11,0.8464445624290332,0.8138549825113334,0.829269749546106,0.82926963711667,0.5165220585522506,0.0012940536947239245,0.001995262314968879,1.4773730293194368e-06,0.16431912265433057,0.14270823819863387,1.7682963245115928e-05,0.8047280927819495,0.8684821533115469,691.1224883000832
fig5_power_3dbm_proposed_rep00_seed2025,fig5,power_3dbm,proposed,0,2025,8,8,16,natural_mean,40,1,10,3.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1448,2.441172043928827,0.10135156021219677,0.1448,2.441172043928827,0.10135156021219677,0.3244,2.2437775558896496,0.2086754011102021,3.216754182533366,2.5076413445089054,0.7091128380244609,0.002499999987122111,400.0000020604623,399.99997261015415,400.0000540485453,4.631707427706659e-06,0.0012657729403588523,5.404854533708203e-05,0.13332664510277564,0.006702076178044081,0.0,0.0,0.0,0.0002703064107420739,1.5265797969732375e-05,124692,997536,122,976,0.5843233736057521,0.5843233204289335,0.5345849926343362,0.0013049872295779067,0.001995262314968879,1.4500039418810221e-06,0.14162214736089612,0.1333269185457466,8.516949184018012e-06,0.8246017927809937,0.8787495557769158,0.1738192781006867,0.17381929106777888,0.5473592827097276,0.001316047542219351,0.001995262314968878,2.5573207793571138e-09,0.000331228837365929,0.0002703064107381458,5.244553650006253e-11,0.847903131979382,0.8160714720852983,0.9948274691108175,0.9948273497900882,0.5218107025589449,0.0012939269169364625,0.001995262314968879,1.4500016867510652e-06,0.14162176001790358,0.13332664453644838,1.7033845922499523e-05,0.8013004535826052,0.9414276394685334,773.4940041999798
fig5_power_3dbm_proposed_rep00_seed2025,fig5,power_3dbm,proposed,0,2025,9,9,18,natural_mean,40,1,10,3.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.135,2.28455337517846,0.045673919280655666,0.135,2.28455337517846,0.045673919280655666,0.2404,2.228054486798826,0.11621285615861417,3.263589172625117,2.5670405879893416,0.6965485846357752,0.0024999999860928946,400.0000022251369,399.99997331955984,400.00005647675744,4.82897603973618e-06,0.001327605602156124,5.647675749287373e-05,0.14021414914895325,0.0064989300444722176,0.0,0.0,0.0,0.00025629902569119904,1.4540961444708955e-05,124692,1122228,122,1098,0.5228902594194561,0.5228902154505494,0.5621901227636024,0.0013621804743258357,0.001995262314968879,1.5153040025634931e-06,0.1651547052613459,0.1402143825576142,9.20855949751706e-06,0.8192568722263536,0.8211592629052124,0.19531556934131097,0.1953155179678727,0.563229798222821,0.001363212230144579,0.001995262314968879,2.4723184706440974e-09,0.00032306726733380295,0.0002562990256886905,4.9309407249131384e-11,0.8394039612289794,0.7933302270629974,0.8504649494976012,0.8504649129332261,0.5611504473043836,0.0013611487185070925,0.001995262314968879,1.5153019856867879e-06,0.16515438927713308,0.14021414831186765,1.841706968562687e-05,0.7991097832237276,0.8489882987474273,856.7571481000632
