round,accuracy,nll,brier,ece,mce,mean_confidence,predictive_entropy,expected_entropy,mutual_information,fola_mean_accuracy,fola_mean_nll,fola_mean_brier,fola_mean_ece,fola_mean_mce,fola_mean_mean_confidence,fola_mean_predictive_entropy,fola_mean_expected_entropy,fola_mean_mutual_information
0.0,0.1,2.987818710361076,1.0571077701047231,0.3182611125409603,0.47185284325054716,0.4182611125409603,1.689668225450327,1.689668225450327,0.0,0.1,2.987818710361076,1.0571077701047231,0.3182611125409603,0.47185284325054716,0.4182611125409603,1.689668225450327,1.689668225450327,0.0
1.0,0.1047,3.227678540912147,1.0146130103471112,0.23865679765939712,0.3642366201174064,0.34335679765939714,1.664285067163359,1.664285067163359,0.0,0.1047,3.227678540912147,1.0146130103471112,0.23865679765939712,0.3642366201174064,0.34335679765939714,1.664285067163359,1.664285067163359,0.0
2.0,0.1996,2.4536460053948836,0.9203608202684148,0.13737869191914795,0.2859557121992111,0.33492252902537584,1.852448120007645,1.852448120007645,0.0,0.1996,2.4536460053948836,0.9203608202684148,0.13737869191914795,0.2859557121992111,0.33492252902537584,1.852448120007645,1.852448120007645,0.0
3.0,0.2345,2.3368697043750943,0.8961611246202774,0.13048093609362843,0.15788356712294027,0.3649809360936284,1.78290929144556,1.78290929144556,0.0,0.2345,2.3368697043750943,0.8961611246202774,0.13048093609362843,0.15788356712294027,0.3649809360936284,1.78290929144556,1.78290929144556,0.0
4.0,0.2653,2.3045879054228546,0.9012266718594565,0.14916287567764522,0.20237998076953878,0.41374690494090316,1.654184683338616,1.654184683338616,0.0,0.2653,2.3045879054228546,0.9012266718594565,0.14916287567764522,0.20237998076953878,0.41374690494090316,1.654184683338616,1.654184683338616,0.0
5.0,0.2566,2.2595354486566155,0.9060474728801324,0.18158546396344905,0.31817122300465905,0.4381610978022218,1.6116596322235826,1.6116596322235826,0.0,0.2566,2.2595354486566155,0.9060474728801324,0.18158546396344905,0.31817122300465905,0.4381610978022218,1.6116596322235826,1.6116596322235826,0.0
6.0,0.3119,2.11491020873331,0.8537234880455984,0.11340095727443693,0.4359247776178213,0.42530095727443695,1.6342154958501305,1.6342154958501305,0.0,0.3119,2.11491020873331,0.8537234880455984,0.11340095727443693,0.4359247776178213,0.42530095727443695,1.6342154958501305,1.6342154958501305,0.0
7.0,0.3059,2.0965082966055575,0.853875568852272,0.12649124816209076,0.2573049200905694,0.4323912481620908,1.6056786256075741,1.6056786256075741,0.0,0.3059,2.0965082966055575,0.853875568852272,0.12649124816209076,0.2573049200905694,0.4323912481620908,1.6056786256075741,1.6056786256075741,0.0
8.0,0.3092,2.1009611711672167,0.8563569665845427,0.15041248461604115,0.21231629380158024,0.4596124846160412,1.5331870365596671,1.5331870365596671,0.0,0.3092,2.1009611711672167,0.8563569665845427,0.15041248461604115,0.21231629380158024,0.4596124846160412,1.5331870365596671,1.5331870365596671,0.0
9.0,0.3157,2.069267104955332,0.8477079818920736,0.1352778245523572,0.16281053708440268,0.4509778245523572,1.5402100212659793,1.5402100212659793,0.0,0.3157,2.069267104955332,0.8477079818920736,0.1352778245523572,0.16281053708440268,0.4509778245523572,1.5402100212659793,1.5402100212659793,0.0
10.0,0.3282,2.0196902270353503,0.8311261712400301,0.14370094857215884,0.18818396078340915,0.4719009485721588,1.5178120375432373,1.5178120375432373,0.0,0.3282,2.0196902270353503,0.8311261712400301,0.14370094857215884,0.18818396078340915,0.4719009485721588,1.5178120375432373,1.5178120375432373,0.0
11.0,0.3271,2.0076737254604757,0.8304957816400005,0.13731721676290035,0.17285197782576533,0.4631519984215498,1.5136430188866454,1.5136430188866454,0.0,0.3271,2.0076737254604757,0.8304957816400005,0.13731721676290035,0.17285197782576533,0.4631519984215498,1.5136430188866454,1.5136430188866454,0.0
12.0,0.3228,2.031547825145971,0.8408947817430715,0.17148645969778298,0.23398825695310782,0.49427395721822975,1.4399816332683706,1.4399816332683706,0.0,0.3228,2.031547825145971,0.8408947817430715,0.17148645969778298,0.23398825695310782,0.49427395721822975,1.4399816332683706,1.4399816332683706,0.0
13.0,0.3217,1.9713101966447568,0.8322595675174578,0.1632547556117177,0.27113453636842744,0.4849547556117177,1.4751757674758013,1.4751757674758013,0.0,0.3217,1.9713101966447568,0.8322595675174578,0.1632547556117177,0.27113453636842744,0.4849547556117177,1.4751757674758013,1.4751757674758013,0.0
14.0,0.3313,1.977976520303348,0.8247052068438246,0.15771811131089924,0.22157503214458496,0.4890181113108993,1.443379450939607,1.443379450939607,0.0,0.3313,1.977976520303348,0.8247052068438246,0.15771811131089924,0.22157503214458496,0.4890181113108993,1.443379450939607,1.443379450939607,0.0
15.0,0.3418,1.9941316711925106,0.8259167024349441,0.16699770406633616,0.2221814716549077,0.5087977040663362,1.3985236475168845,1.3985236475168845,0.0,0.3418,1.9941316711925106,0.8259167024349441,0.16699770406633616,0.2221814716549077,0.5087977040663362,1.3985236475168845,1.3985236475168845,0.0
16.0,0.3518,1.93504750258127,0.810298120315094,0.15205352999120947,0.21750149438228455,0.5038535299912095,1.4077741339979308,1.4077741339979308,0.0,0.3518,1.93504750258127,0.810298120315094,0.15205352999120947,0.21750149438228455,0.5038535299912095,1.4077741339979308,1.4077741339979308,0.0
17.0,0.3411,1.9293474712242111,0.8150689512896251,0.16611741239726543,0.2778573209411519,0.5072174123972655,1.4012407296444658,1.4012407296444658,0.0,0.3411,1.9293474712242111,0.8150689512896251,0.16611741239726543,0.2778573209411519,0.5072174123972655,1.4012407296444658,1.4012407296444658,0.0
18.0,0.3543,1.882599722776609,0.7917301996010003,0.14372657933384178,0.19981565674146018,0.4980265793338418,1.4158058218181038,1.4158058218181038,0.0,0.3543,1.882599722776609,0.7917301996010003,0.14372657933384178,0.19981565674146018,0.4980265793338418,1.4158058218181038,1.4158058218181038,0.0
19.0,0.3479,1.9775919043058041,0.820933887603571,0.1884805644273758,0.25109441684825085,0.5363397704899311,1.3191081105917257,1.3191081105917257,0.0,0.3479,1.9775919043058041,0.820933887603571,0.1884805644273758,0.25109441684825085,0.5363397704899311,1.3191081105917257,1.3191081105917257,0.0
20.0,0.3584,1.8979699628230482,0.7953666124945054,0.15167298814356328,0.1991538488503658,0.5100729881435633,1.3798139326206225,1.3798139326206225,0.0,0.3584,1.8979699628230482,0.7953666124945054,0.15167298814356328,0.1991538488503658,0.5100729881435633,1.3798139326206225,1.3798139326206225,0.0
21.0,0.3564,1.9191027649333745,0.8104451166773848,0.18545788274109368,0.2570577672412319,0.5418578827410936,1.3180295734024476,1.3180295734024476,0.0,0.3564,1.9191027649333745,0.8104451166773848,0.18545788274109368,0.2570577672412319,0.5418578827410936,1.3180295734024476,1.3180295734024476,0.0
22.0,0.3693,1.9482180500310045,0.7953836786621752,0.15997718225419524,0.21130312569952975,0.5292771822541952,1.308944310148556,1.308944310148556,0.0,0.3693,1.9482180500310045,0.7953836786621752,0.15997718225419524,0.21130312569952975,0.5292771822541952,1.308944310148556,1.308944310148556,0.0
23.0,0.3626,1.9238155646178603,0.7997674695323366,0.17640136364102363,0.24008083075619824,0.5390013636410237,1.3018492341208407,1.3018492341208407,0.0,0.3626,1.9238155646178603,0.7997674695323366,0.17640136364102363,0.24008083075619824,0.5390013636410237,1.3018492341208407,1.3018492341208407,0.0
24.0,0.3755,1.9293362672025909,0.794370711236222,0.17186362894177437,0.23993238583105486,0.5473636289417744,1.282775485579196,1.282775485579196,0.0,0.3755,1.9293362672025909,0.794370711236222,0.17186362894177437,0.23993238583105486,0.5473636289417744,1.282775485579196,1.282775485579196,0.0
25.0,0.3655,1.9703917763764598,0.8122836750611059,0.20396300958395008,0.28896491375306377,0.56946300958395,1.2329960994851765,1.2329960994851765,0.0,0.3655,1.9703917763764598,0.8122836750611059,0.20396300958395008,0.28896491375306377,0.56946300958395,1.2329960994851765,1.2329960994851765,0.0
26.0,0.3714,1.9391643134114849,0.8013629946451846,0.19411881757527588,0.258581111181437,0.5655188175752759,1.2353397877165404,1.2353397877165404,0.0,0.3714,1.9391643134114849,0.8013629946451846,0.19411881757527588,0.258581111181437,0.5655188175752759,1.2353397877165404,1.2353397877165404,0.0
27.0,0.3792,1.9172190385266494,0.7900221228899875,0.18324733680337665,0.2376406608309065,0.5624473368033767,1.2446182161763886,1.2446182161763886,0.0,0.3792,1.9172190385266494,0.7900221228899875,0.18324733680337665,0.2376406608309065,0.5624473368033767,1.2446182161763886,1.2446182161763886,0.0
28.0,0.3784,1.8914790869514726,0.7903858697014073,0.1832172695115209,0.256960058284748,0.5616172695115209,1.249122481101515,1.249122481101515,0.0,0.3784,1.8914790869514726,0.7903858697014073,0.1832172695115209,0.256960058284748,0.5616172695115209,1.249122481101515,1.249122481101515,0.0
29.0,0.385,1.9675519015355876,0.7934857939682711,0.18968396489173175,0.2750327835402883,0.5746839648917318,1.1993988311326764,1.1993988311326764,0.0,0.385,1.9675519015355876,0.7934857939682711,0.18968396489173175,0.2750327835402883,0.5746839648917318,1.1993988311326764,1.1993988311326764,0.0
30.0,0.3859,1.905694556565573,0.7867211539064514,0.18482641684114937,0.28824337540863104,0.5707264168411493,1.222201402921533,1.222201402921533,0.0,0.3859,1.905694556565573,0.7867211539064514,0.18482641684114937,0.28824337540863104,0.5707264168411493,1.222201402921533,1.222201402921533,0.0
31.0,0.3868,1.8496506767796579,0.7762301120800972,0.1780348150730133,0.27829981410605276,0.5648348150730133,1.2448147106703378,1.2448147106703378,0.0,0.3868,1.8496506767796579,0.7762301120800972,0.1780348150730133,0.27829981410605276,0.5648348150730133,1.2448147106703378,1.2448147106703378,0.0
32.0,0.3845,1.9044829518716513,0.7891885601439815,0.19668450807034968,0.27711825960320857,0.5811845080703497,1.206550933011266,1.206550933011266,0.0,0.3845,1.9044829518716513,0.7891885601439815,0.19668450807034968,0.27711825960320857,0.5811845080703497,1.206550933011266,1.206550933011266,0.0
33.0,0.3955,1.8936147739067761,0.7740811223431818,0.17692268895655872,0.26512890177158016,0.5724226889565587,1.2139817934163732,1.2139817934163732,0.0,0.3955,1.8936147739067761,0.7740811223431818,0.17692268895655872,0.26512890177158016,0.5724226889565587,1.2139817934163732,1.2139817934163732,0.0
34.0,0.3935,1.9307457661738008,0.7913222963791422,0.19908654717803004,0.3155653997312618,0.59258654717803,1.1708945971327076,1.1708945971327076,0.0,0.3935,1.9307457661738008,0.7913222963791422,0.19908654717803004,0.3155653997312618,0.59258654717803,1.1708945971327076,1.1708945971327076,0.0
35.0,0.3961,1.9174992749491102,0.7869319760186527,0.19258544384986168,0.33977665074158825,0.5886854438498617,1.1779215027612249,1.1779215027612249,0.0,0.3961,1.9174992749491102,0.7869319760186527,0.19258544384986168,0.33977665074158825,0.5886854438498617,1.1779215027612249,1.1779215027612249,0.0
36.0,0.4044,1.889099719061679,0.7704363094489783,0.1805035059824586,0.26795259509673586,0.5849035059824585,1.1894655107531873,1.1894655107531873,0.0,0.4044,1.889099719061679,0.7704363094489783,0.1805035059824586,0.26795259509673586,0.5849035059824585,1.1894655107531873,1.1894655107531873,0.0
37.0,0.4026,1.8690957839911737,0.7672606354633835,0.18217777041494845,0.2622315618985643,0.5847777704149485,1.1906181221700178,1.1906181221700178,0.0,0.4026,1.8690957839911737,0.7672606354633835,0.18217777041494845,0.2622315618985643,0.5847777704149485,1.1906181221700178,1.1906181221700178,0.0
38.0,0.4123,1.928343145171162,0.777098364399108,0.18135529394596814,0.3088570069954838,0.5936552939459682,1.1535265168651487,1.1535265168651487,0.0,0.4123,1.928343145171162,0.777098364399108,0.18135529394596814,0.3088570069954838,0.5936552939459682,1.1535265168651487,1.1535265168651487,0.0
39.0,0.4143,1.860457704798014,0.7708883361148127,0.17651934583932163,0.30241007438980705,0.5908193458393216,1.1704680397266818,1.1704680397266818,0.0,0.4143,1.860457704798014,0.7708883361148127,0.17651934583932163,0.30241007438980705,0.5908193458393216,1.1704680397266818,1.1704680397266818,0.0
40.0,0.4163,1.946856981301483,0.7772961492015811,0.18944229580014943,0.33409998507263355,0.6057422958001495,1.114407061115343,1.114407061115343,0.0,0.4163,1.946856981301483,0.7772961492015811,0.18944229580014943,0.33409998507263355,0.6057422958001495,1.114407061115343,1.114407061115343,0.0
41.0,0.4161,1.8914973458403095,0.773724724609135,0.18550666576474906,0.3369862627114055,0.6016066657647491,1.139660869081911,1.139660869081911,0.0,0.4161,1.8914973458403095,0.773724724609135,0.18550666576474906,0.3369862627114055,0.6016066657647491,1.139660869081911,1.139660869081911,0.0
42.0,0.413,1.8887212965317983,0.7709850148858985,0.19143589066714048,0.31535817522065857,0.6044358906671404,1.1280170188423246,1.1280170188423246,0.0,0.413,1.8887212965317983,0.7709850148858985,0.19143589066714048,0.31535817522065857,0.6044358906671404,1.1280170188423246,1.1280170188423246,0.0
