schema_version,run_id,round,method,aggregation_mode,num_results_received,num_failures,total_selected_examples,aggregation_weight_entropy,aggregation_weight_min,aggregation_weight_max,global_before_l2,global_after_l2,aggregation_delta_l2,aggregation_delta_linf,aggregation_delta_cosine,client_update_l2_mean,client_update_l2_std,client_update_l2_min,client_update_l2_max,client_update_cosine_mean,client_update_cosine_std,pairwise_update_cosine_mean,pairwise_update_cosine_std,update_conflict_fraction,fedavg_equivalent_delta_l2,bayes_product_delta_l2,bayes_vs_fedavg_delta_l2,aggregation_energy_before,aggregation_energy_after,aggregation_error_proxy
bayesfl_observability_v1,vi_lr0p003_b128_e5_prior0p02,1,vi,product,24,0,2363,1.7112095259625282,0.00042319085907744394,0.3381294964028777,6.786648565740691,6.837001710299198,0.788605233753696,0.011003872379660606,0.9933258793178823,2.073476455010804,0.09689581042450034,1.8123268617544914,2.2287251865224245,0.9563294278347937,0.003776018667652736,,,,,0.788605233753696,,,,
bayesfl_observability_v1,vi_lr0p003_b128_e5_prior0p02,2,vi,product,24,0,2180,1.704502058628628,0.0009174311926605505,0.4389908256880734,6.837001710299198,6.895077750178879,0.8748437885989634,0.013508781790733337,0.9919182008612016,2.081293248222242,0.09684290391640588,1.8060695590513516,2.2285758885145097,0.9566186367250206,0.0037324372866803894,,,,,0.8748437885989634,,,,
bayesfl_observability_v1,vi_lr0p003_b128_e5_prior0p02,3,vi,product,24,0,2209,1.9545763137175336,0.0009053870529651426,0.35083748302399276,6.895077750178879,6.937762036733765,0.7217318918555378,0.010962950065732002,0.9945744779970737,2.102831515285858,0.09007812412305813,1.9114559663168331,2.2471270758344906,0.9564875207279423,0.0034980931906738247,,,,,0.7217318918555378,,,,
bayesfl_observability_v1,vi_lr0p003_b128_e5_prior0p02,4,vi,product,24,0,2335,1.6919175055918887,0.0021413276231263384,0.44839400428265525,6.937762036733765,7.002315502246392,0.927792165911605,0.012958519160747528,0.9911833663696309,2.084314032987854,0.10656800273474082,1.7811149265026676,2.2484240385527476,0.9576558252756382,0.003964904237109311,,,,,0.927792165911605,,,,
bayesfl_observability_v1,vi_lr0p003_b128_e5_prior0p02,5,vi,product,24,0,1743,2.124958864752726,0.0005737234652897303,0.24440619621342513,7.002315502246392,7.047464101090484,0.7858507569799931,0.010144934058189392,0.9937635168343412,2.1137801718998452,0.09485442290820022,1.9161606952078005,2.26585702708823,0.9572728268627517,0.0036256092701664995,,,,,0.7858507569799931,,,,
bayesfl_observability_v1,vi_lr0p003_b128_e5_prior0p02,6,vi,product,24,0,2411,1.8490103545040275,0.0008295313148071339,0.334301119867275,7.047464101090484,7.096121734816743,0.7952356707972197,0.011650405824184418,0.9937008953201484,2.088571140128466,0.10759433769504698,1.8403908942582248,2.262676933962493,0.9587301497412526,0.003993412235373421,,,,,0.7952356707972197,,,,
bayesfl_observability_v1,vi_lr0p003_b128_e5_prior0p02,7,vi,product,24,0,2366,1.4109014015181773,0.00042265426880811494,0.41335587489433645,7.096121734816743,7.153370748244012,0.8956092000547548,0.017880991101264954,0.9921314059492101,2.052651697639611,0.07776761905254867,1.8416222934790063,2.123573733849038,0.96057520614917,0.002745491828026919,,,,,0.8956092000547548,,,,
bayesfl_observability_v1,vi_lr0p003_b128_e5_prior0p02,8,vi,product,24,0,2075,1.781093334836338,0.0019277108433734939,0.4130120481927711,7.153370748244012,7.214798703221615,0.9236179501237959,0.01876085251569748,0.9917719958836579,2.0973211047978766,0.0920005423990233,1.8555201721399233,2.2794764324306067,0.9595839283942165,0.0033235134594474408,,,,,0.9236179501237959,,,,
bayesfl_observability_v1,vi_lr0p003_b128_e5_prior0p02,9,vi,product,24,0,1581,1.8773831910452834,0.0018975332068311196,0.2567994939911448,7.214798703221615,7.273799398968199,0.8655990887949618,0.013384194578975439,0.9928944842494073,2.1198270222404427,0.08988066333287292,1.9634922279024278,2.288433273189311,0.9594332099736333,0.0032634979927749315,,,,,0.8655990887949618,,,,
bayesfl_observability_v1,vi_lr0p003_b128_e5_prior0p02,10,vi,product,24,0,2556,2.1466275087525,0.000782472613458529,0.18896713615023475,7.273799398968199,7.311608726501683,0.719303693325602,0.014081880450248718,0.9951491401516702,2.109246535884832,0.0850311265762158,1.9709017763822674,2.2937904235523594,0.9604274498961727,0.0030015688150304034,,,,,0.719303693325602,,,,
bayesfl_observability_v1,vi_lr0p003_b128_e5_prior0p02,11,vi,product,24,0,3421,1.9726654132494303,0.00029231218941829873,0.38146740719087985,7.311608726501683,7.365839417045385,0.8528060475466736,0.01193556934595108,0.9932752584573847,2.107354924373153,0.12686203734205645,1.8232663257029293,2.3022747470816523,0.9608312912960622,0.004406197688458618,,,,,0.8528060475466736,,,,
bayesfl_observability_v1,vi_lr0p003_b128_e5_prior0p02,12,vi,product,24,0,1928,1.9709510218510515,0.0005186721991701245,0.22095435684647302,7.365839417045385,7.416108690491761,0.7900738178206503,0.011217165738344193,0.9943095671836704,2.1126518439151702,0.08414434287320266,1.9914588190496545,2.304301158365088,0.9612280825914189,0.0029394542136386517,,,,,0.7900738178206503,,,,
