schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path
bayesfl_observability_v1,ola_precision_update_prune050_keep050_seed42,ola,mnist,mlp,0,0,0.1,0.5,300,24,0.05,200,2,32,0.005,42,0.886,0.38119172295331955,0.38119172295331955,0.03721269332617518,0.9683610046879001,0.9132,188,0.011688018237054315,122,30.629472015390604,0.0005950469608256783,0.0,1707.256109956652,8.46546984938395,outputs/sparse_comm_mnist_noniid_unbalanced/ola_precision_update_prune050_keep050_seed42/final_model.pt
