run_id,experiment,condition,method,realization,seed,round,logical_round,physical_round,phase,num_clients,labels_per_client,mean_samples_per_client,power_dbm,noise_dbm,num_subchannels,path_loss_exponent,path_loss_reference_m,gamma_db,power_control_mode,deterministic_payload_mode,deterministic_reference_power_mode,sparse_enabled,sparse_selection,sparse_keep_ratio,sparse_kept_coordinates,accuracy,nll,ece,posterior_predictive_accuracy,posterior_predictive_nll,posterior_predictive_ece,posterior_mean_accuracy,posterior_mean_nll,posterior_mean_ece,train_loss,phase1_train_loss,phase2_train_loss,posterior_variance,posterior_precision_mean,posterior_precision_min,posterior_precision_max,posterior_precision_std,posterior_precision_offset_l2,posterior_precision_offset_max_abs,global_mean_update_l2,global_mean_update_max_abs,global_model_update_l2,ideal_model_update_l2,received_model_update_l2,global_precision_update_l2,global_precision_update_max_abs,channel_uses_round,channel_uses_cumulative,ofdm_symbols_round,ofdm_symbols_cumulative,aircomp_nmse,aircomp_distortion_nmse,aircomp_clipped_fraction,aircomp_average_symbol_power_watts,aircomp_maximum_symbol_power_watts,aircomp_noise_l2,aircomp_ideal_l2,aircomp_received_l2,aircomp_delta_bar,aircomp_retained_magnitude_ratio,aircomp_distorted_to_ideal_norm_ratio,precision_aircomp_nmse,precision_aircomp_distortion_nmse,precision_aircomp_clipped_fraction,precision_aircomp_average_symbol_power_watts,precision_aircomp_maximum_symbol_power_watts,precision_aircomp_noise_l2,precision_aircomp_ideal_l2,precision_aircomp_received_l2,precision_aircomp_delta_bar,precision_aircomp_retained_magnitude_ratio,precision_aircomp_distorted_to_ideal_norm_ratio,mean_aircomp_nmse,mean_aircomp_distortion_nmse,mean_aircomp_clipped_fraction,mean_aircomp_average_symbol_power_watts,mean_aircomp_maximum_symbol_power_watts,mean_aircomp_noise_l2,mean_aircomp_ideal_l2,mean_aircomp_received_l2,mean_aircomp_delta_bar,mean_aircomp_retained_magnitude_ratio,mean_aircomp_distorted_to_ideal_norm_ratio,wall_time_sec
sparse_bayesian_keep75_proposed_rep00_seed12025,sparse,bayesian_keep75,proposed,0,12025,0,0,0,model,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1,2.3708087632663397,0.08703089010149241,0.1,2.3708087632663397,0.08703089010149241,0.1,2.383307631720962,0.09506036027520895,nan,0.0,0.0,0.00010000000000000003,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.040023843757808
sparse_bayesian_keep75_proposed_rep00_seed12025,sparse,bayesian_keep75,proposed,0,12025,1,1,2,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1,2.380921583639915,0.09973210973531008,0.1,2.380921583639915,0.09973210973531008,0.1,2.388623040298387,0.09422270138561725,4.727047991825387,2.3577120252203723,2.369335966605014,0.00010000000000000011,9999.999999999989,9999.999999867376,10000.000000085716,4.311110448923068e-09,1.2043547346614374e-06,1.3262433640193194e-07,0.09338710193078276,0.007759328931570053,0.0,0.0,0.0,1.2043547346614374e-06,1.3262433640193194e-07,117064,117064,116,116,0.0062137974101456024,0.006213794450629135,0.03953472466229975,0.028119864089862303,0.19952623149688797,6.873707498450586e-07,0.09505985273996218,0.09338709940250806,1.5991562719272126e-06,0.9971625699779978,0.9835429848731501,0.007628565910207387,0.007628561477861571,0.041158087277306514,0.02774336910049661,0.19952622959215655,1.0395210988150514e-11,1.2230889768062396e-06,1.2043547049688444e-06,7.304129955219142e-16,0.996920517170443,0.9846827918058177,0.004799028910083818,0.004799027423396698,0.03791136204729299,0.028496359079227995,0.19952623149688797,6.873707497664544e-07,0.09505985273209372,0.09338709939474216,3.198312543124012e-06,0.9974046227855524,0.9824031779404823,52.05724561214447
sparse_bayesian_keep75_proposed_rep00_seed12025,sparse,bayesian_keep75,proposed,0,12025,2,2,4,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1045,2.4025342911093235,0.0812652259133756,0.1045,2.4025342911093235,0.0812652259133756,0.1075,2.4278489653112367,0.08474976598769426,4.447323026298143,2.2253864587141567,2.221936567583986,9.999999999999942e-05,10000.00000000006,9999.99999982486,10000.000000153877,5.9032100834804065e-09,1.6492005094659453e-06,1.7513957573100924e-07,0.052600110843060904,0.006079867482185364,0.0,0.0,0.0,1.12484701972557e-06,1.129119482357055e-07,117064,234128,116,232,0.01690691604825833,0.016906893606875,0.0367575787116073,0.025415262936626597,0.19952623149688797,6.849012826712139e-07,0.05509828424519689,0.05260010991252822,1.5994122054077644e-06,0.9970450210237307,0.9657232699009457,0.009545126703226967,0.00954512172305095,0.032724187704966705,0.024147055052700216,0.19952623140700362,9.605585012423297e-12,1.1515788874673054e-06,1.1248470808886584e-06,6.279148166216665e-16,0.997037537742502,0.9767867939664459,0.024268705393289687,0.024268665490699053,0.040790969718247895,0.02668347082055298,0.19952623149688797,6.849012826038558e-07,0.055098284233162625,0.05260010990050086,3.198824410187614e-06,0.9970525043049593,0.9546597458354457,82.14517109002918
sparse_bayesian_keep75_proposed_rep00_seed12025,sparse,bayesian_keep75,proposed,0,12025,3,3,6,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1033,2.4243556809140947,0.09364409604221585,0.1033,2.4243556809140947,0.09364409604221585,0.1,2.460853154876884,0.12397741315811872,4.373733050170774,2.182169979246805,2.191563070923969,9.999999999999906e-05,10000.000000000096,9999.999999821746,10000.000000163027,6.941998097925434e-09,1.9394990192900204e-06,1.7825368558987975e-07,0.033960610737335695,0.003587178885936737,0.0,0.0,0.0,1.0925623489468932e-06,1.0578696674201638e-07,117064,351192,116,348,0.04819014344377327,0.048190143212263434,0.03103048988006639,0.024679992943181486,0.19952623149688797,6.825739222674762e-07,0.03611346544165113,0.03396060825405576,1.5995599854324225e-06,0.9970921588855262,0.962801187003947,0.006701943780241517,0.006701949540238895,0.028835991719402928,0.02411201761445253,0.19952623134415184,9.274942841230843e-12,1.1089570558065086e-06,1.0925623858178198e-06,5.826057665740475e-16,0.9974741108553544,0.9852161339637574,0.08967834310730503,0.08967833688428797,0.033224988040729854,0.02524796827191044,0.19952623149688797,6.825739222044614e-07,0.03611346542462444,0.033960608236481095,3.1991199702822392e-06,0.996710206915698,0.9403862400441367,113.06921161711216
sparse_bayesian_keep75_proposed_rep00_seed12025,sparse,bayesian_keep75,proposed,0,12025,4,4,8,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1,2.463060457982685,0.12735961599618198,0.1,2.463060457982685,0.12735961599618198,0.1,2.4744013413689956,0.137042537856102,4.339762398767326,2.1775239185787294,2.1622384801885968,9.999999999999865e-05,10000.000000000133,9999.999999823784,10000.000000186435,7.90448755291606e-09,2.2085143610606815e-06,1.8643549992702901e-07,0.026873609696942195,0.003985665738582611,0.0,0.0,0.0,1.0297793356158971e-06,1.0716576070990413e-07,117064,468256,116,464,0.1262306255423336,0.1262306200942871,0.028773516479553604,0.022514403543495,0.19952623149688797,6.829177284159907e-07,0.028192109252867064,0.02687361143628334,1.5997556967778663e-06,0.9959067256152223,0.9601301734548878,0.027229159586959484,0.02722914922793908,0.028509448325770514,0.02189303988464886,0.1995262311683963,9.10197783917228e-12,1.064889051977526e-06,1.0297782162405839e-06,5.65334474277079e-16,0.995660707147553,0.9670286605202999,0.22523209149770773,0.2252320909606351,0.029037584633336694,0.023135767202341145,0.19952623149688797,6.829177283553348e-07,0.028192109232755252,0.026873611416553148,3.199511392990398e-06,0.9961527440828918,0.9532316863894758,147.127222627867
sparse_bayesian_keep75_proposed_rep00_seed12025,sparse,bayesian_keep75,proposed,0,12025,5,5,10,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1001,2.4648820860705563,0.12503329357326032,0.1001,2.4648820860705563,0.12503329357326032,0.1,2.4880610841296615,0.14274946420639756,4.331552609107016,2.156528365017803,2.1750242440892134,9.999999999999857e-05,10000.000000000144,9999.999999772632,10000.000000248872,8.84425262328185e-09,2.4710592920111144e-06,2.4887231120374054e-07,0.024375505492323972,0.0020491182804107666,0.0,0.0,0.0,1.033413295122579e-06,1.265616447199136e-07,117064,585320,116,580,0.13946601198161862,0.13946596225898594,0.03494886776045191,0.02475868108726452,0.19952623149688797,6.845168642070463e-07,0.025626212720408777,0.0243755035940253,1.5998935603632033e-06,0.9964205428758464,0.9640125069040137,0.01351636741736202,0.013516378701300631,0.03240282889298522,0.02381513877577344,0.19952623098530076,9.041051186247229e-12,1.057924318176517e-06,1.0334132446602885e-06,5.520509269244195e-16,0.9964570261105709,0.976830957558889,0.26541565654587523,0.26541554581667126,0.0374949066279186,0.025702223398755598,0.19952623149688797,6.845168641473395e-07,0.025626212698571686,0.024375503572119234,3.199787120174356e-06,0.9963840596411219,0.9511940562491383,179.69127193512395
sparse_bayesian_keep75_proposed_rep00_seed12025,sparse,bayesian_keep75,proposed,0,12025,6,6,12,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1002,2.4513708458885177,0.1169816586536169,0.1002,2.4513708458885177,0.1169816586536169,0.1001,2.48858134030764,0.14450103846639395,4.315955872404732,2.1530861886568737,2.162869683747859,9.999999999999849e-05,10000.000000000153,9999.99999976331,10000.000000303626,9.583324215296283e-09,2.6775338681648146e-06,3.0362571123987436e-07,0.021913971597323216,0.002207227051258087,0.0,0.0,0.0,1.0418002723441093e-06,1.1666998034343123e-07,117064,702384,116,696,0.1756417412504486,0.17564177917862256,0.033543856142899585,0.02337852611610412,0.19952623149688797,6.858491758863157e-07,0.02188846325119788,0.02191397312648428,1.6000667141765514e-06,0.9961148335800545,0.9903166064644561,0.00942157914365736,0.009421588504894664,0.032085401578039206,0.023138577424090426,0.19952623122442104,8.907017971198157e-12,1.0636385248985923e-06,1.0417995305097683e-06,5.409113088095366e-16,0.9965857933331307,0.9794677051294511,0.3418619033572398,0.34186196985235046,0.035002310707759964,0.023618474808117813,0.19952623149688797,6.858491758284787e-07,0.021888463225354884,0.021913973101720486,3.2001334278121914e-06,0.9956438738269782,1.001165507799461,212.56133924983442
sparse_bayesian_keep75_proposed_rep00_seed12025,sparse,bayesian_keep75,proposed,0,12025,7,7,14,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1005,2.4703665181631873,0.1255809562274814,0.1005,2.4703665181631873,0.1255809562274814,0.1004,2.4933597492893846,0.14463492553830148,4.298115331546942,2.1514720811969994,2.146643250349943,9.99999999999984e-05,10000.000000000156,9999.999999729243,10000.00000031233,1.0259452359508579e-08,2.8664221148737926e-06,3.123295755358413e-07,0.02303413790313241,0.00336296483874321,0.0,0.0,0.0,1.0365207250693246e-06,1.5099976735655218e-07,117064,819448,116,812,0.22516237372901637,0.2251623692810992,0.027990778013356338,0.02274435351602609,0.19952623149688797,6.853331847375002e-07,0.022390734332722,0.023034140285085207,1.5999109331461726e-06,0.9956870369779457,0.9982111975128537,0.01849761692346618,0.018497628685240203,0.02498348873431857,0.021989760630851646,0.1995262306563228,8.9098831600268e-12,1.0711323677673966e-06,1.0365208669303266e-06,5.408217683151543e-16,0.995649205550573,0.9676870317438482,0.43182713053456656,0.4318271098769582,0.030998067292394103,0.02349894640120053,0.19952623149688797,6.853331846795824e-07,0.022390734307101482,0.023034140261763834,3.1998218657515235e-06,0.9957248684053184,1.0287353632818592,243.29518826305866
sparse_bayesian_keep75_proposed_rep00_seed12025,sparse,bayesian_keep75,proposed,0,12025,8,8,16,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1013,2.455517296552606,0.11688936324089766,0.1013,2.455517296552606,0.11688936324089766,0.1007,2.4925193763639713,0.14652204786539078,4.314330968148589,2.150307948130921,2.164023020017668,9.999999999999831e-05,10000.000000000167,9999.999999723314,10000.000000302323,1.080686491641242e-08,3.0193668994901963e-06,3.0232331482693553e-07,0.024315955625933958,0.00379263237118721,0.0,0.0,0.0,1.0207479442513768e-06,1.0569419828243554e-07,117064,936512,116,928,0.17111501238209104,0.1711149880980753,0.03301407682545644,0.024703196819649546,0.19952623149688797,6.872941243313512e-07,0.023329378333269618,0.02431595376677413,1.6000578936622959e-06,0.9954643976403571,1.0043429637573555,0.017980168644969683,0.01798016200388116,0.034407335241790335,0.024344576643121726,0.1995262304381708,8.985200121879326e-12,1.0562408806445836e-06,1.020747783238365e-06,5.518851119539497e-16,0.9954195473543166,0.9663968118288745,0.32424985611921237,0.32424981419226945,0.03162081840912256,0.02506181699617737,0.19952623149688797,6.872941242726181e-07,0.02332937830935889,0.02431595374534939,3.2001157867727066e-06,0.9955092479263976,1.0422891156858367,276.5885766549036
sparse_bayesian_keep75_proposed_rep00_seed12025,sparse,bayesian_keep75,proposed,0,12025,9,9,18,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1054,2.466231013543599,0.11860761552900077,0.1054,2.466231013543599,0.11860761552900077,0.1023,2.4881296872504675,0.14528814781457183,4.307648717156504,2.150552030157825,2.1570966869986794,9.999999999999808e-05,10000.000000000191,9999.999999750435,10000.000000343554,1.1383606806378967e-08,3.1805682927539862e-06,3.4355434763710946e-07,0.023137341781257013,0.003625985234975815,0.0,0.0,0.0,1.0122735957430868e-06,1.3632234185934067e-07,117064,1053576,116,1044,0.20086322200302084,0.20086332939625892,0.038538353670169265,0.024474311709386222,0.19952623149688797,6.852911043012738e-07,0.022578044463000917,0.02313734367715636,1.6001312362580015e-06,0.9958794064719212,0.9972603476778821,0.019263222588313676,0.019263207817169368,0.040639754344174474,0.024397225568809848,0.19952623003985967,8.834126666088026e-12,1.043851335391827e-06,1.0122736842392668e-06,5.310341291756378e-16,0.99621439785246,0.9697489270969352,0.382463221417728,0.38246345097534845,0.03643695299616406,0.0245513978499626,0.19952623149688797,6.852911042443332e-07,0.022578044438870716,0.023137343655012545,3.200262471984969e-06,0.9955444150913823,1.0247717682588289,308.20419081905857
