round,num_examples,train_loss,train_accuracy,lr,local_steps,update_l2,update_rms,update_max_abs,client_id,server_round
1,650.0,1.105645933334644,0.518,0.02,210.0,0.9484339082469808,0.0010253621171297251,0.12739143520593643,0.0,1.0
1,460.0,0.4036561800215555,0.9119565217391304,0.02,150.0,0.5375743668992814,0.0005811774401627352,0.08424878492951393,13.0,1.0
1,652.0,1.0989725445311493,0.5407975460122699,0.02,210.0,0.8681665608555694,0.0009385842230224087,0.10367840342223644,15.0,1.0
1,319.0,1.0111279540207692,0.7169278996865204,0.02,100.0,0.6658731906015183,0.0007198826808259796,0.08907146751880646,3.0,1.0
1,271.0,1.7684372982415766,0.3081180811808118,0.02,90.0,0.7525711180994136,0.0008136127443728554,0.10696174763143063,10.0,1.0
1,47.0,0.8058415941180701,0.7829787234042553,0.02,20.0,0.3480934902800626,0.0003763276228834436,0.054416824132204056,5.0,1.0
1,454.0,0.9803989270381991,0.6980176211453745,0.02,150.0,0.8059065915179005,0.0008712742993499204,0.12213814631104469,19.0,1.0
1,114.0,1.3562173508761222,0.5421052631578948,0.02,40.0,0.6372328540699632,0.0006889193044157219,0.09786076378077269,8.0,1.0
1,332.0,1.607578727710678,0.36716867469879516,0.02,110.0,0.8326992251093291,0.0009002401042034878,0.10168836265802383,7.0,1.0
1,151.0,0.6194973306841408,0.8708609271523179,0.02,50.0,0.42495698020481626,0.00045942557000861226,0.041731998324394226,11.0,1.0
1,511.0,0.8712314045359244,0.7457925636007828,0.02,160.0,0.6710451201649886,0.0007254741096021267,0.08902623504400253,18.0,1.0
1,119.0,1.5882328665557028,0.35294117647058826,0.02,40.0,0.6391021839465032,0.0006909402570863889,0.13573873043060303,6.0,1.0
1,646.0,1.0734548529788805,0.5883900928792569,0.02,210.0,0.9232882877681725,0.0009981769158979939,0.11629745084792376,12.0,1.0
1,74.0,0.380408288839248,0.9067567567567567,0.02,30.0,0.3270517667089557,0.00035357918881616417,0.03707555681467056,1.0,1.0
1,431.0,0.8440812784703038,0.7689095127610209,0.02,140.0,0.6743476794163962,0.0007290445419923272,0.09102235548198223,17.0,1.0
1,30.0,2.434207999706268,0.33,0.02,10.0,0.4191104608602977,0.00045310483495179023,0.04509328305721283,9.0,1.0
