schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,sparse_comm_enabled,sparse_metric,sparse_selection_method,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_selection_score_mean,sparse_selection_score_p50,sparse_selection_score_p90,sparse_selected_score_mean,sparse_selected_score_p50,sparse_selected_score_p90,sparse_dropped_score_mean,sparse_dropped_score_p50,sparse_dropped_score_p90,sparse_selected_selection_score_mean,sparse_selected_selection_score_p50,sparse_selected_selection_score_p90,sparse_dropped_selection_score_mean,sparse_dropped_selection_score_p50,sparse_dropped_selection_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,sparse_dropped_update_fraction_l2,sparse_update_energy_retention,sparse_dense_bytes,sparse_sent_bytes,sparse_index_bytes,sparse_value_bytes,sparse_byte_saving_ratio,update_l2_norm,label_entropy,kl_to_global_label_distribution,local_epochs,batch_size,train_loss,task_loss,prior_loss,prior_loss_raw,regularization_loss,regularization_loss_raw,accuracy_local_train_estimate,loss_local_train_estimate,num_batches,num_examples_seen,ola_fisher_mean,ola_fisher_std,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,ola_task_loss,ola_prior_loss,ola_prior_loss_raw,ola_regularization_loss_raw,ola_precision_mean,ola_precision_std,ola_precision_min,ola_precision_p10,ola_precision_p25,ola_precision_p50,ola_precision_p75,ola_precision_p90,ola_precision_p95,ola_precision_max,ola_sigma_mean,ola_sigma_std,ola_sigma_min,ola_sigma_p10,ola_sigma_p25,ola_sigma_p50,ola_sigma_p75,ola_sigma_p90,ola_sigma_p95,ola_sigma_max,ola_snr_raw_mean,ola_snr_raw_std,ola_snr_raw_min,ola_snr_raw_p10,ola_snr_raw_p25,ola_snr_raw_p50,ola_snr_raw_p75,ola_snr_raw_p90,ola_snr_raw_p95,ola_snr_raw_max,num_examples_train
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,21,ola,38,3,257,1,precision_update,random,0.5,20,101770,50885,0.5,0.5010173443898308,6.033463245903476e-07,1.5532300371860807e-07,7.384559564433738e-07,0.5000149121194127,0.5010171459314421,0.8994417737835446,5.944786671795952e-07,1.5286058356600574e-07,7.384249054491476e-07,6.122139820011e-07,1.5784869486989376e-07,7.384566996526155e-07,0.7499589010000325,0.7493969730118317,0.9493871147353868,0.2500709232387932,0.24992722607049056,0.449926599204161,0.12644982853501746,0.12612691441401247,0.708010223898585,0.7062021827034208,0.708010223898585,814160,1017700,407080,610620,-0.25,0.1785988736698385,1.3397067534967495,0.9396094349232524,2,32,0.47737320521230364,0.47737320521230364,6.929948001090604e-10,7.052608343089953e-05,3.464974000545302e-11,3.5263041715449763e-06,0.8754863813229572,0.47737320521230364,18,514.0,0.0001278168478130856,0.0013670506949712983,2.3625477297173347e-05,0.00017712136468617256,0.12383367121219635,0.019844122231006622,0.9996895065210758,0.1785988736698385,0.47737320521230364,6.929948001090604e-10,7.052608343089953e-05,3.5263041715449763e-06,0.0011647573269854608,0.000933065083085922,0.0010006068041548133,0.0010099072242155671,0.0010228061582893133,0.0010475617600604892,0.0010980212537106127,0.0013139926944859327,0.0014936772058717904,0.05464218556880951,30.13264010250305,2.345946051798458,4.277952671051025,27.586940002441406,30.17828941345215,30.89656352996826,31.268232345581055,31.467283248901367,31.550090789794922,31.61318588256836,0.0006549581652105065,0.0008815839444325229,1.9315005553892648e-08,0.00012069125388554142,0.00030066363574053753,0.0005968292270644921,0.0008965275366892757,0.0010833031993873494,0.0011848956494213672,0.04349254171401407,257
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,21,ola,206,16,6,1,precision_update,random,0.5,20,101770,50885,0.5,0.5007680747605905,1.1590391862013644e-07,3.7700540675964823e-08,1.650777618558697e-07,0.50046422021194,0.5007680511997552,0.9002073761722301,1.1983636713263149e-07,3.771252810231586e-08,1.651915123043507e-07,1.1197147010764142e-07,3.767505686331357e-08,1.6502173570032313e-07,0.7501040251973916,0.7489705449820891,0.9503514528931621,0.2508244152264885,0.2518658904101755,0.4508780863497582,0.026121746831397247,0.025579056661941803,0.7144897402649946,0.6996459183444586,0.7144897402649946,814160,1017700,407080,610620,-0.25,0.03656000269746217,0.6365141682948128,1.6395997169315697,2,32,0.2111581489443779,0.2111581489443779,7.281449748708368e-12,7.410332045765244e-07,3.640724874354184e-13,3.7051660228826226e-08,1.0,0.2111581489443779,2,12.0,0.0001354511995789063,0.001626434005988267,1.3360362572711892e-05,0.00017942808481166144,0.1752844750881195,0.0041458457708358765,0.9999869368777796,0.03656000269746217,0.2111581489443779,7.281449748708368e-12,7.410332045765244e-07,3.7051660228826226e-08,0.0011651208673580406,0.0009333283334931855,0.0010005823569372296,0.0010098766069859266,0.0010232414642814547,0.0010474062873981893,0.0010968219139613211,0.0013176832348108295,0.0014962120971176772,0.048761118203401566,30.129351066940952,2.3508218698696677,4.528591632843018,27.548279571533204,30.19478464126587,30.89885711669922,31.261581420898438,31.46776008605957,31.55174446105957,31.61357307434082,0.0006544620066654187,0.0008843986760120399,9.851383178843211e-09,0.00012097201154604158,0.00030023611045121664,0.0005962289160429439,0.0008962752400491123,0.0010829912799423058,0.0011837540587682437,0.04385486366620672,6
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,21,ola,210,16,280,1,precision_update,random,0.5,20,101770,50885,0.5,0.5005824121949352,5.384550609969848e-07,1.784629755382345e-07,6.73278588036471e-07,0.5002536999906891,0.5005716737969942,0.8987029952102251,5.390158385371519e-07,1.7905598214741116e-07,6.77764065789687e-07,5.378942834568177e-07,1.7730999962869108e-07,6.703109917452246e-07,0.7501029521068818,0.749194968036746,0.9500342125008437,0.25040444787449684,0.25088658646181106,0.4511666337515287,0.11965193171433007,0.12205589479757281,0.7000394590231078,0.7141041631377278,0.7000394590231078,814160,1017700,407080,610620,-0.25,0.17092169615881672,0.29393881488658424,2.0344083103604644,2,32,0.2549011226211275,0.2549011226211275,5.876693213407209e-10,5.980710963870349e-05,2.9383466067036045e-11,2.9903554819351747e-06,0.9625,0.2549011226211275,18,560.0,7.543934671783293e-05,0.0012438041685096835,1.15283246486797e-05,9.005768515635294e-05,0.15508125722408295,0.025913119316101074,0.9997151170204558,0.17092169615881672,0.2549011226211275,5.876693213407209e-10,5.980710963870349e-05,2.9903554819351747e-06,0.0011622631605799666,0.0009200007468886737,0.001000565942376852,0.0010095369070768356,0.0010225391888525337,0.0010460126213729382,0.0010955669276881963,0.0013100082171149554,0.0014831453154329206,0.04878750443458557,30.15066926320269,2.3268826937231077,4.527367115020752,27.628861045837404,30.212074279785156,30.91943359375,31.27231454849243,31.473054885864258,31.551738739013672,31.613832473754883,0.0006542056996749252,0.0008823533708319588,2.0225452332193728e-08,0.0001206293574839969,0.00030052885172735135,0.0005958244656150359,0.0008958774874870219,0.001082608595945143,0.0011829339357786344,0.04540039486012319,280
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,21,ola,172,13,289,1,precision_update,random,0.5,20,101770,50885,0.5,0.49965713920245314,7.006018718327521e-07,2.109830473915903e-07,8.575645067231652e-07,0.4997643776576166,0.49965093973128116,0.8994767046158123,7.074256264460777e-07,2.1109894315658045e-07,8.648071203237196e-07,6.937781172194266e-07,2.1069555167295244e-07,8.461837059499052e-07,0.7489074192654773,0.747620356699094,0.949965984379944,0.25062133604975595,0.2510347677916961,0.4498912240865301,0.14532445814707737,0.13854645623676395,0.7237841196020477,0.6900264837032631,0.7237841196020477,814160,1017700,407080,610620,-0.25,0.2007842590232291,1.2787090971089894,1.0140274784545764,2,32,0.3615553593810867,0.3615553593810867,7.898384304341553e-10,8.038186079109085e-05,3.949192152170777e-11,4.019093039554542e-06,0.9515570934256056,0.3615553593810867,20,578.0,0.00010399140578561622,0.0011427792795470613,1.8658982298802584e-05,0.00015516996936639773,0.13467030227184296,0.026984840631484985,0.9996078050564364,0.2007842590232291,0.3615553593810867,7.898384304341553e-10,8.038186079109085e-05,4.019093039554542e-06,0.0011636227829032886,0.0009258640845167063,0.001000609016045928,0.0010096141835674644,0.0010229070612695068,0.0010468504042364657,0.0010976147605106235,0.0013135221204720437,0.0014857325353659686,0.0487716980278492,30.137099019607508,2.3339820358001466,4.528100490570068,27.59188060760498,30.18387794494629,30.90705966949463,31.266689777374268,31.471849822998045,31.55059242248535,31.61315155029297,0.000654686946863902,0.0008862539450928028,8.362678335686828e-09,0.00012064215623987918,0.0003006052569475815,0.0005964733128016814,0.0008960791784591588,0.0010835790670125792,0.0011850275197869255,0.050233256916265866,289
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,21,ola,125,10,4,1,precision_update,random,0.5,20,101770,50885,0.5,0.4978860693513265,1.286208860879396e-07,3.997023589582052e-08,1.7873258592319073e-07,0.49917177530704165,0.4978801247473349,0.9011242264741185,1.2321450239184152e-07,4.002944252760529e-08,1.7787964192842757e-07,1.3402726978403771e-07,3.9873162923547215e-08,1.7993197441452507e-07,0.7504572120969765,0.7515756771935003,0.9508937498373807,0.24788633851710715,0.24687210332106768,0.4475824771108406,0.02755402970568763,0.028654240177067157,0.6931332325442133,0.7208094907413536,0.6931332325442133,814160,1017700,407080,610620,-0.25,0.03975286194913476,0.5623351446188083,1.818115478821869,2,32,0.2886378690600395,0.2886378690600395,9.621142424420803e-12,9.791436923478614e-07,4.810571212210401e-13,4.895718461739307e-08,1.0,0.2886378690600395,2,8.0,0.00015951721728579195,0.0021936698776197847,1.4933657439542003e-05,0.00021290632430464085,0.2695058584213257,0.005109667778015137,0.9999845629373056,0.03975286194913476,0.2886378690600395,9.621142424420803e-12,9.791436923478614e-07,4.895718461739307e-08,0.0011662668671196868,0.0009492980662500418,0.0010005866643041372,0.0010099284118041396,0.0010234684741590172,0.0010475647286511958,0.0011005339911207557,0.001317745528649539,0.001494254067074507,0.05506660416722298,30.117017507192323,2.3483018419037904,4.261434555053711,27.54762878417969,30.143817901611328,30.896520614624023,31.258113861083984,31.46695327758789,31.552024173736573,31.61350440979004,0.0006547106516177647,0.0008889362813426157,2.4510939079837745e-09,0.00012093098395704785,0.00030035208160930724,0.0005962544449956976,0.0008968774409360304,0.0010835258042963614,0.0011842416687566587,0.04843582925396955,4
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,21,ola,127,10,1,1,precision_update,random,0.5,20,101770,50885,0.5,0.5002140736640783,2.9032074753295115e-07,5.7192039480918715e-08,3.020530464274353e-07,0.49945358798144635,0.5002073084347847,0.8994448762143854,3.201440919019516e-07,5.705553303935167e-08,3.052379345325465e-07,2.6049740316395057e-07,5.723207497179174e-08,2.9855704575241537e-07,0.749665424968868,0.7496339627342116,0.9498164938966547,0.2492417509940247,0.2482711862815531,0.44940435381352084,0.055428341696995544,0.051826795678393676,0.7304391966738389,0.6829777302097609,0.7304391966738389,814160,1017700,407080,610620,-0.25,0.07588358065859083,-0.0,2.3277319754160017,2,32,0.27578939497470856,0.27578939497470856,7.000527935119294e-11,7.12443761585746e-06,3.500263967559647e-12,3.56221880792873e-07,1.0,0.27578939497470856,2,2.0,0.0008529964990117574,0.011130214017491306,4.5189714001026005e-05,0.0007760578882880509,0.9719957709312439,0.008109673857688904,0.9999436512595562,0.07588358065859083,0.27578939497470856,7.000527935119294e-11,7.12443761585746e-06,3.56221880792873e-07,0.0011992896926580892,0.001230860818172645,0.0010005567455664277,0.0010102422558702529,0.0010246644960716367,0.0010503802332095802,0.001111996389226988,0.001391707954462618,0.001617284642998129,0.09240468591451645,29.931939623130262,2.615977559582409,3.289674997329712,26.805624771118165,29.98805522918701,30.85508441925049,31.239866256713867,31.462064933776855,31.55209732055664,31.613977432250977,0.0006629286349277725,0.0009349517497866748,4.913012224433044e-09,0.00012205936761670946,0.0003026015969037996,0.0005998849636173319,0.0009018924896044927,0.0010911312964885262,0.001197243856907439,0.04537111712581778,1
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,21,ola,52,4,24,1,precision_update,random,0.5,20,101770,50885,0.5,0.5028645438965589,1.9647206890952058e-07,5.9104485879559075e-08,2.1718395699058176e-07,0.500293651281437,0.5028563369077954,0.9004141995609783,2.0515797518055815e-07,5.896793281597555e-08,2.1506115761640846e-07,1.8778616263848302e-07,5.935272492712737e-08,2.1922346044042982e-07,0.7498719465001499,0.7485082058002945,0.9501537831695819,0.25071535606272405,0.25100454415257534,0.45129126580786433,0.03796841374676415,0.03663240664599708,0.7196547807908836,0.694332050595985,0.7196547807908836,814160,1017700,407080,610620,-0.25,0.05275920449668626,1.0880102622771117,1.1812023456676566,2,32,0.8033210933208466,0.8033210933208466,1.675059743688756e-11,1.7047084384103073e-06,8.375298718443781e-13,8.523542192051537e-08,0.8333333333333334,0.8033210933208466,2,48.0,0.00027628565086398416,0.003629917421478523,3.055891829717439e-05,0.0003179709310643375,0.4783557653427124,0.006878450512886047,0.9999727627661774,0.05275920449668626,0.8033210933208466,1.675059743688756e-11,1.7047084384103073e-06,8.523542192051537e-08,0.0011718272709774916,0.0010024303951814296,0.001000557211227715,0.0010098834754899144,0.0010242885036859661,0.001049111655447632,0.0010980190709233284,0.0013256495818495752,0.0015042347833514214,0.06259339302778244,30.09665487101683,2.3861113545500854,3.9970147609710693,27.46538143157959,30.178319931030273,30.873733520507812,31.245599269866943,31.467653274536133,31.546541213989258,31.613969802856445,0.0006564777619272492,0.0009057149197527403,3.265989596179193e-08,0.00012093536546024818,0.000300488479112376,0.0005968858675421344,0.0008972961983910112,0.00108411704044909,0.0011854308228918626,0.0473447884080087,24
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,21,ola,58,4,463,1,precision_update,random,0.5,20,101770,50885,0.5,0.4992824285065627,6.02186551150282e-07,2.267712242974584e-07,7.639572629783908e-07,0.4996960789086439,0.4992658773174097,0.8995884554657406,6.060248983810302e-07,2.270181322563264e-07,7.634584459183594e-07,5.98348203919534e-07,2.2498699221436096e-07,7.646423255557161e-07,0.7495522331396002,0.7494963005680545,0.9490614273498452,0.2498399246776876,0.24934212297114322,0.4484623658346243,0.12976656053530067,0.12881398378003195,0.7097068540152991,0.7044971123884802,0.7097068540152991,814160,1017700,407080,610620,-0.25,0.18284529704218314,0.8886543877137418,1.3317328076251618,2,32,0.21140164418496016,0.21140164418496016,4.728957825580229e-10,4.812660588644376e-05,2.3644789127901145e-11,2.406330294322188e-06,0.9600431965442765,0.21140164418496016,30,926.0,3.3543308359023754e-05,0.00031784521297414004,8.204986897908384e-06,5.259025056147948e-05,0.042773131281137466,0.024770259857177734,0.9996749304227077,0.18284529704218314,0.21140164418496016,4.728957825580229e-10,4.812660588644376e-05,2.406330294322188e-06,0.0011602681103723713,0.0009018104051852988,0.0010005661752074957,0.0010096434270963073,0.001022427954012528,0.001045844575855881,0.0010951589792966843,0.0013074237387627364,0.0014791471417993298,0.04877638444304466,30.161049369455167,2.3150037528771965,4.527883052825928,27.656155014038085,30.217700958251953,30.92191791534424,31.274014949798584,31.471393585205078,31.551586151123047,31.613828659057617,0.0006535098302556475,0.0008718381979713999,8.912591178885162e-09,0.00012074356383257195,0.00029994610414381466,0.0005952655979486938,0.0008956287843814113,0.0010830874986538733,0.001184272105899044,0.04356555063289978,463
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,21,ola,63,5,8,1,precision_update,random,0.5,20,101770,50885,0.5,0.49996991068257046,3.290563782933169e-07,8.533488617644414e-08,3.0343412183182747e-07,0.4996016307320322,0.4999478211786933,0.8988658153354485,3.521613205064615e-07,8.529761703554573e-08,3.034212419183871e-07,3.0595143608017233e-07,8.535856545286574e-08,3.034631081800815e-07,0.7488095668637335,0.7481797461668035,0.948910098442451,0.25039369460033095,0.2501198412346738,0.4511208137633359,0.06004148574362686,0.056956022346148986,0.7255023880774704,0.6882196487269799,0.7255023880774704,814160,1017700,407080,610620,-0.25,0.08275849498267335,-0.0,2.3292713582565514,2,32,0.6970255225896835,0.6970255225896835,3.84363339767102e-11,3.911665771738626e-06,1.9218166988355103e-12,1.955832885869313e-07,0.9375,0.6970255225896835,2,16.0,0.0006991141183365266,0.011717248285363762,6.729150481987745e-05,0.0007115448825061321,1.197668433189392,0.010761559009552002,0.9999329995443956,0.08275849498267335,0.6970255225896835,3.84363339767102e-11,3.911665771738626e-06,1.955832885869313e-07,0.0011919619591036017,0.0012022742953119517,0.0010005808435380459,0.001010558835696429,0.0010257355752401054,0.0010541611118242145,0.0011111745843663812,0.0013498655287548901,0.0015516870887950054,0.08003931492567062,29.97653145199032,2.5094998267096678,3.534665584564209,27.21790943145752,29.999143600463867,30.799701690673828,31.22355031967163,31.457137298583984,31.551715850830078,31.613595962524414,0.000661853816940498,0.0009513485025986249,1.4812652223847956e-08,0.000121509666509065,0.00030198310204021734,0.0005989105794642633,0.0009007008441341358,0.0010886335910307702,0.001193145067967421,0.061115224463078814,8
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,21,ola,67,5,16,1,precision_update,random,0.5,20,101770,50885,0.5,0.4987450372679595,5.176211959368905e-07,1.1058191337707385e-07,3.798024761700781e-07,0.4997371244222846,0.49873975987641916,0.8996069713869984,4.934877576591892e-07,1.1049836643654918e-07,3.791715411006862e-07,5.417546342145918e-07,1.1072406806651508e-07,3.8024569628404115e-07,0.7496503015294391,0.7500133403252893,0.9493168551737361,0.2498239473151299,0.24992393033434424,0.4483849433921974,0.07168509983356962,0.07390303869542186,0.6962536873727098,0.717795794651867,0.6962536873727098,814160,1017700,407080,610620,-0.25,0.10295830547637165,-0.0,2.311121424016332,2,32,0.8828993439674377,0.8828993439674377,8.954437191732723e-11,9.11293136596214e-06,4.477218595866362e-12,4.55646568298107e-07,0.75,0.8828993439674377,2,32.0,0.0011412013702271247,0.021047092132355342,0.00011368242849130183,0.0010693374089896684,2.2509045600891113,0.014383524656295776,0.9998962584602308,0.10295830547637165,0.8828993439674377,8.954437191732723e-11,9.11293136596214e-06,4.55646568298107e-07,0.0012130137334424548,0.0015874890142886103,0.0010005771182477474,0.0010099277133122087,0.0010279951675329357,0.0010572040337137878,0.001115025661420077,0.0013758948538452388,0.001599025598261504,0.1470004767179489,29.90175231471094,2.613545616813382,2.608198404312134,26.959223556518555,29.947293281555176,30.75534439086914,31.189216136932373,31.466964721679688,31.5393105506897,31.61365509033203,0.0006664129325301546,0.0010148460219337738,1.813283388936338e-08,0.00012182923914538084,0.00030253270061983764,0.0005996622025928697,0.0009021753336868618,0.0010916693044535088,0.001198789288967811,0.07543248701477978,16
