round,Nt,accuracy,loss,distortion,rho_ref,m0
0.0,0.0,0.0716,2.3026980838775635,nan,0.0,1600.0
1.0,301.0,0.0723,2.302642194366455,4.049570079075534e-05,2.221998393495661e-09,1600.0
2.0,602.0,0.0725,2.3025819343566893,4.2059807873113104e-05,2.3119655480752323e-09,1600.0
3.0,903.0,0.079,2.3025279163360595,4.4173703949799614e-05,2.3556940066368425e-09,1600.0
4.0,1204.0,0.0874,2.302467077636719,4.585552026862443e-05,2.5086231828174207e-09,1600.0
5.0,1505.0,0.093,2.302403506851196,4.893232057030311e-05,2.656382863918323e-09,1600.0
6.0,1806.0,0.0987,2.3023348167419435,5.0764549323093344e-05,2.7287337407864433e-09,1600.0
7.0,2107.0,0.1006,2.3022606735229494,5.741197412710138e-05,2.9173269572197223e-09,1600.0
8.0,2408.0,0.1008,2.3021791355133057,5.8149774912104694e-05,3.428641114711806e-09,1600.0
9.0,2709.0,0.1014,2.30209140625,6.445353107664336e-05,3.852907257624985e-09,1600.0
10.0,3010.0,0.1006,2.3019813751220704,7.16012997936479e-05,4.1401077600773245e-09,1600.0
11.0,3311.0,0.1001,2.30185498085022,8.61284047668844e-05,4.650659839885562e-09,1600.0
12.0,3612.0,0.1002,2.301689282989502,9.761370957567713e-05,6.055438907288875e-09,1600.0
13.0,3913.0,0.1,2.301465830230713,0.0001195222699795319,7.679075343338296e-09,1600.0
14.0,4214.0,0.0991,2.301191337585449,0.00016155741288410464,9.884290895369381e-09,1600.0
15.0,4515.0,0.1014,2.3007540771484374,0.0002436747004641256,1.4014830018634532e-08,1600.0
16.0,4816.0,0.1036,2.300101585006714,0.0004530090247079565,1.8931480699012424e-08,1600.0
17.0,5117.0,0.1107,2.2987474708557127,0.001132528419075242,3.274315624303382e-08,1600.0
18.0,5418.0,0.1115,2.296955930328369,0.004017593736416042,5.585481243212237e-08,1600.0
19.0,5719.0,0.1083,2.2958185424804687,0.004406060499259177,9.716684050590912e-08,1600.0
20.0,6020.0,0.1103,2.2937968990325928,0.0010818364945461376,1.7887700289675595e-07,1600.0
21.0,6321.0,0.1043,2.2898416297912596,0.0012786047260192092,2.1203517072378506e-07,1600.0
22.0,6622.0,0.1062,2.2873770317077637,0.0011057610180944227,1.9831535061778836e-07,1600.0
23.0,6923.0,0.1084,2.2824245414733886,0.0011336372710228303,2.0895260955589056e-07,1600.0
24.0,7224.0,0.1086,2.280296273803711,0.001115726036415385,2.032201739394086e-07,1600.0
25.0,7525.0,0.115,2.2741520278930665,0.001164993621017597,2.2815938070134675e-07,1600.0
26.0,7826.0,0.1156,2.270479392242432,0.001293124263141823,2.3529740431917642e-07,1600.0
27.0,8127.0,0.1188,2.2657637954711913,0.001021639623771441,2.118585085724497e-07,1600.0
28.0,8428.0,0.123,2.262686199951172,0.0012796208455944122,2.1875685368425834e-07,1600.0
29.0,8729.0,0.1272,2.2600791137695313,0.0010041829824773009,2.203079158848911e-07,1600.0
30.0,9030.0,0.1235,2.257446035385132,0.0011053925792976285,2.26468221394087e-07,1600.0
31.0,9331.0,0.1278,2.2537764282226562,0.001079844120093819,2.2611592041285835e-07,1600.0
32.0,9632.0,0.1337,2.2508743881225586,0.001184976532613535,2.2301284138552751e-07,1600.0
33.0,9933.0,0.1455,2.2444373237609865,0.0011921373102559878,2.120533743026378e-07,1600.0
34.0,10234.0,0.1496,2.2408015522003173,0.0010158702306601569,2.1375764844153042e-07,1600.0
35.0,10535.0,0.1495,2.2375013206481933,0.0010379347132010166,2.1472586974934055e-07,1600.0
36.0,10836.0,0.1512,2.2355004356384276,0.001156415068292347,2.1338661935458006e-07,1600.0
37.0,11137.0,0.1462,2.2309255546569826,0.0011316726398383236,2.1667314454120087e-07,1600.0
38.0,11438.0,0.1479,2.228788723754883,0.0012356422707954142,2.1825472590225963e-07,1600.0
39.0,11739.0,0.1537,2.2217246742248533,0.001120190269695719,2.1736098404947025e-07,1600.0
40.0,12040.0,0.1554,2.220976589202881,0.0011109402023069589,2.0880337008357474e-07,1600.0
41.0,12341.0,0.162,2.21123927192688,0.0012687409756778503,2.2113388326475582e-07,1600.0
42.0,12642.0,0.1667,2.210505100250244,0.0011042487405413426,2.0565801952652022e-07,1600.0
43.0,12943.0,0.1721,2.2052526718139647,0.001051099810258127,1.945040716191118e-07,1600.0
44.0,13244.0,0.1736,2.2041544860839846,0.001041740088810636,2.1104905456267351e-07,1600.0
45.0,13545.0,0.165,2.201800165557861,0.0010091518659030671,2.051648271775801e-07,1600.0
46.0,13846.0,0.1678,2.1952427276611326,0.0010010142969854331,2.2157131893015516e-07,1600.0
47.0,14147.0,0.1701,2.193255573272705,0.0009738069051300294,2.1629207289923698e-07,1600.0
48.0,14448.0,0.1775,2.1880711513519286,0.0010855010075484619,2.1882264836834019e-07,1600.0
49.0,14749.0,0.1879,2.180590229034424,0.0012413916081183058,2.213847351587236e-07,1600.0
50.0,15050.0,0.1952,2.176039036560059,0.0010482598780045807,2.1983321738440354e-07,1600.0
51.0,15351.0,0.1996,2.1723377265930175,0.0008510951735139772,2.0035738740505735e-07,1600.0
52.0,15652.0,0.2098,2.1685029617309572,0.0009696839494795389,2.0251883456052908e-07,1600.0
53.0,15953.0,0.2111,2.166287626647949,0.0009659162012202187,2.0492698835755048e-07,1600.0
54.0,16254.0,0.2179,2.15663410987854,0.0011089500643459396,2.1298814671527713e-07,1600.0
55.0,16555.0,0.2184,2.155460026550293,0.0010339609841714392,2.1427659616618937e-07,1600.0
56.0,16856.0,0.2216,2.1477705574035646,0.0009381780548802999,2.1155125977205576e-07,1600.0
57.0,17157.0,0.2272,2.1454870624542237,0.0008255761190807632,2.1103348423569178e-07,1600.0
58.0,17458.0,0.2335,2.1431408714294435,0.0008991440016794714,2.303193500488701e-07,1600.0
59.0,17759.0,0.2298,2.1394364944458006,0.0008922894838821275,2.2410517899389543e-07,1600.0
60.0,18060.0,0.2336,2.135657604980469,0.0009176077996239589,2.287767691478009e-07,1600.0
61.0,18361.0,0.2355,2.130233097457886,0.0008362776085655356,2.2647744413836658e-07,1600.0
62.0,18662.0,0.2354,2.1248682353973387,0.0009380748001269605,2.295145646551063e-07,1600.0
63.0,18963.0,0.236,2.1236054962158204,0.0009564359695011438,2.255360267374743e-07,1600.0
64.0,19264.0,0.2413,2.1209836380004883,0.0009442648902580126,2.3095071850360013e-07,1600.0
65.0,19565.0,0.2459,2.1181423873901366,0.0010021399818519077,2.3946613973929394e-07,1600.0
66.0,19866.0,0.2493,2.111466841506958,0.0009657820104284166,2.353919053604016e-07,1600.0
67.0,20167.0,0.2536,2.1096539907455445,0.0010001447133522574,2.471778839657214e-07,1600.0
68.0,20468.0,0.262,2.1008986740112303,0.0010185171283691495,2.449831873517761e-07,1600.0
69.0,20769.0,0.2669,2.1005552951812745,0.0009566801611739553,2.545375711206682e-07,1600.0
70.0,21070.0,0.2734,2.098860778808594,0.0009489353580602128,2.40182466790419e-07,1600.0
71.0,21371.0,0.2671,2.0894672037124633,0.0008386253630333112,2.695636782005395e-07,1600.0
72.0,21672.0,0.2764,2.0845584781646727,0.0009033194317036782,2.6600926837516855e-07,1600.0
73.0,21973.0,0.2765,2.081872771835327,0.0008527260776453237,2.710754208615387e-07,1600.0
74.0,22274.0,0.2752,2.076639135360718,0.0009035973317151979,2.872154717611701e-07,1600.0
75.0,22575.0,0.2696,2.0751212495803832,0.0008977680278480115,2.711740875379259e-07,1600.0
76.0,22876.0,0.2654,2.0661693525314333,0.0009235224881045914,2.8186339150058057e-07,1600.0
77.0,23177.0,0.2683,2.0632356901168825,0.0009128843001093818,2.809985901644451e-07,1600.0
78.0,23478.0,0.2807,2.0625148262023925,0.0009806385639191844,3.031776753707138e-07,1600.0
79.0,23779.0,0.2778,2.0543781589508057,0.0008824676145422088,2.814809343132873e-07,1600.0
80.0,24080.0,0.2865,2.045768044090271,0.0010284511755190668,2.741009987590485e-07,1600.0
81.0,24381.0,0.2805,2.042362944984436,0.0009357680991080249,2.792555505461963e-07,1600.0
82.0,24682.0,0.2909,2.0360788078308105,0.0009745000376082367,2.899514874270352e-07,1600.0
83.0,24983.0,0.2962,2.029528970718384,0.0008238952352250144,3.0292109497389515e-07,1600.0
84.0,25284.0,0.2985,2.029164702606201,0.0008774076748413501,2.7851984507887407e-07,1600.0
85.0,25585.0,0.3036,2.022096672821045,0.0008340174012559921,2.803789104371703e-07,1600.0
86.0,25886.0,0.3026,2.0174979276657106,0.000782759668490599,2.91942253375476e-07,1600.0
87.0,26187.0,0.3004,2.0119182411193846,0.0008398970766780473,2.939925083910289e-07,1600.0
88.0,26488.0,0.3071,2.0038687217712403,0.0008429981001973406,2.8918952603288186e-07,1600.0
89.0,26789.0,0.2984,2.000985975265503,0.0008034022385746313,3.017904924976964e-07,1600.0
90.0,27090.0,0.3014,1.9973030199050903,0.0008794756144599168,3.2139225555836467e-07,1600.0
91.0,27391.0,0.3,1.9930927143096924,0.0008446581336990602,3.0453617968088204e-07,1600.0
92.0,27692.0,0.3064,1.9878361410140992,0.0008224725145806769,3.0334302120944675e-07,1600.0
93.0,27993.0,0.3106,1.9777481716156007,0.0008247509995643527,3.246369720889158e-07,1600.0
94.0,28294.0,0.3169,1.9740158292770387,0.0008457855948892895,2.9949158936434983e-07,1600.0
95.0,28595.0,0.3194,1.9662750331878662,0.0007413507687980276,2.8524101522089185e-07,1600.0
96.0,28896.0,0.3212,1.9594924213409424,0.0007795317454314018,2.916129990513585e-07,1600.0
97.0,29197.0,0.3213,1.9567760383605957,0.0007950756279856259,2.8472565356135234e-07,1600.0
98.0,29498.0,0.3202,1.9593768882751466,0.0008689297181556043,3.146497542329642e-07,1600.0
99.0,29799.0,0.3232,1.9526318241119385,0.0008134692424458187,3.323869534695191e-07,1600.0
100.0,30100.0,0.3202,1.9460601825714112,0.0008943292693853562,3.064053924030786e-07,1600.0
101.0,30401.0,0.326,1.943528332901001,0.0008345579909412862,3.150976097878191e-07,1600.0
102.0,30702.0,0.3296,1.937266576576233,0.0008659162541730792,3.010356747055111e-07,1600.0
103.0,31003.0,0.3356,1.924651086807251,0.0007476055489497459,2.9777742349292953e-07,1600.0
104.0,31304.0,0.3365,1.920844080543518,0.0007923731824504628,2.959822447699337e-07,1600.0
105.0,31605.0,0.3363,1.9139759254455566,0.000745758441306658,3.0932705142765966e-07,1600.0
106.0,31906.0,0.3374,1.9163817148208617,0.0007522845373811802,2.905032502735605e-07,1600.0
107.0,32207.0,0.3373,1.9135133195877074,0.0007299029713008675,2.693839856897917e-07,1600.0
108.0,32508.0,0.3358,1.9093438968658447,0.0008784672291910831,2.9627727568906084e-07,1600.0
109.0,32809.0,0.3362,1.9076797080993653,0.0007689248322852745,3.0238960737856115e-07,1600.0
110.0,33110.0,0.3402,1.8956018520355224,0.0008421050683065904,3.0588607758794876e-07,1600.0
111.0,33411.0,0.3417,1.8886869495391845,0.0008365028783517816,3.008156136791765e-07,1600.0
112.0,33712.0,0.341,1.8841580265045166,0.0007701453732010169,3.08544683329694e-07,1600.0
113.0,34013.0,0.3451,1.880485216140747,0.0008878642781739124,3.262261986035058e-07,1600.0
114.0,34314.0,0.3458,1.8737763458251953,0.0008687664979215853,2.8942790484169154e-07,1600.0
115.0,34615.0,0.3461,1.8703989528656007,0.0007610713944639989,2.86357272490063e-07,1600.0
116.0,34916.0,0.3439,1.8701817962646485,0.0008111255748573783,3.035300544862147e-07,1600.0
117.0,35217.0,0.3463,1.866636011505127,0.0007542008724674115,3.2077084486336223e-07,1600.0
118.0,35518.0,0.3459,1.8661947887420653,0.0008945086763139507,3.3481465356014713e-07,1600.0
119.0,35819.0,0.345,1.8648746509552,0.0007219452819473531,2.979307546847768e-07,1600.0
120.0,36120.0,0.3462,1.8654014030456543,0.0008043245850037186,3.324665639136096e-07,1600.0
121.0,36421.0,0.3492,1.8551590658187866,0.0007431596672423885,3.109843584990613e-07,1600.0
122.0,36722.0,0.351,1.848365481567383,0.0007581798575839859,3.1697040443720764e-07,1600.0
123.0,37023.0,0.3514,1.8452877593994141,0.0007594559385504994,3.255265558176128e-07,1600.0
124.0,37324.0,0.3513,1.841695848464966,0.0007978635895220807,3.1782033213305126e-07,1600.0
125.0,37625.0,0.3555,1.8366405189514161,0.0007828049299215127,3.0089479298260487e-07,1600.0
126.0,37926.0,0.3537,1.8417220350265502,0.0007241566900167367,2.978167325718174e-07,1600.0
127.0,38227.0,0.3562,1.8329454902648925,0.0007656822871093041,3.1323752518651934e-07,1600.0
128.0,38528.0,0.3579,1.8252602390289308,0.0007190317419260887,3.1677767275848664e-07,1600.0
129.0,38829.0,0.3599,1.8269123620986938,0.0007605066246636257,3.009711059580512e-07,1600.0
130.0,39130.0,0.3613,1.8228747886657715,0.000767992393122103,3.216201785059585e-07,1600.0
131.0,39431.0,0.3606,1.8145290336608886,0.0008036999366880914,3.434979109763168e-07,1600.0
132.0,39732.0,0.3606,1.8112125802993775,0.0007460566906065028,3.1586237394597445e-07,1600.0
133.0,40033.0,0.3658,1.8112969638824463,0.0007839847810565886,3.5562131302431265e-07,1600.0
134.0,40334.0,0.3617,1.810292025756836,0.0007766511369152399,3.035550824103137e-07,1600.0
135.0,40635.0,0.3631,1.8045421005249023,0.0007329643323914577,3.185332750248441e-07,1600.0
136.0,40936.0,0.3687,1.7968234241485597,0.0007621255784265312,3.221309143610854e-07,1600.0
137.0,41237.0,0.3708,1.7877916053771972,0.0007239390417404668,3.1529729077318823e-07,1600.0
138.0,41538.0,0.3702,1.7890200763702393,0.0007394107997725225,3.5626811785742975e-07,1600.0
139.0,41839.0,0.37,1.7911363052368163,0.0007047164429741896,3.252808851224279e-07,1600.0
140.0,42140.0,0.3715,1.7843290922164916,0.0007439283531430118,3.3804147811912586e-07,1600.0
141.0,42441.0,0.3743,1.77971312789917,0.0007821049995125092,3.179676055299453e-07,1600.0
142.0,42742.0,0.3753,1.7812300191879273,0.0007459780028081567,3.289203937772159e-07,1600.0
143.0,43043.0,0.3757,1.7768705698013305,0.0007380699207823889,3.134787527850004e-07,1600.0
144.0,43344.0,0.374,1.7723473358154296,0.0007790063395033629,3.535459858576822e-07,1600.0
145.0,43645.0,0.3764,1.7623778310775757,0.0007298966239598763,3.0894550348717896e-07,1600.0
146.0,43946.0,0.3763,1.7651254878997802,0.0008281718336693282,3.274339795695751e-07,1600.0
147.0,44247.0,0.3791,1.758104455947876,0.0007727299901383828,3.3588817510769703e-07,1600.0
148.0,44548.0,0.3801,1.7550484256744385,0.0008005282575340465,3.2898073609230144e-07,1600.0
149.0,44849.0,0.3833,1.7535827337265015,0.0007691821352234328,3.282927283948131e-07,1600.0
150.0,45150.0,0.3809,1.7569411989212036,0.000753655626139492,3.3136438271325117e-07,1600.0
151.0,45451.0,0.381,1.751189688873291,0.0007546953253637976,3.018993301379481e-07,1600.0
152.0,45752.0,0.3866,1.7402975624084474,0.0007306660197316682,3.300555888004281e-07,1600.0
153.0,46053.0,0.3818,1.7368632217407227,0.000728830585078982,3.394519544744654e-07,1600.0
154.0,46354.0,0.3849,1.7311227878570556,0.0008348406960753208,3.645303542202998e-07,1600.0
155.0,46655.0,0.3873,1.730083432006836,0.0007416700220683046,3.2023212173647325e-07,1600.0
156.0,46956.0,0.3887,1.7249383222579957,0.0007204462719999017,3.4973939485471874e-07,1600.0
157.0,47257.0,0.3889,1.72017188167572,0.0007889325682920518,3.6045357514636017e-07,1600.0
158.0,47558.0,0.3885,1.7196490924835206,0.0008016020813898832,3.2713988053257704e-07,1600.0
159.0,47859.0,0.3914,1.7179469144821167,0.0007372348378154777,3.1202842301839805e-07,1600.0
160.0,48160.0,0.3928,1.7137651773452758,0.0007663665020021198,3.2823769852592545e-07,1600.0
161.0,48461.0,0.3967,1.7050077697753907,0.0007791653915441737,3.4857812204568327e-07,1600.0
162.0,48762.0,0.3968,1.710141068649292,0.0006985701569909237,3.5515014887349617e-07,1600.0
163.0,49063.0,0.3968,1.708141365814209,0.0007306651842914247,3.2914749069357425e-07,1600.0
164.0,49364.0,0.4025,1.6992848405838012,0.000742431553456105,3.2907586598440683e-07,1600.0
165.0,49665.0,0.4032,1.6985974098205567,0.0007714078396454456,3.187823884080684e-07,1600.0
166.0,49966.0,0.4043,1.6928160509109498,0.0007453819414093492,3.574383255932594e-07,1600.0
167.0,50267.0,0.4079,1.6845146858215332,0.0007269115946110789,3.443043838091493e-07,1600.0
168.0,50568.0,0.4054,1.6828937385559082,0.0006832633044554274,3.370660002995642e-07,1600.0
169.0,50869.0,0.4073,1.6795845458984375,0.0007154308521371278,3.389918070170378e-07,1600.0
170.0,51170.0,0.407,1.6756194316864013,0.000670482678745963,3.3410072638568194e-07,1600.0
171.0,51471.0,0.4086,1.6753261043548584,0.0007445003782274597,3.462941899424259e-07,1600.0
172.0,51772.0,0.4051,1.6748134368896483,0.0006870916731534559,3.5801072195595094e-07,1600.0
173.0,52073.0,0.4048,1.678949758529663,0.0007596201434996973,3.3518126231651947e-07,1600.0
174.0,52374.0,0.4045,1.6739275531768798,0.0006901887952027773,3.4395537670227033e-07,1600.0
175.0,52675.0,0.4053,1.6710746101379395,0.0007406607082677518,3.4377933392191155e-07,1600.0
176.0,52976.0,0.4079,1.6610780948638917,0.0007084891427450735,3.5814919484735435e-07,1600.0
177.0,53277.0,0.4093,1.6624071128845215,0.0006719917513650172,3.288016206800935e-07,1600.0
178.0,53578.0,0.4126,1.6607568603515626,0.0006365198091920253,3.127625315208856e-07,1600.0
179.0,53879.0,0.4145,1.6543427364349366,0.0007315895551150592,3.2345220029770385e-07,1600.0
180.0,54180.0,0.413,1.652156022644043,0.0006999583853553834,3.495216379325964e-07,1600.0
181.0,54481.0,0.4145,1.6497517234802246,0.0007273538334756231,3.528103581371963e-07,1600.0
182.0,54782.0,0.4164,1.647700820541382,0.0007741645900507403,3.7118985777862285e-07,1600.0
183.0,55083.0,0.417,1.6411405200958251,0.0007230383014333971,3.846165410939238e-07,1600.0
184.0,55384.0,0.4179,1.6399872383117675,0.0007033825140903787,3.7368854820878947e-07,1600.0
185.0,55685.0,0.4152,1.6407676445007324,0.0006922040184490824,4.0927830503913977e-07,1600.0
186.0,55986.0,0.4183,1.6377639766693115,0.0008135165378337882,3.516852433106658e-07,1600.0
187.0,56287.0,0.4209,1.6337758127212525,0.0007236908251191493,3.2836493870540293e-07,1600.0
188.0,56588.0,0.4177,1.6287192934036254,0.0007387937201141889,3.611594914431842e-07,1600.0
189.0,56889.0,0.4164,1.6306097312927246,0.0007419614288202812,3.568371682601581e-07,1600.0
190.0,57190.0,0.4171,1.6245634449005126,0.0006415433973255024,3.5403410436186503e-07,1600.0
191.0,57491.0,0.4214,1.6234843130111694,0.0006922547122721851,3.524118522075767e-07,1600.0
192.0,57792.0,0.4207,1.6215105556488036,0.0006852977234983111,3.540959924438952e-07,1600.0
193.0,58093.0,0.4208,1.6195716110229492,0.0007241824630567476,3.5570968964519123e-07,1600.0
194.0,58394.0,0.4232,1.6196403148651124,0.0006836772784830074,3.663914498813686e-07,1600.0
195.0,58695.0,0.4275,1.6130456996917724,0.0007784398733707555,3.6671454322660164e-07,1600.0
196.0,58996.0,0.4261,1.609089663887024,0.0006820410270964596,3.7211089000986165e-07,1600.0
197.0,59297.0,0.4276,1.611809566116333,0.000729216511698622,3.5664434550731173e-07,1600.0
198.0,59598.0,0.4277,1.6061657634735107,0.0006892943838901956,3.960287226760533e-07,1600.0
199.0,59899.0,0.4302,1.6043624305725097,0.0006474784983726172,3.832081325253353e-07,1600.0
200.0,60200.0,0.4318,1.6015603172302246,0.0007278169103452222,3.8770896174094716e-07,1600.0
201.0,60501.0,0.4345,1.598587671852112,0.0007479007557672099,3.947091593607123e-07,1600.0
202.0,60802.0,0.4317,1.5980392002105712,0.0006716048448812389,3.923955228799603e-07,1600.0
203.0,61103.0,0.4307,1.5976861362457275,0.0005998139279844631,3.661507080093238e-07,1600.0
204.0,61404.0,0.4311,1.5929394023895265,0.0006797052759859666,3.680875121172862e-07,1600.0
205.0,61705.0,0.4326,1.5924087677001952,0.0007786834576415903,3.7648356298970013e-07,1600.0
206.0,62006.0,0.4349,1.5836117334365845,0.0006140695370022118,3.608873098212426e-07,1600.0
207.0,62307.0,0.4365,1.5834168518066407,0.0006843151503036801,3.6339218814161583e-07,1600.0
208.0,62608.0,0.4353,1.5835129772186278,0.0007140438872116661,3.806443089260602e-07,1600.0
209.0,62909.0,0.4377,1.5814634452819825,0.0006683865914213252,3.8477197049911615e-07,1600.0
210.0,63210.0,0.438,1.5763990091323852,0.0006318115646192994,3.858021263251324e-07,1600.0
211.0,63511.0,0.4371,1.57876756401062,0.0006713074040279047,3.846012138904487e-07,1600.0
212.0,63812.0,0.437,1.5762522066116333,0.0006800430475261585,3.7804346878769347e-07,1600.0
213.0,64113.0,0.4404,1.5742097759246827,0.0006905853581105577,3.851869871160519e-07,1600.0
214.0,64414.0,0.4387,1.5690043733596801,0.0006828125373195727,3.8040059420343945e-07,1600.0
215.0,64715.0,0.4395,1.5649603660583495,0.0006940370921303588,3.8408777293425607e-07,1600.0
216.0,65016.0,0.4429,1.5668178766250611,0.0007099934078526164,4.0419312331795115e-07,1600.0
217.0,65317.0,0.4422,1.56437388381958,0.0006657157998478535,4.0733815393683804e-07,1600.0
218.0,65618.0,0.4437,1.5640617973327637,0.0007015481772820862,3.943352184097008e-07,1600.0
219.0,65919.0,0.4441,1.5598188707351686,0.0007147900756974566,3.993465589461932e-07,1600.0
220.0,66220.0,0.4432,1.5576731529235839,0.0006310576556114302,3.8026731391748353e-07,1600.0
221.0,66521.0,0.4463,1.558404196166992,0.0006486928746482996,3.8996816142898364e-07,1600.0
222.0,66822.0,0.4461,1.555379710006714,0.0007162200566096482,4.058534867845794e-07,1600.0
223.0,67123.0,0.4451,1.5556843055725098,0.0006477471759647322,4.149318105160888e-07,1600.0
224.0,67424.0,0.444,1.5540236457824708,0.000687993952322239,4.3047330408579886e-07,1600.0
225.0,67725.0,0.4471,1.547902583694458,0.0007032681120001975,3.963722455367528e-07,1600.0
226.0,68026.0,0.4479,1.542536083984375,0.0006850824112314294,4.1646532199291615e-07,1600.0
227.0,68327.0,0.448,1.5451547336578368,0.0006592251665515996,4.233727581615248e-07,1600.0
228.0,68628.0,0.4509,1.5437362525939942,0.0006101002990332204,4.121177776331424e-07,1600.0
229.0,68929.0,0.449,1.5408367115020751,0.0006682290471472619,4.2842448486266074e-07,1600.0
230.0,69230.0,0.4493,1.5429840635299683,0.0006288919184239906,4.513285588858215e-07,1600.0
231.0,69531.0,0.4497,1.5407645984649658,0.0006447843533287055,4.2028150302214875e-07,1600.0
232.0,69832.0,0.4497,1.5410283401489258,0.0006569765161892046,4.6414894392343973e-07,1600.0
233.0,70133.0,0.4541,1.5373887706756593,0.0006522413423285581,4.266617665881319e-07,1600.0
234.0,70434.0,0.4544,1.5352084457397461,0.0007313957867040352,4.3487225829939937e-07,1600.0
235.0,70735.0,0.4562,1.5316961906433106,0.0006594996139664561,4.1016085840604515e-07,1600.0
236.0,71036.0,0.4551,1.5299773511886596,0.0006388915620823812,4.3065548682126393e-07,1600.0
237.0,71337.0,0.4537,1.5269525754928588,0.0007192763779109816,4.26222130273169e-07,1600.0
