round,Nt,accuracy,loss,distortion,rho_ref,m0
0.0,0.0,0.0716,2.3026980838775635,nan,0.0,160.0
1.0,301.0,0.0703,2.3026862354278563,6.418554526794506e-05,4.972965195147102e-11,160.0
2.0,602.0,0.0711,2.3026743293762206,6.443782618194418e-05,4.978305422912274e-11,160.0
3.0,903.0,0.0698,2.302663121032715,6.697321090211592e-05,5.063291856732561e-11,160.0
4.0,1204.0,0.071,2.3026514541625978,6.808205008569738e-05,5.1595021469777056e-11,160.0
5.0,1505.0,0.0713,2.302639809036255,7.023917936900217e-05,5.1939990520244355e-11,160.0
6.0,1806.0,0.0715,2.3026273345947263,7.065271925892682e-05,5.322016384055254e-11,160.0
7.0,2107.0,0.0721,2.3026154975891115,7.50806996016283e-05,5.2837808995035634e-11,160.0
8.0,2408.0,0.0737,2.30260436630249,7.366932963308641e-05,5.224023113742391e-11,160.0
9.0,2709.0,0.0757,2.3025934421539307,7.630301297144173e-05,5.329055351927875e-11,160.0
10.0,3010.0,0.0781,2.3025816886901858,7.727227632863516e-05,5.269699599385732e-11,160.0
11.0,3311.0,0.083,2.3025702949523925,8.30195899452567e-05,5.276057895148788e-11,160.0
12.0,3612.0,0.0841,2.302558140563965,8.336122444037227e-05,5.3822774394095475e-11,160.0
13.0,3913.0,0.0874,2.3025458961486818,8.750294235182373e-05,5.394500430735211e-11,160.0
14.0,4214.0,0.0891,2.3025340419769287,8.95439555614852e-05,5.4620339746151534e-11,160.0
15.0,4515.0,0.0925,2.3025200218200683,9.436358672620857e-05,5.679236722179265e-11,160.0
16.0,4816.0,0.0934,2.302507473373413,9.362558833000346e-05,5.853781794269146e-11,160.0
17.0,5117.0,0.0947,2.302493888092041,0.0001025579451337562,5.974367072031383e-11,160.0
18.0,5418.0,0.0965,2.3024815845489504,0.00010500309914578667,6.197396075093833e-11,160.0
19.0,5719.0,0.098,2.302467622375488,0.00011014941762200595,6.4147908885326e-11,160.0
20.0,6020.0,0.0993,2.302453569030762,0.00011527532641182011,6.658398125621317e-11,160.0
21.0,6321.0,0.0995,2.3024393970489503,0.00011974490822267606,6.642074007350292e-11,160.0
22.0,6622.0,0.0999,2.3024242050170898,0.0001221920716396568,6.845660181173947e-11,160.0
23.0,6923.0,0.0998,2.302408786392212,0.00013268316101362163,7.075859815209784e-11,160.0
24.0,7224.0,0.0995,2.302393175506592,0.00013887279886395256,7.6021243807832e-11,160.0
25.0,7525.0,0.0996,2.3023766666412353,0.00014568228079852455,7.858701116041499e-11,160.0
26.0,7826.0,0.1001,2.30236039352417,0.00015128285456446556,8.094969551009708e-11,160.0
27.0,8127.0,0.1002,2.302342377471924,0.00016523161508805347,8.342313742791642e-11,160.0
28.0,8428.0,0.1002,2.3023264991760253,0.00017682348980253948,8.732813644307727e-11,160.0
29.0,8729.0,0.1001,2.3023084907531737,0.0001866527431645001,9.387049908242276e-11,160.0
30.0,9030.0,0.1002,2.3022913383483887,0.0002025936187111367,9.609662867254653e-11,160.0
31.0,9331.0,0.1001,2.3022738555908204,0.00022315976902446768,9.722984901225532e-11,160.0
32.0,9632.0,0.0999,2.302255847167969,0.00023908999222078907,1.0083711824397984e-10,160.0
33.0,9933.0,0.1,2.3022363765716554,0.0002644378478319984,1.0404140331287104e-10,160.0
34.0,10234.0,0.1,2.3022201305389403,0.0002867781158078966,1.0969419269578832e-10,160.0
35.0,10535.0,0.1,2.3022036792755127,0.00031747244845951807,1.1469885233741536e-10,160.0
36.0,10836.0,0.1,2.3021878494262698,0.0003519279423625373,1.1903457324244242e-10,160.0
37.0,11137.0,0.1,2.3021717018127443,0.00039532537502086454,1.2929168560016398e-10,160.0
38.0,11438.0,0.1,2.302157498931885,0.0004477223997644667,1.3592747192315645e-10,160.0
39.0,11739.0,0.1,2.3021425178527832,0.0005266161365992319,1.462898408678153e-10,160.0
40.0,12040.0,0.1001,2.3021272762298586,0.0005846489938162324,1.6180632819145727e-10,160.0
41.0,12341.0,0.1001,2.302112526321411,0.0006838197843603125,1.7909502947337334e-10,160.0
42.0,12642.0,0.1002,2.302099346923828,0.0008132420095395344,1.9771725012258237e-10,160.0
43.0,12943.0,0.1002,2.302092314529419,0.0009772359019095777,2.1011187860001694e-10,160.0
44.0,13244.0,0.1002,2.302086170959473,0.0011819148809389135,2.4496318955856606e-10,160.0
45.0,13545.0,0.1,2.302091498565674,0.0014834849326148668,2.745089755234557e-10,160.0
46.0,13846.0,0.0997,2.3020976108551023,0.0018862446260183021,3.147237753208541e-10,160.0
47.0,14147.0,0.0996,2.302113998413086,0.002503219270704164,3.530269330832429e-10,160.0
48.0,14448.0,0.0996,2.3021406452178956,0.003321793454293155,4.2252927671482354e-10,160.0
49.0,14749.0,0.0994,2.3021970626831054,0.004625027894545951,5.134652638120789e-10,160.0
50.0,15050.0,0.0986,2.302304538345337,0.006655358931995226,6.274015674410606e-10,160.0
51.0,15351.0,0.0992,2.3025065162658693,0.009737846785006048,7.945010476939952e-10,160.0
52.0,15652.0,0.1001,2.3028579139709473,0.01339237484410076,1.1861171144551848e-09,160.0
53.0,15953.0,0.1007,2.303633152770996,0.017045375655682336,1.7744083676637142e-09,160.0
54.0,16254.0,0.0988,2.305088375091553,0.018191589462982452,2.6666501438228473e-09,160.0
55.0,16555.0,0.1016,2.308135589599609,0.01226833384890585,4.946125887736413e-09,160.0
56.0,16856.0,0.1007,2.3117723815917968,0.0048974626237790085,8.126370122195804e-09,160.0
57.0,17157.0,0.1039,2.3136005569458007,0.00126570082770523,1.0660580366905963e-08,160.0
58.0,17458.0,0.1043,2.3140290069580076,0.001270305069637226,2.0498345560385583e-08,160.0
59.0,17759.0,0.104,2.3132185596466064,0.0011079393481792652,1.5444567721552346e-08,160.0
60.0,18060.0,0.1051,2.3136220489501955,0.0012282767517382972,1.618212908095039e-08,160.0
61.0,18361.0,0.1054,2.313625180053711,0.0011333015684406268,1.5759840566073137e-08,160.0
62.0,18662.0,0.104,2.3129943161010744,0.0016482795717290616,1.8493865948903118e-08,160.0
63.0,18963.0,0.1019,2.312818424987793,0.0011543661074688589,2.0525153828008418e-08,160.0
64.0,19264.0,0.1013,2.312575883102417,0.0012746058330885936,2.242273313636886e-08,160.0
65.0,19565.0,0.1005,2.312647685623169,0.0012070824062809455,1.021165767050852e-08,160.0
66.0,19866.0,0.1002,2.3127830253601074,0.0011357312442549633,1.826221939110516e-08,160.0
67.0,20167.0,0.1001,2.3113980766296387,0.0012518375809345826,2.020019745174557e-08,160.0
68.0,20468.0,0.1,2.310768049621582,0.0012155524720566272,1.5886020015192066e-08,160.0
69.0,20769.0,0.1001,2.31076989364624,0.0010672341284680832,1.308861315525918e-08,160.0
70.0,21070.0,0.1,2.309754154586792,0.0011420107507231195,1.1792289203565882e-08,160.0
71.0,21371.0,0.1,2.310753931427002,0.0009314862966127941,1.2974500025422714e-08,160.0
72.0,21672.0,0.1,2.3103611015319823,0.0011100943889968508,1.6450551340116275e-08,160.0
73.0,21973.0,0.1,2.3107165439605715,0.0009236043478462331,1.4149598567310888e-08,160.0
74.0,22274.0,0.0999,2.3098767135620117,0.001127068541921401,1.6663882683613476e-08,160.0
75.0,22575.0,0.1,2.309941070175171,0.0012454160154666406,1.3904122806099922e-08,160.0
76.0,22876.0,0.1,2.3102929779052737,0.0011608470679710502,1.3884935107637942e-08,160.0
77.0,23177.0,0.1,2.3097813957214357,0.0011678067035931449,1.643047591715986e-08,160.0
78.0,23478.0,0.0999,2.308491622161865,0.0013622064329326922,1.5061148227870795e-08,160.0
79.0,23779.0,0.0999,2.308683589172363,0.0010479226108415448,1.7498125977820964e-08,160.0
80.0,24080.0,0.1,2.308438987731934,0.0012128233698941045,1.650243846567598e-08,160.0
81.0,24381.0,0.1,2.3064005313873293,0.0014242823589237412,1.851655288179487e-08,160.0
82.0,24682.0,0.1,2.305171375274658,0.0013923627025996196,1.7814741406615405e-08,160.0
83.0,24983.0,0.1,2.3050927474975587,0.0011446488556591389,1.676370130185587e-08,160.0
84.0,25284.0,0.1001,2.3049906631469725,0.0012173157723013247,1.4670873772802633e-08,160.0
85.0,25585.0,0.1,2.3036469497680665,0.0010766603142312522,2.2997313658863527e-08,160.0
86.0,25886.0,0.1002,2.304102196884155,0.0011235403625227786,2.016673821469953e-08,160.0
87.0,26187.0,0.1001,2.30424553527832,0.0010149644581092924,1.3618836046373042e-08,160.0
88.0,26488.0,0.1003,2.3036227310180664,0.0013238440057013912,1.9231576326468905e-08,160.0
89.0,26789.0,0.1008,2.30372744102478,0.001023589321506455,1.522246641473824e-08,160.0
90.0,27090.0,0.1008,2.302477403259277,0.0012973778683800067,2.1175597100492814e-08,160.0
91.0,27391.0,0.1009,2.3011965816497804,0.0012088129494819907,2.412207561655869e-08,160.0
92.0,27692.0,0.1013,2.3004499923706057,0.0012432332885270784,1.898112195085202e-08,160.0
93.0,27993.0,0.1019,2.299264543533325,0.0014704913681520312,2.1390997848344537e-08,160.0
94.0,28294.0,0.1029,2.2962791793823243,0.0016706745522370157,2.2189798574796916e-08,160.0
95.0,28595.0,0.1036,2.294365714263916,0.0013396091983885795,2.0923143130324612e-08,160.0
96.0,28896.0,0.1052,2.2921541786193846,0.0012523218860330508,2.3955362204244215e-08,160.0
97.0,29197.0,0.1075,2.2912577842712403,0.001336600332626958,1.601657440416702e-08,160.0
98.0,29498.0,0.1088,2.2903530338287355,0.0013741578408075193,1.3457528737377449e-08,160.0
99.0,29799.0,0.11,2.2891744750976564,0.0013687761039808029,1.8225339201896823e-08,160.0
100.0,30100.0,0.1102,2.2871018463134765,0.001513738874246223,2.1957510224486597e-08,160.0
101.0,30401.0,0.1115,2.2856984489440917,0.0011807088462467954,1.721852777205389e-08,160.0
102.0,30702.0,0.1157,2.283565399169922,0.0012968150399157142,2.2457521667880825e-08,160.0
103.0,31003.0,0.116,2.2819909847259523,0.0011120517764590162,1.4179241170896998e-08,160.0
104.0,31304.0,0.1172,2.280632489013672,0.001370207986920822,1.901620775658271e-08,160.0
105.0,31605.0,0.118,2.2807518516540526,0.0011882571571073088,1.3553438139430348e-08,160.0
106.0,31906.0,0.1195,2.278954167175293,0.0013401673408742338,1.7270694056571985e-08,160.0
107.0,32207.0,0.1187,2.278719496154785,0.0012578497206613786,1.5076837478869277e-08,160.0
108.0,32508.0,0.1206,2.2775057121276854,0.001458459464748198,1.6693979028034902e-08,160.0
109.0,32809.0,0.1212,2.277133256149292,0.0012196429088234646,1.6951439960138936e-08,160.0
110.0,33110.0,0.1231,2.275787845611572,0.0013524795782717059,1.6025631922335224e-08,160.0
111.0,33411.0,0.1241,2.274763815307617,0.0014283501606248228,1.255111083567861e-08,160.0
112.0,33712.0,0.1262,2.27301882019043,0.0012352264807282748,1.7628016164076435e-08,160.0
113.0,34013.0,0.1307,2.2685947868347167,0.0016609308405924022,2.5917608070463448e-08,160.0
114.0,34314.0,0.1301,2.2670189971923826,0.0017715023480795236,1.9677045641232832e-08,160.0
115.0,34615.0,0.1304,2.2660804306030276,0.0011649205913679093,2.2856472259371763e-08,160.0
116.0,34916.0,0.1295,2.26566833152771,0.0012118717798592414,1.790993220723483e-08,160.0
117.0,35217.0,0.1311,2.2630350959777834,0.0017251778975993293,2.376697840054567e-08,160.0
118.0,35518.0,0.133,2.2619826164245604,0.001382599616638493,2.330946668499275e-08,160.0
119.0,35819.0,0.1348,2.2603605136871336,0.001144230592635222,2.1292123354444853e-08,160.0
120.0,36120.0,0.1339,2.260455833816528,0.0012154774475542553,1.973356995155181e-08,160.0
121.0,36421.0,0.1352,2.2583656036376953,0.0013654158128730267,2.0411841770044323e-08,160.0
122.0,36722.0,0.137,2.2554982669830324,0.001402468150928871,2.0965419304618125e-08,160.0
123.0,37023.0,0.1369,2.2555132354736327,0.0014281169752260417,1.7287212782303767e-08,160.0
124.0,37324.0,0.1384,2.253793642425537,0.001276604151446032,1.5453458711309662e-08,160.0
125.0,37625.0,0.1432,2.250475792694092,0.0013731858885024006,2.4328073834373555e-08,160.0
126.0,37926.0,0.1435,2.250294426345825,0.0011084607132274887,2.24574422962129e-08,160.0
127.0,38227.0,0.1433,2.249200598907471,0.0015214113913053495,1.8238482289717375e-08,160.0
128.0,38528.0,0.1435,2.2475900901794432,0.0012657125707729343,1.9956891788020426e-08,160.0
129.0,38829.0,0.1445,2.245718667602539,0.0015231940925164692,1.4852105002232997e-08,160.0
130.0,39130.0,0.1439,2.244078224182129,0.0012628445150184044,2.410515496377427e-08,160.0
131.0,39431.0,0.1459,2.2415958267211913,0.0014878744801732242,1.5916410178616038e-08,160.0
132.0,39732.0,0.1471,2.2392168800354004,0.0013688273653755028,2.2986339420710045e-08,160.0
133.0,40033.0,0.1507,2.237956467437744,0.0013932797259880436,1.770647184314868e-08,160.0
134.0,40334.0,0.1532,2.2347074241638185,0.0014549311459730312,2.2274682577696372e-08,160.0
135.0,40635.0,0.1517,2.233196313095093,0.0012922629414016,2.1418501743616036e-08,160.0
136.0,40936.0,0.1514,2.232114779663086,0.001292257375080147,2.2550523599667644e-08,160.0
137.0,41237.0,0.1527,2.2298993698120118,0.0012543789235899376,2.1048986908543174e-08,160.0
138.0,41538.0,0.1531,2.228305603027344,0.0012995837562942392,3.009048363393298e-08,160.0
139.0,41839.0,0.1519,2.228370063018799,0.0009171572814877972,1.6770766637411467e-08,160.0
