schema_version,run_id,round,method,selection_policy,selected_count,available_count,selected_fraction,selected_examples,selected_examples_fraction,selected_label_entropy_mean,selected_label_entropy_std,selected_kl_to_global_label_mean,selected_distance_m_mean,selected_distance_m_std,selected_channel_snr_db_mean,selected_channel_snr_db_std,selection_score_mean,selection_score_std
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,14,ola,random,15,300,0.05,1333,0.02462590060964345,0.620721874227543,0.3417049991757876,1.6933414609470716,372.49772258731076,121.02277956093924,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,15,ola,random,15,300,0.05,1656,0.030593016811380012,0.5759026269732463,0.36656473002318635,1.7068019144175017,388.8660075254041,141.07854043050466,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,16,ola,random,15,300,0.05,1990,0.03676334749676704,0.4991354947070385,0.38078724090534294,1.7927689756734346,418.42551430355667,101.91306475936221,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,17,ola,random,15,300,0.05,1767,0.03264363569185295,0.6736476657532381,0.42351987868612556,1.6181014097781126,414.00531278151743,82.28009650849984,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,18,ola,random,15,300,0.05,1559,0.02880103454646222,0.5650005989736827,0.4567395603537465,1.7455182950218204,367.10395185263513,130.4866831243702,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,19,ola,random,15,300,0.05,2448,0.045224459634213926,0.8927264305618269,0.4141339853358798,1.4285595553394224,335.4208694281287,151.1665695556819,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,20,ola,random,15,300,0.05,2683,0.04956585996674672,0.8186218224006906,0.4929274882102199,1.4651908191060026,379.2628573230571,141.31633093883912,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,21,ola,random,15,300,0.05,2756,0.05091446517642712,0.5205207247467507,0.4907320080717394,1.7589458353957181,421.7817522988948,133.2208455858231,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,22,ola,random,15,300,0.05,1157,0.021374468871235914,0.6897340582166888,0.3748846260993083,1.5974917610405486,418.1386904648119,78.70462597710733,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,23,ola,random,15,300,0.05,1286,0.023757620543136893,0.47649324032179446,0.3170402414389467,1.8180946342096556,303.3165195937969,121.30773215216918,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,24,ola,random,15,300,0.05,3578,0.06610012931830778,0.5079080051599842,0.3784013347243403,1.788356277114434,406.9604195919832,127.98008435200119,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,25,ola,random,15,300,0.05,2133,0.039405135784223166,0.5770691873003845,0.43370495780223106,1.7228882366401232,282.49332017706735,127.50549089767323,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,26,ola,random,15,300,0.05,1529,0.02824681322741548,0.7968083202428977,0.48573264212641387,1.4924265974972484,374.015972034088,102.12340101257074,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,27,ola,random,15,300,0.05,2319,0.042841307962312954,0.768171124858513,0.3095120995624228,1.5371670667386181,423.03345383661275,104.60841213414069,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,28,ola,random,15,300,0.05,1737,0.032089414372806206,0.48785113326394947,0.45261824416006224,1.8236658061896949,332.5150405289239,145.11204342092876,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,29,ola,random,15,300,0.05,2968,0.05483096249769075,0.6237308009944379,0.44544546546639274,1.6634756354767644,372.5417634676671,134.352269823126,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,30,ola,random,15,300,0.05,2279,0.04210234620358397,0.5309393297421863,0.4184924551729275,1.7624019981653223,364.89391494798645,123.86476957187341,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,31,ola,random,15,300,0.05,2899,0.05355625346388324,0.6286437245559015,0.3175727427003014,1.681709414305316,387.88744281021144,125.4385221494489,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,32,ola,random,15,300,0.05,3540,0.06539811564751524,0.6095504402779264,0.49397049738127646,1.6895445067209423,357.18802128210336,132.5918202482154,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,33,ola,random,15,300,0.05,4000,0.07389617587289858,0.8300186825157885,0.34181155257993445,1.474522694256811,404.7210931810839,98.33865147261993,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,34,ola,random,15,300,0.05,5847,0.10801773508220949,0.8639964243735894,0.3896295533885058,1.442461285667065,388.08386227177454,123.94034513454656,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,35,ola,random,15,300,0.05,1905,0.03519305375946795,0.5405216804037178,0.4950737882318212,1.7502909117125816,438.57441635956303,68.09859019655562,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,36,ola,random,15,300,0.05,1527,0.028209865139479033,0.7202072632654765,0.4816585764607703,1.5844854901055654,332.25264551719647,148.08684474397288,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,37,ola,random,15,300,0.05,5135,0.09486421577683354,0.5337783778462808,0.41228793995116736,1.768087546493781,352.2735984184349,104.31111659934786,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,38,ola,random,15,300,0.05,3690,0.06816922224274893,0.8865157449951204,0.3986216848550807,1.4297286539836371,420.09329592238686,75.44787901287401,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,39,ola,random,15,300,0.05,4371,0.08075004618510992,0.6750037364384422,0.3335959710859507,1.6397994389246575,374.43903851765657,166.23061557336362,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,40,ola,random,15,300,0.05,2913,0.05381489007943839,0.7919162451374093,0.39571056895963647,1.5105031379815743,354.0431818110593,157.68622065899032,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,41,ola,random,15,300,0.05,2399,0.044319231479770925,0.6332025989439212,0.3990465901253843,1.6794479130997464,377.51054919027126,128.777839873416,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,42,ola,random,15,300,0.05,2168,0.040051727323111026,0.65753915489318,0.40203883923152556,1.6444355462307376,373.1595138827034,126.74578818678268,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,43,ola,random,15,300,0.05,4163,0.07690744503971919,0.5576228628194926,0.3692247727667284,1.733970975419362,379.5624426490688,139.76640366283073,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,44,ola,random,15,300,0.05,2178,0.04023646776279328,0.6433767882167385,0.4184721289870074,1.6629125873565278,373.0022468738544,116.1889964795787,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,45,ola,random,15,300,0.05,2462,0.045483096249769074,0.5221062244017088,0.4115385073420595,1.758826511470437,423.2307592696316,88.42968981340076,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,46,ola,random,15,300,0.05,2551,0.04712728616294107,0.5600019432499843,0.47797713955636917,1.7073225715877884,340.07591859788687,139.6287868335713,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,47,ola,random,15,300,0.05,2767,0.05111767966007759,0.5907456132262071,0.39221954261329905,1.7205449229336043,352.2648221358071,123.58002440056349,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,48,ola,random,15,300,0.05,4252,0.07855163495289119,0.8335281000837399,0.44304272117622523,1.4634823314852805,377.66942257785274,89.31017751923977,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,49,ola,random,15,300,0.05,4023,0.07432107888416774,0.7357273762459275,0.3478602386938569,1.5701565940845907,376.71377270527296,138.27380720520608,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,50,ola,random,15,300,0.05,2690,0.04969517827452429,0.6945094566210029,0.3968691088969848,1.6149518938594118,326.67450893134435,121.0610295557133,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,51,ola,random,15,300,0.05,2306,0.04260114539072603,0.6322757266267026,0.26290541934581624,1.6640338517667872,358.05520240509816,142.39803276367886,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,52,ola,random,15,300,0.05,3153,0.058248660631812305,0.6315412814225544,0.4910242952740149,1.6791129206801636,380.09740454569976,127.84386567852916,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,53,ola,random,15,300,0.05,2085,0.03851838167374838,0.5437469555123535,0.3773796237715511,1.7670133549254439,345.84573099629836,137.926830555267,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,54,ola,random,15,300,0.05,3683,0.06803990393497136,0.5972033946229425,0.41650581605184367,1.701727673909565,395.7168459523393,107.6762390544836,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,55,ola,random,15,300,0.05,3937,0.07273231110290042,0.8285361371324931,0.49119765118999004,1.477885319699684,401.4363700891847,111.34743308635902,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,56,ola,random,15,300,0.05,2156,0.03983003879549233,0.6052506604899299,0.3597616798795637,1.68405779271724,374.9138768594731,140.01133697407374,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,57,ola,random,15,300,0.05,2966,0.054794014409754295,0.5502345424237507,0.49462078847112706,1.7583137011624819,385.9680850901661,123.1392075697905,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,58,ola,random,15,300,0.05,2597,0.0479770921854794,0.7376883422718744,0.4125435771698616,1.5666078016296237,364.72299577528435,137.1590214622818,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,59,ola,random,15,300,0.05,4793,0.08854609273970072,0.5800288459256712,0.4759212318174885,1.7375405301766764,375.789262635588,152.23867765843968,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,60,ola,random,15,300,0.05,2092,0.03864769998152596,0.6789580241072266,0.4570553692218597,1.6077883172490057,372.0785706715449,88.92396462449048,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,61,ola,random,15,300,0.05,2855,0.05274339552928136,0.4067621985438087,0.3664055231902041,1.8998767708661375,352.24506010538477,125.07745509684676,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,62,ola,random,15,300,0.05,2662,0.049177905043414,0.8393541802743982,0.3934572602285041,1.4628813858211758,384.04538445494046,126.54268269359385,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,63,ola,random,15,300,0.05,3985,0.0736190652133752,0.6704886291558734,0.37773652146048875,1.630784477771683,408.65923363343273,88.32788386840375,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,64,ola,random,15,300,0.05,2125,0.039257343432477367,0.7900247075442863,0.3932578900152081,1.525554463493652,362.9369108895899,143.9624832202867,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,65,ola,random,15,300,0.05,2962,0.0547201182338814,0.6266882933590284,0.33560185416876875,1.6690688152734645,362.92356723345114,120.2005472012796,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,66,ola,random,15,300,0.05,3096,0.0571956401256235,0.913363991795346,0.3067063214685355,1.3888273576362593,362.93962191298215,145.10291346960105,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,67,ola,random,15,300,0.05,1413,0.02610382412710142,0.6226022205201431,0.3310176025964249,1.6687730223440136,381.9625360410774,121.58561356765318,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,68,ola,random,15,300,0.05,2073,0.038296693146129684,0.5967208547429022,0.33391907615287775,1.704020096592585,342.8719941204658,142.38297942012989,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,69,ola,random,15,300,0.05,3298,0.06092739700720488,0.6422634585796657,0.311410482410517,1.6524914281631724,316.5020177884363,153.55359050264303,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,70,ola,random,15,300,0.05,4320,0.07980786994273047,0.6497867042568668,0.31576566881281587,1.6660615833699772,346.0707620481074,138.4516468719142,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,71,ola,random,15,300,0.05,1135,0.020968039903934973,0.5813370164063429,0.43425383601764384,1.7211079921322852,404.1772907296045,109.62170304400367,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,72,ola,random,15,300,0.05,1207,0.022298171069647144,0.6601911726716965,0.4156654025736015,1.6275498458747202,323.44272960536676,172.89209621629013,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,73,ola,random,15,300,0.05,3542,0.06543506373545169,0.69893685462991,0.5178095329790923,1.6181879245537947,379.36594629897587,140.29305844481402,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,74,ola,random,15,300,0.05,3880,0.07167929059671162,0.7401076366617095,0.45787172392105985,1.5422549254482967,308.9972163449642,101.63014751744912,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,75,ola,random,15,300,0.05,2542,0.046961019767227045,0.7455763732553942,0.2901193818995838,1.5585022385347278,357.1483055380246,138.73063636643747,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,76,ola,random,15,300,0.05,3638,0.06720857195640126,0.8869495120544648,0.3545610117730708,1.4168767302374161,400.84984960548655,143.4274283824362,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,77,ola,random,15,300,0.05,2740,0.05061888047293552,0.5809605192235358,0.4340582318260421,1.7173412185828592,334.095721467817,142.24822953226092,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,78,ola,random,15,300,0.05,4685,0.08655089599113246,0.39169285949643673,0.42427150468924135,1.9032084387423547,395.1008524848656,106.8362191102274,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,79,ola,random,15,300,0.05,4613,0.08522076482542028,0.7104711990270045,0.4443559273367146,1.5778007686076023,419.0707049940332,101.38973071584444,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,80,ola,random,15,300,0.05,1020,0.018843524847589138,0.7966122957006309,0.35050606896260844,1.4955251086511094,403.8400150112962,132.09565426320646,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,81,ola,random,15,300,0.05,1520,0.02808054683170146,0.7066218003676255,0.40026586827328703,1.6035137329241456,425.2448848157847,89.14253048571385,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,82,ola,random,15,300,0.05,1912,0.03532237206724552,0.4535164384478529,0.40263306495470463,1.8574847846652085,357.7561156913247,142.73075216126674,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,83,ola,random,15,300,0.05,2694,0.049769074450397195,0.7288655452738012,0.42018615743705223,1.5494241401027167,391.6348048923534,115.74858186506742,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,84,ola,random,15,300,0.05,1959,0.036190652133752076,0.614932786598493,0.4211142341841596,1.667584697723269,401.5452593129464,100.84511504172778,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,85,ola,random,15,300,0.05,2471,0.045649362645483096,0.5226489719821035,0.40352919464921094,1.7676859289400118,373.02873794212354,127.03927423206594,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,86,ola,random,15,300,0.05,3065,0.05662294476260853,0.6711847278574034,0.37580602829739423,1.6479305427119812,337.6773449411214,141.59063944523064,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,87,ola,random,15,300,0.05,2659,0.04912248291150933,0.5085455050312129,0.45456689867060784,1.7684216938628372,386.2398087290454,91.07796958856952,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,88,ola,random,15,300,0.05,1123,0.020746351376316276,0.8345262431533552,0.3517644086194416,1.4690898374996297,397.50101944273223,140.1594344792477,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,89,ola,random,15,300,0.05,2209,0.04080916312580824,0.6915999944750408,0.4209590788308909,1.616108215267804,404.7803860826888,118.03585148183225,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,90,ola,random,15,300,0.05,2459,0.0454276741178644,0.6836503408870153,0.27840780908124174,1.6322567341356875,351.7784992743903,143.6717513195674,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,91,ola,random,15,300,0.05,3271,0.06042859782006281,0.6411790516918696,0.44698622969188073,1.6505680445442001,343.22117636363157,148.05866589486973,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,92,ola,random,15,300,0.05,1956,0.0361352300018474,0.5295900543086669,0.41372455556222065,1.7656215422219708,322.4786348788313,127.86715795270058,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,93,ola,random,15,300,0.05,2488,0.04596342139294292,0.6403847487436635,0.4497133771095929,1.6591567298610468,359.12506377351184,120.78662970779135,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,94,ola,random,15,300,0.05,2243,0.04143728062072788,0.6435358211575846,0.45016198141859537,1.6323999785457652,417.5092546410957,96.76034405939204,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,95,ola,random,15,300,0.05,3395,0.06271937927212266,0.6068946053450015,0.4530252592902872,1.6915934597445654,344.39214594984094,122.03998728567404,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,96,ola,random,15,300,0.05,4182,0.07725845187511546,0.7926858025193896,0.37013443973440013,1.509550725699186,402.1739206270938,129.32063791160618,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,97,ola,random,15,300,0.05,2165,0.03999630519120635,0.7525234845030684,0.4813419546977973,1.553854363326978,368.5831904186062,140.4211396956881,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,98,ola,random,15,300,0.05,2570,0.047478292998337335,0.6015133893086408,0.5241013694602115,1.7029411078290342,358.45582117607813,131.64896123003757,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,99,ola,random,15,300,0.05,1776,0.03280990208756697,0.6948333705322667,0.49639124000866125,1.6172564061439283,394.1791225418561,118.05769341453093,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,100,ola,random,15,300,0.05,3778,0.06979493811195271,0.6663735023371437,0.5180709651897378,1.6348575928933307,366.6242467515901,155.5384434218266,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,101,ola,random,15,300,0.05,3052,0.056382782191021615,0.5959554017595142,0.4396661884983646,1.6811152923827473,319.00988511272965,105.29336847199988,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,102,ola,random,15,300,0.05,1356,0.025050803620912616,0.667608151766687,0.4243090856526457,1.6344336595427862,406.4044909814058,109.73336830545007,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,103,ola,random,15,300,0.05,1375,0.025401810456308887,0.557281197627781,0.3637138498095101,1.716631170648326,353.79890836348744,125.16969280412026,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,104,ola,random,15,300,0.05,1805,0.03334564936264548,0.5354636376209112,0.40626990588387796,1.7582013701495258,394.87704939510564,91.92576515616727,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,105,ola,random,15,300,0.05,2980,0.05505265102530944,0.7375856466379751,0.43213648326708826,1.5661785601989602,357.15326493434736,136.15105757877288,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,106,ola,random,15,300,0.05,3737,0.0690375023092555,0.6149448242092526,0.3636283310495402,1.6735192391212148,394.1597386617781,137.80025265043815,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,107,ola,random,15,300,0.05,1935,0.03574727507851469,0.8001683674357802,0.41307727631403246,1.5040449972576355,357.5141523232683,133.87992046068294,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,108,ola,random,15,300,0.05,2895,0.053482357288010346,0.8816309978966387,0.3483251834540746,1.4308477417311332,428.439177459521,108.11765598552196,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,109,ola,random,15,300,0.05,2336,0.04315536670977277,0.6332404060297736,0.4867060427757684,1.6491482676458082,335.86656120160933,119.40681062753681,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,110,ola,random,15,300,0.05,2773,0.05122852392388694,0.6147653161074131,0.36317775503822536,1.6880353618232993,383.69185775065546,104.41185990669857,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,111,ola,random,15,300,0.05,3173,0.058618141511176794,0.8946454866834789,0.40676463866329343,1.3987961767267052,408.0052821965099,102.83729929094967,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,112,ola,random,15,300,0.05,4370,0.0807315721411417,0.8381330448692429,0.2895764118235175,1.4667031988428507,371.87895410515364,121.29540275777723,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,113,ola,random,15,300,0.05,2859,0.05281729170515426,0.8475972088404053,0.3114127661509763,1.4551415363117437,370.885065283612,141.4396709549803,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,114,ola,random,15,300,0.05,3474,0.06417882874561241,0.6583752299401725,0.35636437497806966,1.6610962049151576,422.58840525373637,78.36781520978204,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,115,ola,random,15,300,0.05,1632,0.03014963975614262,0.6138267241235489,0.3821847372246125,1.6930654147330206,315.45386623550183,153.68756826959176,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,116,ola,random,15,300,0.05,3801,0.07021984112322187,0.5678953551049181,0.4555924717698143,1.7540925794857538,357.94420225015296,137.3972857269437,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,117,ola,random,15,300,0.05,3983,0.07358211712543876,0.9601511246377995,0.32651196228971285,1.350735872419739,358.01546566109283,121.46999777017629,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,118,ola,random,15,300,0.05,2655,0.04904858673563643,0.519221728466854,0.40258182244572194,1.7729900532071656,383.4304271750794,132.80747882837812,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,119,ola,random,15,300,0.05,2747,0.0507481987807131,0.7316890946202127,0.4817441913335567,1.557669539160158,380.0516225839313,131.5131055654309,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,120,ola,random,15,300,0.05,2938,0.054276741178644006,0.7516475616559678,0.3566315757076843,1.5507974276249734,377.87819848099724,133.13191682924568,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,121,ola,random,15,300,0.05,2991,0.05525586550895991,0.7110241472424601,0.32028758676395885,1.5714701659267576,383.9351727483529,139.7438765826983,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,122,ola,random,15,300,0.05,2547,0.04705338998706817,0.840508721412238,0.47835402503255336,1.4659134991096023,388.9443122202569,95.44445258005764,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,123,ola,random,15,300,0.05,4769,0.08810271568446333,0.6622269711242857,0.4064045196927335,1.6489552454931886,360.5131584026069,126.2758668399579,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,124,ola,random,15,300,0.05,2069,0.03822279697025679,0.594993041724749,0.40480828296696286,1.6974081803586905,369.83288635431614,107.37648562649876,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,125,ola,random,15,300,0.05,2257,0.04169591723628302,0.7820318386649585,0.37282168164496404,1.5344025229334262,299.71428123927024,163.1823949451772,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,126,ola,random,15,300,0.05,3698,0.06831701459449474,0.8840173824187243,0.4557044499704891,1.415812087244163,377.7440290162005,134.73154727818783,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,127,ola,random,15,300,0.05,2240,0.041381858488823205,0.6416639013151076,0.40547551973960616,1.638441949843313,384.5125652967071,135.1344396845545,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,128,ola,random,15,300,0.05,2806,0.05183816737483835,0.5032094106874236,0.4052711827262945,1.7946409364083622,376.4845685707522,134.6810867913558,,,,
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,129,ola,random,15,300,0.05,4004,0.07397007204877147,0.7113191572886689,0.4149706038639676,1.5914696842604756,359.6633302469249,106.13472641874178,,,,
