schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,num_batches,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,update_l2_norm,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,drift_from_global_after_l2,label_entropy,kl_to_global_label_distribution,vi_elbo_loss,vi_kl_loss,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,ola_task_loss,ola_prior_loss,ola_fisher_mean,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_p50,ola_precision_p90,ola_sigma_mean,ola_sigma_p50,ola_sigma_p90,ola_snr_raw_mean,ola_snr_raw_p50,ola_snr_raw_p90,sparse_comm_enabled,sparse_metric,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,ota_contribution_norm,digital_payload_bytes,communication_success,num_examples_seen,ola_fisher_std,ola_precision_std,ola_precision_min,ola_precision_p10,ola_precision_p25,ola_precision_p75,ola_precision_p95,ola_precision_max,ola_sigma_std,ola_sigma_min,ola_sigma_p10,ola_sigma_p25,ola_sigma_p75,ola_sigma_p95,ola_sigma_max,ola_snr_raw_std,ola_snr_raw_min,ola_snr_raw_p10,ola_snr_raw_p25,ola_snr_raw_p75,ola_snr_raw_p95,ola_snr_raw_max,num_examples_train
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,1,ola,163,13,151,10,2,32,1.7890054180922097,1.7890054180922097,7.381982383951058e-11,3.690991191975529e-12,0.7086092715231788,1.7890054180922097,0.22605717862016378,0.02339833974838257,0.9994463980001757,0.22605717862016378,,0.7494436652757661,1.488660305959026,,,,,,,,,,,,,1.7890054180922097,7.381982383951058e-11,0.0002307202772709414,3.684994226205163e-05,0.00039972656231839263,0.22756171226501465,0.0012307203233439153,0.0010368499788455665,0.0013997266651131217,29.86196553224054,31.055750846862793,31.59390296936035,0.0006304203712736541,0.0006009350084753239,0.0010838377638541568,0,precision_update,0.1,20,,,,,,,,,,,,,,,,,,,302.0,0.0019530786694988186,0.0019530786847442754,0.0010000067995861173,0.0010018286760896445,0.001007930055493489,0.0011329068802297115,0.0018713128229137497,0.22856171429157257,3.1142932976404625,2.0916945934295654,26.728733634948732,29.71001625061035,31.49813222885132,31.61073875427246,31.622669219970703,0.0005788346777890829,1.448829900659909e-08,0.0001218294250935302,0.0003022721362816534,0.0009039874777660013,0.0011526003147184934,0.04547816302094107,151
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,1,ola,171,13,648,42,2,32,1.0201728721091776,1.0201728721091776,5.884177856468818e-10,2.942088928234409e-11,0.7839506172839507,1.0201728721091776,0.515581735340364,0.06314840167760849,0.9971440259654895,0.515581735340364,,0.8947993234419066,1.3755222828587679,,,,,,,,,,,,,1.0201728721091776,5.884177856468818e-10,9.73694518454242e-05,1.8347869627177715e-05,0.00017918884695973254,0.1105586364865303,0.001097369498468782,0.001018347917124629,0.0011791888857260347,30.690827392020744,31.336602210998535,31.596696853637695,0.0006062685263741536,0.0005857973058828824,0.00105444230164195,0,precision_update,0.1,20,,,,,,,,,,,,,,,,,,,1296.0,0.0008585242263330417,0.0008585242234174296,0.0010000275215134025,0.0010016515152528882,0.0010057409235741943,0.0010507183615118265,0.0013304630643688126,0.11155863851308823,1.9352232146261537,2.993976593017578,29.12113513946533,30.850118160247803,31.532392978668213,31.608291625976562,31.62234115600586,0.0005153826511135626,5.259593415449652e-09,0.00011842739279300407,0.00029441061666999756,0.0008807579972174152,0.0011131253436188707,0.04592076079850362,648
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,1,ola,30,2,2,2,2,32,2.1869053840637207,2.1869053840637207,3.1947307212870646e-12,1.5973653606435323e-13,0.0,2.1869053840637207,0.06852784418761505,0.005957953631877899,0.9999490274684701,0.06852784418761505,,0.6931471805599453,1.6262933525338354,,,,,,,,,,,,,2.1869053840637207,3.1947307212870646e-12,0.00047403900881707776,4.681882637669332e-05,0.0005062374984845519,0.35643064975738525,0.0014740390648231788,0.0010468189138919115,0.0015062375459820032,29.33099387874652,30.90752410888672,31.62277603149414,0.0006597314324292212,0.0006126961752864315,0.0011025066027532235,0,precision_update,0.1,20,,,,,,,,,,,,,,,,,,,4.0,0.0033165755723289143,0.0033165755870763675,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0011583222076296806,0.0030770315788686275,0.357430636882782,4.393532048286196,1.6726462841033936,25.76637077331543,29.382266998291016,31.62277603149414,31.62277603149414,31.62277603149414,0.0006118974392045569,7.428293820073346e-10,0.0001235702964343479,0.000308215316483683,0.0009206450713253834,0.0012260495850693791,0.04037876659498779,2
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,1,ola,180,14,9,2,2,32,2.0939947962760925,2.0939947962760925,3.3874311775733412e-12,1.6937155887866708e-13,0.3888888888888889,2.0939947962760925,0.07188859988099408,0.009063154458999634,0.9999439107445951,0.07188859988099408,,-0.0,2.3096097079310103,,,,,,,,,,,,,2.0939947962760925,3.3874311775733412e-12,0.0005128678168250039,4.76835120934993e-05,0.0008366659458260993,0.8238427639007568,0.0015128678645279013,0.0010476835304871202,0.0018366659875027845,29.114329698962663,30.89476776123047,31.618627548217773,0.0006641818514522065,0.0006173874310831855,0.0011116221648661505,0,precision_update,0.1,20,,,,,,,,,,,,,,,,,,,18.0,0.0064714073407950165,0.0064714072189686065,0.0010000000474974513,0.0010002624476328492,0.001004176214337349,0.0011927438899874687,0.0025528185069561005,0.8248427510261536,4.319444403869506,1.1010687351226807,23.333770751953125,28.955188751220703,31.556949615478516,31.622652053833008,31.62277603149414,0.0007136290615629654,1.606700924478958e-09,0.00012493807085148492,0.00031017853116166645,0.0009266988042844863,0.0012688169468991542,0.0683347125632497,9
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,1,ola,183,14,18,2,2,32,2.2575597763061523,2.2575597763061523,1.214186520423488e-12,6.070932602117441e-14,0.05555555555555555,2.2575597763061523,0.04346046359576363,0.004289362579584122,0.999979496311621,0.04346046359576363,,1.3727655308924485,0.9483462981176023,,,,,,,,,,,,,2.2575597763061523,1.214186520423488e-12,0.00018628404435398654,2.4118278815876693e-05,0.0002907112910179423,0.18407399952411652,0.001186284090890028,0.0010241183335892856,0.0012907113414257767,30.154479869341845,31.248194694519043,31.617399215698242,0.0006189274414282017,0.0005950011036018609,0.0010734239101715711,0,precision_update,0.1,20,,,,,,,,,,,,,,,,,,,36.0,0.0015052475659466625,0.001505247580824694,0.0010000000474974513,0.0010003402130678296,0.001003336743451655,0.0010960913496091962,0.0017330855189356936,0.18507400155067444,2.906276630093614,2.3244879245758057,27.83462944030762,30.204845428466797,31.57015037536621,31.622209548950195,31.62277603149414,0.00047418703762249355,1.0650036210839444e-08,0.00012040125515588481,0.00030015140356280375,0.0008948636866854019,0.0011344088778478861,0.02743377300135848,18
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,2,ola,264,21,197,14,2,32,1.5202636904825413,1.5202636904825413,9.066063037073631e-10,4.533031518536816e-11,0.5812182741116751,1.5202636904825413,0.3426825527854994,0.05113174021244049,0.9987423080558515,0.3426825527854994,,0.6375936626726958,1.698074512420698,,,,,,,,,,,,,1.5202636904825413,9.066063037073631e-10,0.0003304449291423579,4.76464738312643e-05,0.0005410497717093677,0.5666087865829468,0.0012485705331864085,0.0010585887357592583,0.0014416438527405267,29.618540903196433,30.735222816467285,31.475082206726075,0.0006421390900994965,0.0006060143100809284,0.0010919359675590783,0,precision_update,0.1,20,,,,,,,,,,,,,,,,,,,394.0,0.00411133108794387,0.002230176383335744,0.0010003701318055391,0.001009406871162355,0.0010202142293564975,0.0011641520541161299,0.001871992927044629,0.28997257351875305,2.9966201749955705,1.8570412397384644,26.337285614013673,29.30860471725464,31.307926177978516,31.546557426452637,31.616926193237305,0.0007041679524532577,2.074670088509929e-08,0.0001228253563338762,0.0003051971726026407,0.0009114628642808978,0.0011686592594005387,0.0665232041153087,197
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,2,ola,267,21,306,20,2,32,1.0468276668997372,1.0468276668997372,2.26924513856586e-09,1.13462256928293e-10,0.7401960784313726,1.0468276668997372,0.3274062886684967,0.047539204359054565,0.998854049877846,0.3274062886684967,,0.49629795412582844,1.8891532045272958,,,,,,,,,,,,,1.0468276668997372,2.26924513856586e-09,0.0001633643014699024,2.358651181566529e-05,0.00030881700222380477,0.29547059535980225,0.0011650302194255097,0.0010400948813185096,0.0013049440109170975,30.096493757175207,31.007269859313965,31.510635375976562,0.0006263842713034602,0.0005960580688755726,0.0010754134859140352,0,precision_update,0.1,20,,,,,,,,,,,,,,,,,,,612.0,0.0017256180136052315,0.0012733049272870432,0.0010004921350628138,0.0010071303695440292,0.00101796246599406,0.0011188104981556535,0.0015373168163932847,0.20091813802719116,2.428345257652647,2.2309529781341553,27.68242130279541,29.89659547805786,31.3425350189209,31.56268882751465,31.61499786376953,0.0006694180454967201,7.74991796911818e-10,0.00012057845488578206,0.0003002074805326767,0.0008975149043209368,0.0011369663157922022,0.08197630164482964,306
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,2,ola,195,15,25,2,2,32,2.0690836906433105,2.0690836906433105,5.08909320934281e-12,2.544546604671405e-13,0.24,2.0690836906433105,0.046835828080773315,0.004599146544933319,0.9999764540399567,0.046835828080773315,,1.3119690925702856,0.9861324927876863,,,,,,,,,,,,,2.0690836906433105,5.08909320934281e-12,0.00021598578980228453,2.3490143576054834e-05,0.0003769184084376321,0.2118014097213745,0.001191340965709166,0.00104632752481848,0.0013779872679151595,29.89375283876477,30.91478157043457,31.48757381439209,0.0006300093045657968,0.000600187717281058,0.001080864726271632,0,precision_update,0.1,20,,,,,,,,,,,,,,,,,,,50.0,0.0018937795026660205,0.0011883312494422448,0.0010003545321524143,0.001008606143295765,0.001018520095385611,0.0011302978673484176,0.001701904751826075,0.11320289969444275,2.6962858895232786,2.972153425216675,26.938748168945313,29.744285583496094,31.333954334259033,31.542688369750977,31.617172241210938,0.0005618538126549776,6.6848014366986e-09,0.00012149656216563714,0.0003015637664334034,0.0009021769780712255,0.0011459746732396595,0.040260898827718695,25
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,2,ola,158,12,100,8,2,32,1.6471760368347168,1.6471760368347168,1.2890247133579002e-10,6.445123566789501e-12,0.54,1.6471760368347168,0.14669739918482624,0.018838737159967422,0.9997691153547329,0.14669739918482624,,0.9581847713458628,1.3628065184402316,,,,,,,,,,,,,1.6471760368347168,1.2890247133579002e-10,0.00020116295993391928,3.253552131354809e-05,0.00040119685581885365,0.2532608211040497,0.0011839295492969747,0.001047531550284475,0.0013862825930118562,29.912960727650326,30.897008895874023,31.47551727294922,0.0006302228030840783,0.0005992673496503099,0.0010809085291387023,0,precision_update,0.1,20,,,,,,,,,,,,,,,,,,,200.0,0.0015348103018318657,0.001067890726385264,0.0010006928350776434,0.0010093789314851165,0.0010215718357358128,0.001112251018639654,0.0017086500185541796,0.12943324446678162,2.6485909559678604,2.779566526412964,26.858026885986327,29.984622955322266,31.287115573883057,31.532394409179688,31.611827850341797,0.0005800330722672086,4.916790964986385e-10,0.00012160055738877046,0.00030201387944568556,0.000902329683751198,0.0011439705495811339,0.035951330403522365,100
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,2,ola,11,0,2,2,2,32,2.4132590293884277,2.4132590293884277,2.252284470039001e-11,1.1261422350195006e-12,0.25,2.4132590293884277,0.10923615511760867,0.010033968836069107,0.999871910662241,0.10923615511760867,,0.6931471805599453,1.5913406603425941,,,,,,,,,,,,,2.4132590293884277,2.252284470039001e-11,0.0012176980624353248,8.015053026610985e-05,0.0016313279047608376,1.0081794261932373,0.0016921971025630075,0.001090818434022367,0.0020804183324798966,28.243100535452594,30.277761459350586,31.46478843688965,0.0007059531844553985,0.0006361284856134604,0.001149828039820276,0,precision_update,0.1,20,,,,,,,,,,,,,,,,,,,4.0,0.007480525327541433,0.0038766782348111655,0.0010003243805840611,0.001010067411698401,0.0010271919891238213,0.001277770905289799,0.004620233387686285,0.5095881223678589,5.033423940620827,1.4008458852767944,21.924245643615727,27.975219249725342,31.20140838623047,31.53317823410034,31.61764907836914,0.0007665608850014823,1.0965621745705263e-08,0.00012903265011307363,0.00031900467811720227,0.000955262909756692,0.0014116010451479043,0.037084908375767056,2
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,2,ola,30,2,2,2,2,32,2.5953205823898315,2.5953205823898315,1.244044971204783e-11,6.220224856023916e-13,0.0,2.5953205823898315,0.08867120918585096,0.007453598082065582,0.9999156010916644,0.08867120918585096,,0.6931471805599453,1.6262933525338354,,,,,,,,,,,,,2.5953205823898315,1.244044971204783e-11,0.0007955197055434871,6.096571814850904e-05,0.0009809820912778378,0.558826744556427,0.0014811079244688868,0.001077442429959774,0.0016627167118713271,28.808411281413644,30.465124130249023,31.49237976074219,0.0006764435110033041,0.0006230167924544997,0.001121930158927504,0,precision_update,0.1,20,,,,,,,,,,,,,,,,,,,4.0,0.005317536314789691,0.002784060684020253,0.0010003243805840611,0.0010082983644679189,0.001023168209940195,0.0012351938930805773,0.0031224355800077313,0.2831268608570099,4.313391061077866,1.8793576955795288,24.52397556304932,28.45328664779663,31.262699127197266,31.564672660827636,31.61764907836914,0.0006840510502613311,2.8495703895152527e-09,0.0001260661968172309,0.0003132408998213006,0.0009369880679152366,0.001269433639045306,0.035889706733656816,2
bayesfl_observability_v1,ola_precision_update_prune090_keep010_seed42,2,ola,173,13,119,8,2,32,2.3727123637159333,2.3727123637159333,3.2141457352784034e-10,1.6070728676392016e-11,0.046218487394957986,2.3727123637159333,0.23999512631806152,0.026198362931609154,0.9993816151373355,0.23999512631806152,,0.7679964346078391,1.5533998077393687,,,,,,,,,,,,,2.3727123637159333,3.2141457352784034e-10,0.0004236895152815771,5.953801155555993e-05,0.0006198440678417683,0.4573410749435425,0.0012951928262461179,0.0010652697528712451,0.0014812152367085218,29.40484081104133,30.638690948486328,31.454269027709962,0.0006499209881877864,0.0006097185132227526,0.0010989012563536753,0,precision_update,0.1,20,,,,,,,,,,,,,,,,,,,238.0,0.004126625086192703,0.0022330899908596935,0.001000432763248682,0.0010107431095093488,0.001023862510919571,0.0011849978473037481,0.001958195900078863,0.23055051267147064,3.2468127529717026,2.082653284072876,25.983097076416016,29.049671173095703,31.252098083496094,31.531385612487792,31.615936279296875,0.0006623865874433503,2.327877903023615e-08,0.00012330554300660115,0.0003065243440724542,0.0009174833045516857,0.0011820547699107036,0.04033240684027097,119
