round,parameter,kind,numel,mean_abs,sigma_mean,precision_mean,precision_min,precision_max,zero_precision_fraction
0,fc1.weight,fola,392000,0.017851198092103004,1.0,1.0,1.0,1.0,0.0
0,fc1.bias,fola,500,0.017754947766661644,1.0,1.0,1.0,1.0,0.0
0,fc2.weight,fola,150000,0.02237907610833645,1.0,1.0,1.0,1.0,0.0
0,fc2.bias,fola,300,0.023450380191206932,1.0,1.0,1.0,1.0,0.0
0,fc3.weight,fola,3000,0.02884458377957344,1.0,1.0,1.0,1.0,0.0
0,fc3.bias,fola,10,0.03431641310453415,1.0,1.0,1.0,1.0,0.0
1,fc1.weight,fola,392000,0.017857538536190987,0.9999465942382812,1.000106930732727,1.0,1.0052679777145386,0.0
1,fc1.bias,fola,500,0.017769960686564445,0.9998996257781982,1.000200867652893,1.0000016689300537,1.0016146898269653,0.0
1,fc2.weight,fola,150000,0.022393202409148216,0.9998772740364075,1.0002455711364746,1.0,1.0113892555236816,0.0
1,fc2.bias,fola,300,0.02350824885070324,0.9990430474281311,1.0019187927246094,1.0000001192092896,1.00874924659729,0.0
1,fc3.weight,fola,3000,0.029545150697231293,0.9938015341758728,1.0129660367965698,1.0,1.4100346565246582,0.0
1,fc3.bias,fola,10,0.04491268843412399,0.8536461591720581,1.3762487173080444,1.2626851797103882,1.5673205852508545,0.0
2,fc1.weight,fola,392000,0.01786421425640583,0.9998953938484192,1.0002098083496094,1.0,1.0105348825454712,0.0
2,fc1.bias,fola,500,0.017788495868444443,0.999801754951477,1.000396966934204,1.0000030994415283,1.0031092166900635,0.0
2,fc2.weight,fola,150000,0.02240758389234543,0.9997426867485046,1.0005158185958862,1.0,1.0249747037887573,0.0
2,fc2.bias,fola,300,0.02356146275997162,0.9982243776321411,1.003568172454834,1.0000001192092896,1.0166431665420532,0.0
2,fc3.weight,fola,3000,0.030211467295885086,0.9865482449531555,1.0294119119644165,1.0,1.8403042554855347,0.0
2,fc3.bias,fola,10,0.05021222308278084,0.7860127091407776,1.6287027597427368,1.4314024448394775,1.9852015972137451,0.0
3,fc1.weight,fola,392000,0.017870724201202393,0.9998495578765869,1.0003011226654053,1.0,1.0148628950119019,0.0
3,fc1.bias,fola,500,0.017807096242904663,0.9997135996818542,1.0005733966827393,1.0000039339065552,1.0042650699615479,0.0
3,fc2.weight,fola,150000,0.022421324625611305,0.999602198600769,1.0007978677749634,1.0,1.042614459991455,0.0
3,fc2.bias,fola,300,0.02361212857067585,0.9975410103797913,1.0049504041671753,1.0000001192092896,1.0232635736465454,0.0
3,fc3.weight,fola,3000,0.030804291367530823,0.9784258008003235,1.049225091934204,1.0,2.2524139881134033,0.0
3,fc3.bias,fola,10,0.05277075245976448,0.7468082904815674,1.808102011680603,1.5478541851043701,2.2856380939483643,0.0
4,fc1.weight,fola,392000,0.017876705154776573,0.9998093247413635,1.0003820657730103,1.0,1.0182348489761353,0.0
4,fc1.bias,fola,500,0.017825506627559662,0.9996363520622253,1.0007281303405762,1.000004529953003,1.005127191543579,0.0
4,fc2.weight,fola,150000,0.022433973848819733,0.9994610548019409,1.001082420349121,1.0,1.0623598098754883,0.0
4,fc2.bias,fola,300,0.023647552356123924,0.9969744682312012,1.006099820137024,1.0000001192092896,1.0288726091384888,0.0
4,fc3.weight,fola,3000,0.031318750232458115,0.9698940515518188,1.0715665817260742,1.0,2.653897762298584,0.0
4,fc3.bias,fola,10,0.05429435893893242,0.7213879823684692,1.940548300743103,1.6372820138931274,2.506631374359131,0.0
5,fc1.weight,fola,392000,0.017882265150547028,0.9997718334197998,1.000456690788269,1.0,1.020937204360962,0.0
5,fc1.bias,fola,500,0.017848171293735504,0.9995660781860352,1.0008689165115356,1.0000051259994507,1.0058026313781738,0.0
5,fc2.weight,fola,150000,0.022445937618613243,0.9993157386779785,1.0013761520385742,1.0,1.083603858947754,0.0
5,fc2.bias,fola,300,0.02367638237774372,0.9964798092842102,1.007106065750122,1.0000001192092896,1.033837080001831,0.0
5,fc3.weight,fola,3000,0.03179382160305977,0.9609315395355225,1.0967261791229248,1.0,3.063199758529663,0.0
5,fc3.bias,fola,10,0.05523465946316719,0.7027043104171753,2.046886920928955,1.7134456634521484,2.678077220916748,0.0
6,fc1.weight,fola,392000,0.017887555062770844,0.9997369050979614,1.0005273818969727,1.0,1.0241230726242065,0.0
6,fc1.bias,fola,500,0.01786930486559868,0.9994998574256897,1.0010017156600952,1.0000056028366089,1.0063458681106567,0.0
6,fc2.weight,fola,150000,0.022457368671894073,0.9991645812988281,1.0016820430755615,1.0,1.1066312789916992,0.0
6,fc2.bias,fola,300,0.023698579519987106,0.996027410030365,1.008028268814087,1.0000001192092896,1.0384272336959839,0.0
6,fc3.weight,fola,3000,0.03224258869886398,0.9515835642814636,1.1248747110366821,1.0,3.460710048675537,0.0
6,fc3.bias,fola,10,0.055957891047000885,0.6877222657203674,2.1380667686462402,1.7806328535079956,2.8155694007873535,0.0
7,fc1.weight,fola,392000,0.017892489209771156,0.9997023344039917,1.0005964040756226,1.0,1.0273209810256958,0.0
7,fc1.bias,fola,500,0.017887908965349197,0.999435544013977,1.0011307001113892,1.000006079673767,1.00681471824646,0.0
7,fc2.weight,fola,150000,0.02246810495853424,0.9990047812461853,1.0020066499710083,1.0,1.131492018699646,0.0
7,fc2.bias,fola,300,0.02371821366250515,0.9956009984016418,1.0088993310928345,1.0000001192092896,1.0428073406219482,0.0
7,fc3.weight,fola,3000,0.03266863152384758,0.9417820572853088,1.1565858125686646,1.0,3.888073205947876,0.0
7,fc3.bias,fola,10,0.05653923749923706,0.6750091910362244,2.2196037769317627,1.8435419797897339,2.9288861751556396,0.0
8,fc1.weight,fola,392000,0.017897168174386024,0.9996702075004578,1.0006613731384277,1.0,1.0303630828857422,0.0
8,fc1.bias,fola,500,0.017906250432133675,0.9993754625320435,1.0012511014938354,1.0000064373016357,1.0072234869003296,0.0
8,fc2.weight,fola,150000,0.022478261962532997,0.998846173286438,1.0023295879364014,1.0,1.156867504119873,0.0
8,fc2.bias,fola,300,0.023734191432595253,0.9952142238616943,1.0096911191940308,1.0000001192092896,1.0469226837158203,0.0
8,fc3.weight,fola,3000,0.033068493008613586,0.9323550462722778,1.1894822120666504,1.0,4.330087184906006,0.0
8,fc3.bias,fola,10,0.05696725845336914,0.6645323038101196,2.2904722690582275,1.9016374349594116,3.0271081924438477,0.0
9,fc1.weight,fola,392000,0.017901601269841194,0.9996386170387268,1.0007245540618896,1.0,1.0332567691802979,0.0
9,fc1.bias,fola,500,0.017922304570674896,0.9993175864219666,1.001367449760437,1.0000067949295044,1.0075911283493042,0.0
9,fc2.weight,fola,150000,0.022487971931695938,0.9986854195594788,1.002658486366272,1.0,1.182312250137329,0.0
9,fc2.bias,fola,300,0.023749370127916336,0.9948502779006958,1.0104373693466187,1.0000001192092896,1.0506913661956787,0.0
9,fc3.weight,fola,3000,0.03344378620386124,0.9230509996414185,1.2242509126663208,1.0,4.832939624786377,0.0
9,fc3.bias,fola,10,0.057345665991306305,0.6554362773895264,2.3546178340911865,1.9551881551742554,3.113229751586914,0.0
10,fc1.weight,fola,392000,0.01790580525994301,0.9996076822280884,1.0007867813110352,1.0,1.0360379219055176,0.0
