schema_version,run_id,round,method,aggregation_mode,num_results_received,num_failures,total_selected_examples,aggregation_weight_entropy,aggregation_weight_min,aggregation_weight_max,global_before_l2,global_after_l2,aggregation_delta_l2,aggregation_delta_linf,aggregation_delta_cosine,client_update_l2_mean,client_update_l2_std,client_update_l2_min,client_update_l2_max,client_update_cosine_mean,client_update_cosine_std,pairwise_update_cosine_mean,pairwise_update_cosine_std,update_conflict_fraction,fedavg_equivalent_delta_l2,bayes_product_delta_l2,bayes_vs_fedavg_delta_l2,aggregation_energy_before,aggregation_energy_after,aggregation_error_proxy
bayesfl_observability_v1,ola_precision_update_prune000_keep100_control_seed42,1,ola,ola,24,0,2363,1.711209525962528,0.00042319085907744394,0.3381294964028777,6.786648565740691,6.825059486519573,0.3969403745740216,0.05774297006428242,0.998315104838185,0.20496001780374618,0.15728818571625866,0.04193920346840911,0.515581735340364,0.99927978253328,0.0008484399937372544,,,,,0.3969403745740216,,,,
bayesfl_observability_v1,ola_precision_update_prune000_keep100_control_seed42,2,ola,ola,24,0,2180,1.7045020586286281,0.0009174311926605505,0.4389908256880734,6.825059486519573,6.850943732170511,0.3371751302542334,0.046972453594207764,0.9987914705913138,0.1955675736790889,0.13569211200871717,0.046835828080773315,0.5567215848448513,0.9993953541271462,0.0008263945292889994,,,,,0.3371751302542334,,,,
bayesfl_observability_v1,ola_precision_update_prune000_keep100_control_seed42,3,ola,ola,24,0,2209,1.9545763137175334,0.0009053870529651426,0.35083748302399276,6.850943732170511,6.87331941475911,0.2962898246216928,0.041680775582790375,0.9990731646502211,0.22427320104657059,0.1121135893408468,0.06071813055541611,0.42823032104179987,0.9993321168447273,0.0005647997800827638,,,,,0.2962898246216928,,,,
bayesfl_observability_v1,ola_precision_update_prune000_keep100_control_seed42,4,ola,ola,24,0,2335,1.6919175055918885,0.0021413276231263384,0.44839400428265525,6.87331941475911,6.900313806574565,0.30968772168107667,0.04866964370012283,0.9989966089056169,0.18553898116959092,0.11670763602995331,0.07024416976286257,0.5629776531853864,0.9994952192753866,0.000775327646206245,,,,,0.30968772168107667,,,,
bayesfl_observability_v1,ola_precision_update_prune000_keep100_control_seed42,5,ola,ola,24,0,1743,2.1249588647527267,0.0005737234652897303,0.24440619621342513,6.900313806574565,6.919998837719203,0.1833532189528008,0.03168925642967224,0.9996520336267056,0.17663802569379913,0.08692533160172748,0.06970770105483344,0.31444478280828236,0.999594602019801,0.00034534125555083856,,,,,0.1833532189528008,,,,
bayesfl_observability_v1,ola_precision_update_prune000_keep100_control_seed42,6,ola,ola,24,0,2411,1.8490103545040277,0.0008295313148071339,0.334301119867275,6.919998837719203,6.940397997422656,0.1881273558561554,0.021660798229277134,0.999635877957931,0.19038589589863925,0.09793691110419764,0.07251291648401774,0.4152462225976521,0.9995240810098416,0.0004926958200986573,,,,,0.1881273558561554,,,,
bayesfl_observability_v1,ola_precision_update_prune000_keep100_control_seed42,7,ola,ola,24,0,2366,1.4109014015181773,0.00042265426880811494,0.41335587489433645,6.940397997422656,6.961792627307767,0.20884697306414268,0.03227335214614868,0.9995533789178195,0.16889044723233396,0.10146634127852983,0.05362212171621289,0.4186987640109701,0.9995996832954189,0.00048216742494937504,,,,,0.20884697306414268,,,,
bayesfl_observability_v1,ola_precision_update_prune000_keep100_control_seed42,8,ola,ola,24,0,2075,1.781093334836338,0.0019277108433734939,0.4130120481927711,6.961792627307767,6.984405641200373,0.2247559195767323,0.02891482412815094,0.9994858105899209,0.17065212034165872,0.10502339391180739,0.052425290027323504,0.4384411097284015,0.9995886933620965,0.0005069509255285058,,,,,0.2247559195767323,,,,
bayesfl_observability_v1,ola_precision_update_prune000_keep100_control_seed42,9,ola,ola,24,0,1581,1.8773831910452832,0.0018975332068311196,0.2567994939911448,6.984405641200373,6.9987861575533925,0.12245613447996449,0.016812622547149658,0.9998487316778327,0.13317706140853236,0.079865385965574,0.03699107184362603,0.30081632898926675,0.9997540057415052,0.0002738398246448366,,,,,0.12245613447996449,,,,
bayesfl_observability_v1,ola_precision_update_prune000_keep100_control_seed42,10,ola,ola,24,0,2556,2.1466275087525006,0.000782472613458529,0.18896713615023475,6.9987861575533925,7.015688719020497,0.12078248287813367,0.01915479451417923,0.9998543550771257,0.17434162797525538,0.07156865942075757,0.06450737513675288,0.28650260898601465,0.999639786626516,0.00026211959748889685,,,,,0.12078248287813367,,,,
bayesfl_observability_v1,ola_precision_update_prune000_keep100_control_seed42,11,ola,ola,24,0,3421,1.9726654132494303,0.00029231218941829873,0.38146740719087985,7.015688719020497,7.039679858141774,0.20442897681294728,0.01814049482345581,0.9995827380865966,0.16882044738865348,0.11242517144724234,0.02960605955287223,0.4598669103049088,0.9995859078773282,0.000526132078530291,,,,,0.20442897681294728,,,,
bayesfl_observability_v1,ola_precision_update_prune000_keep100_control_seed42,12,ola,ola,24,0,1928,1.9709510218510515,0.0005186721991701245,0.22095435684647302,7.039679858141774,7.053021267050399,0.12178203668837481,0.013101249933242798,0.9998524413627097,0.14016434388618643,0.06008159941753297,0.05542580407844986,0.25618126537840247,0.9997666200154671,0.0001911059958604717,,,,,0.12178203668837481,,,,
