round,accuracy,nll,brier,ece,mce,mean_confidence,predictive_entropy,expected_entropy,mutual_information,fola_mean_accuracy,fola_mean_nll,fola_mean_brier,fola_mean_ece,fola_mean_mce,fola_mean_mean_confidence,fola_mean_predictive_entropy,fola_mean_expected_entropy,fola_mean_mutual_information
0.0,0.1178,2.3032463520124953,0.9000500097861773,0.003755266416072842,0.45451532030592157,0.11404473358392715,2.2989346771682775,2.2989346771682775,0.0,0.1178,2.3032463520124953,0.9000500097861773,0.003755266416072842,0.45451532030592157,0.11404473358392715,2.2989346771682775,2.2989346771682775,0.0
1.0,0.2334,2.176721999332107,0.8721638335118088,0.11365240227729084,0.7141678480741879,0.14224392258673907,2.2747796048659956,2.2747796048659956,0.0,0.2334,2.176721999332107,0.8721638335118088,0.11365240227729084,0.7141678480741879,0.14224392258673907,2.2747796048659956,2.2747796048659956,0.0
2.0,0.3272,2.0337798170479253,0.8349463429488821,0.15058228365257384,0.6481948833363924,0.17805519699528813,2.226338486350805,2.226338486350805,0.0,0.3272,2.0337798170479253,0.8349463429488821,0.15058228365257384,0.6481948833363924,0.17805519699528813,2.226338486350805,2.226338486350805,0.0
3.0,0.4328,1.8829016080655616,0.7901059337026343,0.220603358412534,0.5699217887485728,0.212196641587466,2.1744080014287728,2.1744080014287728,0.0,0.4328,1.8829016080655616,0.7901059337026343,0.220603358412534,0.5699217887485728,0.212196641587466,2.1744080014287728,2.1744080014287728,0.0
4.0,0.5241,1.7270849049210224,0.7388937701022814,0.2783581008702517,0.5205049841432601,0.24574189912974834,2.1214486371574406,2.1214486371574406,0.0,0.5241,1.7270849049210224,0.7388937701022814,0.2783581008702517,0.5205049841432601,0.24574189912974834,2.1214486371574406,2.1214486371574406,0.0
5.0,0.5753,1.5833956748046978,0.6870166511401878,0.2939662473283709,0.47539803028482747,0.28174922124668955,2.057328426403353,2.057328426403353,0.0,0.5753,1.5833956748046978,0.6870166511401878,0.2939662473283709,0.47539803028482747,0.28174922124668955,2.057328426403353,2.057328426403353,0.0
6.0,0.5937,1.4621777467473538,0.6412410448410043,0.2739012181572616,0.413843368394223,0.3199804371498525,1.9790557245489788,1.9790557245489788,0.0,0.5937,1.4621777467473538,0.6412410448410043,0.2739012181572616,0.413843368394223,0.3199804371498525,1.9790557245489788,1.9790557245489788,0.0
7.0,0.6177,1.3541282068997496,0.59777232019059,0.26158673109114167,0.3925712793678432,0.3561916423559189,1.8983539874301678,1.8983539874301678,0.0,0.6177,1.3541282068997496,0.59777232019059,0.26158673109114167,0.3925712793678432,0.3561916423559189,1.8983539874301678,1.8983539874301678,0.0
8.0,0.6296,1.2646186995477966,0.5615696267827378,0.23722013262063266,0.3708083545565032,0.39240626719146965,1.8135290542446685,1.8135290542446685,0.0,0.6296,1.2646186995477966,0.5615696267827378,0.23722013262063266,0.3708083545565032,0.39240626719146965,1.8135290542446685,1.8135290542446685,0.0
9.0,0.6419,1.1913357033764211,0.5324041368395013,0.21807075749486687,0.3439663455117502,0.42382924250513315,1.731194922130352,1.731194922130352,0.0,0.6419,1.1913357033764211,0.5324041368395013,0.21807075749486687,0.3439663455117502,0.42382924250513315,1.731194922130352,1.731194922130352,0.0
10.0,0.6521,1.1268494490967071,0.5056464002762013,0.199158385053277,0.3148626307815422,0.45294161494672297,1.6531076673612792,1.6531076673612792,0.0,0.6521,1.1268494490967071,0.5056464002762013,0.199158385053277,0.3148626307815422,0.45294161494672297,1.6531076673612792,1.6531076673612792,0.0
11.0,0.6649,1.0707747734531756,0.48276675075631237,0.18645895655453207,0.2997538452892634,0.47844104344546795,1.5821168895467153,1.5821168895467153,0.0,0.6649,1.0707747734531756,0.48276675075631237,0.18645895655453207,0.2997538452892634,0.47844104344546795,1.5821168895467153,1.5821168895467153,0.0
12.0,0.6717,1.0258491048056184,0.46505429577864854,0.16898132586628206,0.27852751346203264,0.5027186741337181,1.5128162264170242,1.5128162264170242,0.0,0.6717,1.0258491048056184,0.46505429577864854,0.16898132586628206,0.27852751346203264,0.5027186741337181,1.5128162264170242,1.5128162264170242,0.0
13.0,0.6806,0.985262067340843,0.449510452830708,0.1574798768222332,0.2656640409762474,0.5231201231777668,1.4525402961894396,1.4525402961894396,0.0,0.6806,0.985262067340843,0.449510452830708,0.1574798768222332,0.2656640409762474,0.5231201231777668,1.4525402961894396,1.4525402961894396,0.0
14.0,0.6905,0.9472162224655485,0.43382828758112374,0.1491512317493558,0.25315284515175585,0.5413487682506442,1.3971801389379015,1.3971801389379015,0.0,0.6905,0.9472162224655485,0.43382828758112374,0.1491512317493558,0.25315284515175585,0.5413487682506442,1.3971801389379015,1.3971801389379015,0.0
15.0,0.6991,0.9136753370651973,0.4201932976695098,0.14149665787070992,0.24042130743348322,0.5576033421292901,1.3467530777284764,1.3467530777284764,0.0,0.6991,0.9136753370651973,0.4201932976695098,0.14149665787070992,0.24042130743348322,0.5576033421292901,1.3467530777284764,1.3467530777284764,0.0
16.0,0.708,0.8846914663383559,0.4083091043568626,0.1355039225950837,0.22456212420558086,0.5724960774049163,1.2999336481348815,1.2999336481348815,0.0,0.708,0.8846914663383559,0.4083091043568626,0.1355039225950837,0.22456212420558086,0.5724960774049163,1.2999336481348815,1.2999336481348815,0.0
17.0,0.7141,0.8599976885674158,0.3993107856402927,0.12752676682919262,0.2068260558437124,0.5865732331708073,1.257025848552681,1.257025848552681,0.0,0.7141,0.8599976885674158,0.3993107856402927,0.12752676682919262,0.2068260558437124,0.5865732331708073,1.257025848552681,1.257025848552681,0.0
18.0,0.7188,0.8392810488899966,0.391488356327412,0.11850239223688844,0.19427740782391456,0.6002976077631116,1.2147896209796107,1.2147896209796107,0.0,0.7188,0.8392810488899966,0.391488356327412,0.11850239223688844,0.19427740782391456,0.6002976077631116,1.2147896209796107,1.2147896209796107,0.0
19.0,0.7249,0.8190604541387563,0.3835912260262316,0.11319155490696431,0.17848481302019914,0.6117084450930357,1.1786699260442026,1.1786699260442026,0.0,0.7249,0.8190604541387563,0.3835912260262316,0.11319155490696431,0.17848481302019914,0.6117084450930357,1.1786699260442026,1.1786699260442026,0.0
20.0,0.7329,0.7964243462518971,0.37369539210622404,0.11085536047667262,0.17315154086868714,0.6220446395233273,1.1459184404447902,1.1459184404447902,0.0,0.7329,0.7964243462518971,0.37369539210622404,0.11085536047667262,0.17315154086868714,0.6220446395233273,1.1459184404447902,1.1459184404447902,0.0
21.0,0.7366,0.7826535229620228,0.3688843713813122,0.10449426229298113,0.1922541171312332,0.6321057377070188,1.1135471489842292,1.1135471489842292,0.0,0.7366,0.7826535229620228,0.3688843713813122,0.10449426229298113,0.1922541171312332,0.6321057377070188,1.1135471489842292,1.1135471489842292,0.0
22.0,0.7418,0.7663035102233829,0.3619648960805724,0.10060029161423445,0.16622277369370334,0.6411997083857656,1.0846091614212716,1.0846091614212716,0.0,0.7418,0.7663035102233829,0.3619648960805724,0.10060029161423445,0.16622277369370334,0.6411997083857656,1.0846091614212716,1.0846091614212716,0.0
23.0,0.7496,0.7514984772622155,0.35559394184721843,0.10074108317345379,0.21362371018954687,0.6488589168265462,1.0597879440381806,1.0597879440381806,0.0,0.7496,0.7514984772622155,0.35559394184721843,0.10074108317345379,0.21362371018954687,0.6488589168265462,1.0597879440381806,1.0597879440381806,0.0
24.0,0.752,0.7394896940136835,0.35123352486568316,0.0950467420771718,0.21351608286301296,0.6569532579228282,1.0341126133432152,1.0341126133432152,0.0,0.752,0.7394896940136835,0.35123352486568316,0.0950467420771718,0.21351608286301296,0.6569532579228282,1.0341126133432152,1.0341126133432152,0.0
25.0,0.7554,0.7270195825192962,0.34595974443344135,0.0919091787993908,0.12547663327605207,0.6634908212006092,1.0125811946412784,1.0125811946412784,0.0,0.7554,0.7270195825192962,0.34595974443344135,0.0919091787993908,0.12547663327605207,0.6634908212006092,1.0125811946412784,1.0125811946412784,0.0
26.0,0.7579,0.7180110859491113,0.34248862107271816,0.0870522970482707,0.11688109379188688,0.6708477029517294,0.989363242432086,0.989363242432086,0.0,0.7579,0.7180110859491113,0.34248862107271816,0.0870522970482707,0.11688109379188688,0.6708477029517294,0.989363242432086,0.989363242432086,0.0
27.0,0.7625,0.7086535861267997,0.33836054193346327,0.08587267605960369,0.12377449555018927,0.6766554422348737,0.9696661638109414,0.9696661638109414,0.0,0.7625,0.7086535861267997,0.33836054193346327,0.08587267605960369,0.12377449555018927,0.6766554422348737,0.9696661638109414,0.9696661638109414,0.0
28.0,0.7641,0.6989692051079295,0.3345610148687945,0.08146727702170611,0.14364528585047948,0.6826327229782939,0.9504682383527324,0.9504682383527324,0.0,0.7641,0.6989692051079295,0.3345610148687945,0.08146727702170611,0.14364528585047948,0.6826327229782939,0.9504682383527324,0.9504682383527324,0.0
29.0,0.7685,0.6888932203200702,0.3305451954906104,0.08015870930701494,0.12276097407212128,0.6883412906929851,0.93274132787683,0.93274132787683,0.0,0.7685,0.6888932203200702,0.3305451954906104,0.08015870930701494,0.12276097407212128,0.6883412906929851,0.93274132787683,0.93274132787683,0.0
30.0,0.7695,0.6823619668498764,0.32820069484894737,0.07568868930190803,0.11642352502415143,0.6939382976993919,0.9150309996875423,0.9150309996875423,0.0,0.7695,0.6823619668498764,0.32820069484894737,0.07568868930190803,0.11642352502415143,0.6939382976993919,0.9150309996875423,0.9150309996875423,0.0
