schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,num_batches,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,update_l2_norm,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,drift_from_global_after_l2,label_entropy,kl_to_global_label_distribution,vi_elbo_loss,vi_kl_loss,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,ola_task_loss,ola_prior_loss,ola_fisher_mean,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_p50,ola_precision_p90,ola_sigma_mean,ola_sigma_p50,ola_sigma_p90,ola_snr_raw_mean,ola_snr_raw_p50,ola_snr_raw_p90,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,ota_contribution_norm,digital_payload_bytes,communication_success,vi_kl_per_param,vi_scale_std,num_examples_train
bayesfl_observability_v1,vi_lr0p0005_b16_e1,1,vi,189,15,1,,1,16,6.671507835388184,,5.112709597576836,5.112709597576836,,,0.15950698311485673,0.0005000010132789612,0.9997239761965059,0.15950698311485673,,-0.0,2.3292713582565514,6.671507835388184,5.112709597576836,,5.112709597576836,6.789185233241679,0.05000883075873978,0.05002439767122269,0.05002439767122269,0.05002439767122269,0.3641495208306286,0.3595884490913293,0.6482726374147063,,,,,,,,,,,,,,,,,,,,,,,,5.023788540411551e-05,2.2735278814578638e-05,1
bayesfl_observability_v1,vi_lr0p0005_b16_e1,1,vi,263,21,214,,1,16,79.63891077041626,,92.72595830518796,92.72595830518796,,,0.6782096757793306,0.006460671778768301,0.9950458690419756,0.6782096757793306,,0.7768433258123565,1.5365177254738465,79.63891077041626,92.72595830518796,,92.72595830518796,6.8218607662650514,0.05006155612907511,0.05005704611539841,0.05022718161344528,0.050342969596385956,0.3649704803656404,0.359125104119023,0.6489093395002193,,,,,,,,,,,,,,,,,,,,,,,,0.0009111325371444233,0.00011924698109137424,214
bayesfl_observability_v1,vi_lr0p0005_b16_e1,1,vi,267,21,306,,1,16,104.80791532993317,,122.11572168134117,122.11572168134117,,,0.778061137524455,0.008453184738755226,0.9934881421872304,0.778061137524455,,0.49629795412582844,1.8891532045272958,104.80791532993317,122.11572168134117,,122.11572168134117,6.828931020524816,0.05007221490577401,0.05006313696503639,0.05026998221874237,0.050483886152505875,0.36508610808989744,0.3592863080060156,0.6493748245755587,,,,,,,,,,,,,,,,,,,,,,,,0.001199918656591738,0.00014271208294527104,306
bayesfl_observability_v1,vi_lr0p0005_b16_e1,1,vi,30,2,2,,1,16,6.249161243438721,,5.112709695547885,5.112709695547885,,,0.15950698309751338,0.0005000010132789612,0.9997239637358568,0.15950698309751338,,0.6931471805599453,1.6262933525338354,6.249161243438721,5.112709695547885,,5.112709695547885,6.789053063726982,0.050008962547848194,0.05002439767122269,0.05002439767122269,0.05002439767122269,0.3641550461641156,0.35921535839724233,0.6479298157897966,,,,,,,,,,,,,,,,,,,,,,,,5.0237886366786724e-05,2.2683718566449808e-05,2
bayesfl_observability_v1,vi_lr0p0005_b16_e1,1,vi,163,13,151,,1,16,69.14802465438842,,69.02287384772009,69.02287384772009,,,0.5853156879664447,0.004857182502746582,0.9963012737998393,0.5853156879664447,,0.7494436652757661,1.488660305959026,69.14802465438842,69.02287384772009,,69.02287384772009,6.8116292502993465,0.050050505299450224,0.05004967749118805,0.05018817707896232,0.05024617165327072,0.3647384695318615,0.35965990968654005,0.6479181356904536,,,,,,,,,,,,,,,,,,,,,,,,0.0006782241706565794,9.919882602434821e-05,151
bayesfl_observability_v1,vi_lr0p0005_b16_e1,1,vi,171,13,648,,1,16,143.63116688844633,,184.41924982899698,184.41924982899698,,,0.9552434755280582,0.011942889541387558,0.9902354234512335,0.9552434755280582,,0.8947993234419066,1.3755222828587679,143.63116688844633,184.41924982899698,,184.41924982899698,6.852274539954566,0.050094636164256405,0.05007708817720413,0.05036069452762604,0.05093717575073242,0.3659458093995908,0.3585270218083267,0.6505829327851695,,,,,,,,,,,,,,,,,,,,,,,,0.0018121180095214404,0.0001957998785880803,648
bayesfl_observability_v1,vi_lr0p0005_b16_e1,1,vi,151,12,210,,1,16,80.92379660265786,,93.07295665130884,93.07295665130884,,,0.6795089811006624,0.0064302184619009495,0.9950279051074713,0.6795089811006624,,0.14950144571405588,2.251522034186354,80.92379660265786,93.07295665130884,,93.07295665130884,6.822587244230849,0.05006070071358226,0.050055429339408875,0.050226958096027376,0.050342708826065063,0.3650418788331533,0.3603068198158277,0.64915278513478,,,,,,,,,,,,,,,,,,,,,,,,0.0009145421701022781,0.00011908497069774597,210
bayesfl_observability_v1,vi_lr0p0005_b16_e1,1,vi,237,19,36,,1,16,38.2197208404541,,19.34056622641201,19.34056622641201,,,0.3100893461100278,0.00150248222053051,0.9989574064781486,0.3100893461100278,,1.3898628753106193,0.9179151593699346,38.2197208404541,19.34056622641201,,19.34056622641201,6.792405424012806,0.05002274765101634,0.05003655329346657,0.050072625279426575,0.05007334053516388,0.3641943429105799,0.35920293524492003,0.6477549179209875,,,,,,,,,,,,,,,,,,,,,,,,0.00019004192027524824,4.661393766972338e-05,36
bayesfl_observability_v1,vi_lr0p0005_b16_e1,1,vi,117,9,8,,1,16,25.084821701049805,,5.11270960516927,5.11270960516927,,,0.1595069825463253,0.0005000010132789612,0.9997239317182371,0.1595069825463253,,0.5623351446188083,1.7518051301834499,25.084821701049805,5.11270960516927,,5.11270960516927,6.788693066404312,0.05000888874602948,0.05002439767122269,0.05002439767122269,0.05002439767122269,0.36413771041814763,0.35914813108470234,0.6478396853922701,,,,,,,,,,,,,,,,,,,,,,,,5.023788547871937e-05,2.2712700992704176e-05,8
bayesfl_observability_v1,vi_lr0p0005_b16_e1,1,vi,180,14,9,,1,16,29.559741973876953,,5.112709656879182,5.112709656879182,,,0.15950698289937965,0.0005000010132789612,0.9997239104492769,0.15950698289937965,,-0.0,2.3096097079310103,29.559741973876953,5.112709656879182,,5.112709656879182,6.788434454946854,0.050008928043467835,0.05002439767122269,0.05002439767122269,0.05002439767122269,0.36412943583016694,0.35935800466383927,0.6480601335787489,,,,,,,,,,,,,,,,,,,,,,,,5.0237885986825016e-05,2.2697303045752788e-05,9
