schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path,accuracy_drop_best_to_final,best_global_loss,best_global_loss_round,best_accuracy_model_path,best_ece_model_path,best_loss_model_path
bayesfl_observability_v1,ola_sparse_bayesian_keep10,ola,mnist,mlp,0,0,0.1,0.5,300,24,0.05,200,1,32,0.05,42,0.9414,0.18655092286020517,0.18655092286020517,0.004787624602019784,,0.9579,161,0.00294683570861817,194,0.9998720616111589,0.0206121196178859,0.0,2985.1514351930236,14.796518368303047,outputs/ola_sparse_bayesian_keep10/final_model.pt,0.01649999999999996,0.13753710773997008,193,outputs/ola_sparse_bayesian_keep10/best_checkpoints/best_accuracy_model.pt,outputs/ola_sparse_bayesian_keep10/best_checkpoints/best_ece_model.pt,outputs/ola_sparse_bayesian_keep10/best_checkpoints/best_loss_model.pt
