schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,sparse_comm_enabled,sparse_metric,sparse_selection_method,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_selection_score_mean,sparse_selection_score_p50,sparse_selection_score_p90,sparse_selected_score_mean,sparse_selected_score_p50,sparse_selected_score_p90,sparse_dropped_score_mean,sparse_dropped_score_p50,sparse_dropped_score_p90,sparse_selected_selection_score_mean,sparse_selected_selection_score_p50,sparse_selected_selection_score_p90,sparse_dropped_selection_score_mean,sparse_dropped_selection_score_p50,sparse_dropped_selection_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,sparse_dropped_update_fraction_l2,sparse_update_energy_retention,sparse_dense_bytes,sparse_sent_bytes,sparse_index_bytes,sparse_value_bytes,sparse_byte_saving_ratio,update_l2_norm,label_entropy,kl_to_global_label_distribution,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,vi_effective_lr,num_batches,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,vi_elbo_loss,vi_kl_loss,vi_kl_loss_per_example,vi_kl_per_param,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_std,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,num_examples_train
bayesfl_observability_v1,vi_sparse_random_keep010_seed42,1,vi,30,2,189,1,update_snr,random,0.1,0,101770,10177,0.1,0.9010980134964807,0.19472164734920971,0.18034098656466926,0.37570196407166073,0.5010393748073868,0.5012980270717121,0.901089575282896,0.19273714476629078,0.1780535970477787,0.37433120893685046,0.19494214763620069,0.18059616041431928,0.37588544996373674,0.9501322353532226,0.9501803234534824,0.9900410668921967,0.4511401680800716,0.4506570569455104,0.8116079715656815,1.1633451731764823,3.524842903010161,0.3134131712687365,0.9496168617264924,0.3134131712687365,814160,203540,81416,122124,0.75,3.711857955640832,0.11251593411963928,2.1691882529070243,5,256,1342.4460311889648,0.14128585088820683,14.69297100758093,14.69297100758093,0.005,,0.025088388472795486,0.8779732089210803,3.711857955640832,1342.4460311889648,2776.971520432796,14.69297100758093,0.027286739907957117,0.14128585088820683,14.69297100758093,7.753756259395334,0.05032927534055491,0.0006477362013835658,0.0503791868686676,0.051158513873815536,0.05123945325613022,0.40016707707118726,0.3629256209352451,0.7774047311525311,189
bayesfl_observability_v1,vi_sparse_random_keep010_seed42,1,vi,186,14,15,1,update_snr,random,0.1,0,101770,10177,0.1,0.900797536665519,0.19257841866929262,0.17818971964098063,0.3729276344217212,0.5009338036411818,0.5013118024022911,0.9007889587215283,0.1928188619787065,0.17796475074762644,0.37419784642823795,0.19255170274602446,0.17822838855077708,0.37281555162722324,0.9500687703606947,0.950130512601583,0.9899933613326415,0.45102991845012486,0.45159898267547083,0.8117745433327427,1.1638539768966802,3.4841326781045687,0.31683443804237416,0.9484808584628223,0.31683443804237416,814160,203540,81416,122124,0.75,3.673382174260438,-0.0,2.3155014849272724,5,256,1166.279499053955,1.197454579671224,181.34689446750343,181.34689446750343,0.005,,0.02508586086332798,0.8793209775594428,3.673382174260438,1166.279499053955,2720.2034170125517,181.34689446750343,0.02672893207244327,1.197454579671224,181.34689446750343,7.71346439720929,0.05033156813213021,0.0006477756783454578,0.050378963351249695,0.05116150677204132,0.05123922973871231,0.3981895816294762,0.36145424759489975,0.775240375560605,15
bayesfl_observability_v1,vi_sparse_random_keep010_seed42,1,vi,154,12,211,1,update_snr,random,0.1,0,101770,10177,0.1,0.9008621929565216,0.1956404034508667,0.18131266289301273,0.3775793050952004,0.4994342323423972,0.49891174967030255,0.9008495899369734,0.19628310565056678,0.18093857279647144,0.3767079583582757,0.19556899209534445,0.18132328208896412,0.37765233391928493,0.9499851271984806,0.9496642707738536,0.9900860092709971,0.44937302180283245,0.4485131327582903,0.8090550485340892,1.1833209583276627,3.5355970866024977,0.31738346373075116,0.9482972830026827,0.31738346373075116,814160,203540,81416,122124,0.75,3.728363615476578,-0.0,2.4040642619438994,5,256,1378.6029071807861,0.08585388400543358,13.2778692135823,13.2778692135823,0.005,,0.02504298835992813,0.8761678556737486,3.728363615476578,1378.6029071807861,2801.630404065865,13.2778692135823,0.027529040032090647,0.08585388400543358,13.2778692135823,7.735071464106329,0.0503350170042413,0.0006466734668063836,0.05038882978260517,0.05115966498851776,0.05123920738697052,0.39896682435843683,0.36163134288667076,0.7767994301072675,211
bayesfl_observability_v1,vi_sparse_random_keep010_seed42,1,vi,241,19,263,1,update_snr,random,0.1,0,101770,10177,0.1,0.8990789110637323,0.22137501369275026,0.1925352999638232,0.44905567292120585,0.49949011544237776,0.49969738383676854,0.8990779621998954,0.2222382463634588,0.19386810045044295,0.4483110691841142,0.22127909895156042,0.19237854542545252,0.44909104556123075,0.949489918015564,0.9491923898850394,0.9901625991616346,0.4494901373786903,0.4508878878995106,0.8079482784524746,1.3893048318648376,4.156588083113187,0.3170029776203744,0.948424542164434,0.3170029776203744,814160,203540,81416,122124,0.75,4.382623918216295,-0.0,2.28098669344155,5,256,2332.8588855981825,0.0382963940217921,14.79282598552393,14.79282598552393,0.005,,0.04499110206961632,0.8400624282913794,4.382623918216295,2332.8588855981825,3890.5132341927933,14.79282598552393,0.03822848810251345,0.0382963940217921,14.79282598552393,8.078722240379191,0.05050241057837426,0.0009810438535967495,0.05048632249236107,0.0518711443990469,0.05252070724964142,0.4125084360113333,0.3709065002144686,0.8096038058769943,263
bayesfl_observability_v1,vi_sparse_random_keep010_seed42,1,vi,24,1,143,1,update_snr,random,0.1,0,101770,10177,0.1,0.8994138050259867,0.19440417982285768,0.1807891781159438,0.37495531734091087,0.49889512656203516,0.49704324897300683,0.8994070727518748,0.19538109998185085,0.18282295390519948,0.37478230808052754,0.1942956331385251,0.18053733944301345,0.37496161885007573,0.9498467793839358,0.9499983002707201,0.9897836384986337,0.44878938735960183,0.44776574445275097,0.8094489200037089,1.1741368488586297,3.5133067945648877,0.31696495348565706,0.9484372505663379,0.31696495348565706,814160,203540,81416,122124,0.75,3.7043112683174306,0.03835078340871136,2.278067287918738,5,256,1271.549077987671,0.11808760849745957,19.34126846545625,19.34126846545625,0.005,,0.025047795847058296,0.8772769690056209,3.7043112683174306,1271.549077987671,2765.801390560244,19.34126846545625,0.027176981335956016,0.11808760849745957,19.34126846545625,7.717489902229926,0.05032958117645599,0.0006480260685905077,0.05038311332464218,0.05115840695798397,0.05123927444219589,0.397958354913787,0.3609686921375071,0.7744822528623753,143
bayesfl_observability_v1,vi_sparse_random_keep010_seed42,1,vi,119,9,5,1,update_snr,random,0.1,0,101770,10177,0.1,0.9000312454054669,0.19194480847833362,0.1775003929993502,0.37257516127440166,0.5003275989099705,0.5010459682601047,0.9000203338573929,0.19137599832037122,0.17758235816316054,0.3716240468552781,0.19200800960699613,0.17749364165349116,0.37270276775968003,0.949576849335013,0.9491888925321967,0.9901828686318461,0.45041101552941015,0.4502723234351744,0.809804795048674,1.1539718457160932,3.478101576046407,0.3149023761435099,0.9491240664418802,0.3149023761435099,814160,203540,81416,122124,0.75,3.6645383875737907,-0.0,2.185987945410232,5,256,1136.2417741775512,2.0594718933105467,541.4400752516203,541.4400752516203,0.005,,0.02505425736308098,0.8797980182424485,3.6645383875737907,1136.2417741775512,2707.2003762581016,541.4400752516203,0.02660116317439424,2.0594718933105467,541.4400752516203,7.709169439056831,0.050328246352011226,0.0006489897427095698,0.05037613585591316,0.05115972459316254,0.051239047199487686,0.39811331683507417,0.36198553708568526,0.7743480280550026,5
bayesfl_observability_v1,vi_sparse_random_keep010_seed42,1,vi,166,13,12,1,update_snr,random,0.1,0,101770,10177,0.1,0.8988896543008922,0.192360957281909,0.1775242484796536,0.37284155766006977,0.4995980460612659,0.5008763408770935,0.8988809557450497,0.19447747471270435,0.18064163345578316,0.37699950682114536,0.1921257886784873,0.1771479369868734,0.3723606653098099,0.9494147475991507,0.9496992361748281,0.9900897175486887,0.44961841255705637,0.45139234645533477,0.8079640318438607,1.172349670381233,3.47993567016507,0.31925819981131226,0.9476677697659868,0.31925819981131226,814160,203540,81416,122124,0.75,3.6721051207897375,-0.0,2.311121424016332,5,256,1161.6843818664552,1.859400749206543,226.52539888529984,226.52539888529984,0.005,,0.025088511407375336,0.879011045729929,3.6721051207897375,1161.6843818664552,2718.304786623598,226.52539888529984,0.026710275981365803,1.859400749206543,226.52539888529984,7.701457671019262,0.050333314726195615,0.0006464516222121501,0.05038530007004738,0.0511598352342844,0.05123889446258545,0.39708810992990196,0.35949934084484164,0.7752257665182045,12
bayesfl_observability_v1,vi_sparse_random_keep010_seed42,1,vi,174,13,7,1,update_snr,random,0.1,0,101770,10177,0.1,0.9002824931502643,0.19274463519826676,0.17886897669319868,0.3731021441622258,0.49951421963471954,0.4986361628658343,0.9002690924099054,0.19384774291484813,0.17920910554961342,0.3745668106813336,0.19262206767420212,0.1788337578718171,0.3729875530895409,0.9505318561482018,0.9506760372770022,0.9904632003421253,0.4494011489109993,0.44832684765970465,0.8095436512048256,1.1703427686468448,3.4843425505881727,0.31840498102679593,0.9479547816522289,0.31840498102679593,814160,203540,81416,122124,0.75,3.6756421487902307,-0.0,2.259365973874069,5,256,1149.4290281295775,2.0726555415562222,389.07125728594,389.07125728594,0.005,,0.025062071159482002,0.8791157121896324,3.6756421487902307,1149.4290281295775,2723.49880100158,389.07125728594,0.02676131277391746,2.0726555415562222,389.07125728594,7.712066731290007,0.05033136266774656,0.0006473676019531049,0.05038418062031269,0.05115977302193642,0.05123929679393768,0.39767065760812964,0.36009972158979864,0.7753210480833114,7
bayesfl_observability_v1,vi_sparse_random_keep010_seed42,1,vi,256,20,1944,1,update_snr,random,0.1,0,101770,10177,0.1,0.8992570666045994,0.18041335504802847,0.15288092041796114,0.3709926055417726,0.5016684645801346,0.5018254846876611,0.8992331519282807,0.17980278185588638,0.15214044310759764,0.37039365937782476,0.18048119651382205,0.15295103435701188,0.37106522848541895,0.9497588118499284,0.9492954573532003,0.989900965054618,0.4518806482168243,0.45252696660739766,0.8107616888318289,1.1615842590930598,3.484831556119937,0.3162213321543093,0.9486854426471154,0.3162213321543093,814160,203540,81416,122124,0.75,3.6733266891881646,-0.0,2.259365973874069,5,256,3105.4231497883798,0.07370968512546869,1.464116255424904,1.464116255424904,0.005,,0.06965464353561401,0.8798578912427467,3.6733266891881646,3105.4231497883798,2846.2420005460135,1.464116255424904,0.027967397077193805,0.07370968512546869,1.464116255424904,7.729407517283975,0.05080149841839952,0.0017458056653449534,0.05063190311193466,0.053158816695213315,0.05900657922029495,0.3956339775318623,0.363215958968907,0.7563783805974768,1944
bayesfl_observability_v1,vi_sparse_random_keep010_seed42,1,vi,272,21,5,1,update_snr,random,0.1,0,101770,10177,0.1,0.8995966658669708,0.1918061133731418,0.17720678810729298,0.37202155583668073,0.49925308554477793,0.49881617013725565,0.8995950505882763,0.19422359207899637,0.18148743554151442,0.3740736126571561,0.19153750462804686,0.1767236205339696,0.3718103323091173,0.9500665693727343,0.9503599555278796,0.9901429983457828,0.4491626984527828,0.4489627794502403,0.8080803039051064,1.1702940191099895,3.4702474064514743,0.3195544661090885,0.9475679095398566,0.3195544661090885,814160,203540,81416,122124,0.75,3.6622677609846903,-0.0,2.28098669344155,5,256,1182.7352772712707,2.1890634536743163,540.7772296492291,540.7772296492291,0.005,,0.02506120875477791,0.8793026990751172,3.6622677609846903,1182.7352772712707,2703.8861482461452,540.7772296492291,0.026568597310073157,2.1890634536743163,540.7772296492291,7.6894017511957395,0.05033034284146962,0.0006481758194328541,0.0503820925951004,0.05115958750247955,0.05123918130993843,0.39677090932124626,0.3598958841937261,0.7713365841664866,5
